word,word count,root word,root language,second language,ranked languages
longing,1,longing,Old English,,Old English
longingly,1,longing,Old English,,Old English
longitude,1,longitude,Latin,,Latin
longly,1,long,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;Old Norse;Middle Dutch;Dutch;Latin;Sanskrit;Greek;American English
longnosed,1,,,,
longs,1,long,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;Old Norse;Middle Dutch;Dutch;Latin;Sanskrit;Greek;American English
longshoreman,1,,,,
longwise,1,,,,
longwood,1,,,,
longwoods,1,,,,
loofahs,1,loofah,Arabic,,Arabic
looking-glass,1,,,,
loonies,1,loony,American English,English,American English;English
looooves,1,,,,
looping,1,loo,French,,French
loopline,1,,,,
loops,1,,,,
loosened,1,,,,
loped,1,lope,Old Norse,Germanic,Old Norse;Germanic
loquat,1,,,,
lorcan,1,,,,
lordly,1,lordly,Old English,,Old English
loreto,1,,,,
lorries,1,,,,
loses,1,lose,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Sanskrit;Greek;Latin;American English
losing,1,lo,Old English,,Old English
losses,1,loss,Old English,Germanic,Old English;Germanic
lotty,1,,,,
loughlinstown,1,,,,
loughs,1,lough,Irish,Welsh,Irish;Welsh
louis,1,louis,Old French,Latin,Old French;Latin;German
lounge,1,,,,
lousy,1,lousy,American English,English,American English;English
louth,1,,,,
louy,1,,,,
lovable,1,,,,
love's,1,,,,
loveletter,1,,,,
loveliest,1,,,,
lovelock,1,,,,
lovelorn,1,,,,
lovephiltres,1,,,,
loveshivery,1,,,,
lovesoft,1,,,,
lovesome,1,lovesome,Old English,,Old English
lovesongs,1,,,,
lovey,1,,,,
loving,1,loving,Old English,,Old English
lovingly,1,,,,
lowcut,1,,,,
lowdown,1,,,,
lowed,1,low,Old Norse,Germanic,Old Norse;Germanic;Old Frisian;Middle Dutch;Dutch;German
lowering,1,lower,Old English,German,Old English;German;Middle Dutch;Dutch
lowers,1,lower,Old English,German,Old English;German;Middle Dutch;Dutch
lowly,1,,,,
lowringing,1,,,,
lowsized,1,,,,
lowskimming,1,,,,
lowspirited,1,,,,
loyalty,1,loyalty,Old French,,Old French
lozenge,1,lozenge,Old French,Spanish,Old French;Spanish;Italian;English
lub,1,,,,
lubricate,1,lubricate,Latin,,Latin
lucas,1,,,,
luckily,1,,,,
luckless,1,,,,
lucrative,1,lucrative,Old French,Latin,Old French;Latin
lucrece's,1,,,,
ludwig,1,ludwig,German,Germanic,German;Germanic
lug,1,,,,
lugged,1,,,,
lugugugubrious,1,,,,
luigi,1,,,,
lull,1,,,,
lullaby,1,lullaby,English,,English
lulls,1,,,,
lumbago,1,lumbago,Latin,Slavonic,Latin;Slavonic;Russian;Old English;German
lumbershed,1,,,,
luminary,1,luminary,Old French,Latin,Old French;Latin;English
luminiferous,1,,,,
lumpmusic,1,,,,
lunches,1,lunch,Old English,,Old English
lunchtime,1,,,,
lunge,1,,,,
lunged,1,,,,
lungs,1,lung,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Russian;Polish;Greek;Latin;Irish;Welsh
lunita,1,,,,
lunnon,1,,,,
lurched,1,,,,
lurching,1,,,,
lured,1,lure,Old French,Germanic,Old French;Germanic;German;Old English
lush,1,,,,
lusted,1,lust,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Latin
lustiness,1,,,,
lusts,1,lust,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Latin
luteofulvous,1,,,,
lutulent,1,,,,
luxemburg,1,,,,
luxurious,1,luxurious,Old French,Latin,Old French;Latin
lydiahand,1,,,,
lying-in,1,,,,
lynam's,1,,,,
lynchehaun,1,,,,
lynches,1,lynch,Irish,,Irish
lynne,1,,,,
lyon,1,,,,
lyre,1,lyre,Old French,Latin,Old French;Latin;Greek
lytton,1,,,,
m'ardle,1,,,,
m'auley,1,,,,
m'cann,1,,,,
m'conachie,1,,,,
m'cracken,1,,,,
m'curdy,1,,,,
m'donald,1,,,,
m'gillicuddy,1,,,,
m'keown,1,,,,
m'manus,1,,,,
m'swiney,1,,,,
ma'amsir,1,,,,
maaaaaa,1,,,,
macadamised,1,,,,
macanaspey,1,,,,
macart,1,,,,
macarthur,1,,,,
maccabees,1,maccabees,Latin,,Latin
macconnell,1,,,,
maccormack,1,,,,
macdermott,1,,,,
macdonnell,1,,,,
macdonogh,1,,,,
macduff,1,,,,
macflimsy,1,,,,
machale,1,,,,
machineries,1,machinery,Greek,English,Greek;English
machree,1,machree,Irish,,Irish
macht,1,,,,
macin,1,,,,
mackerel,1,mackerel,Old French,Germanic,Old French;Germanic;Middle Dutch;Dutch;Old Frisian
mackernan,1,,,,
mackey,1,,,,
macmahon,1,,,,
macmurragh,1,,,,
macmurrough,1,,,,
macrocosm,1,macrocosm,Old French,Latin,Old French;Latin;Greek
madcap,1,,,,
madhouse,1,,,,
madman,1,,,,
madness,1,,,,
madrileno,1,,,,
mady,1,,,,
maelstroms,1,maelstrom,Dutch,,Dutch
maeterlinck,1,,,,
magdalen,1,,,,
mageeglinjohn,1,,,,
magician,1,magician,Old French,,Old French
magistra,1,,,,
magistrate,1,magistrate,Old French,Latin,Old French;Latin
magistrates,1,magistrate,Old French,Latin,Old French;Latin
magnanimity,1,magnanimity,Old French,Latin,Old French;Latin;Greek
magnetising,1,,,,
magnified,1,,,,
magnum,1,magnum,Latin,,Latin
maguires,1,,,,
mahamanvantara,1,,,,
maher,1,,,,
mahogany,1,mahogany,Spanish,,Spanish
mahound,1,,,,
maiden,1,,,,
maidenhead,1,,,,
maidens,1,,,,
maids,1,maid,English,French,English;French;Latin
maidservant,1,,,,
mail,1,mail,Old French,Latin,Old French;Latin
mailcars,1,,,,
mailer,1,mail,Old French,Latin,Old French;Latin
mailvans,1,,,,
maimed,1,maim,Old French,Latin,Old French;Latin;Italian;Germanic;Old Norse
maimonides,1,,,,
maimy,1,,,,
mainly,1,,,,
mains,1,main,Old English,Old Norse,Old English;Old Norse
maintain,1,maintain,Old French,Latin,Old French;Latin
maintenance,1,maintenance,Old French,,Old French
mairy,1,,,,
maison,1,,,,
majestad,1,,,,
majesty's,1,,,,
majorgeneral,1,,,,
maladies,1,malady,Old French,Latin,Old French;Latin
maladroit,1,,,,
malady,1,malady,Old French,Latin,Old French;Latin
malaga,1,malaga,Spanish,,Spanish
maledictive,1,,,,
malefactors,1,malefactor,Latin,,Latin
maleficent,1,maleficent,Latin,,Latin
malicious,1,malicious,Old French,Latin,Old French;Latin
malignant,1,malignant,French,Latin,French;Latin;English
maligned,1,malign,Old French,Latin,Old French;Latin
malingering,1,malinger,French,Germanic,French;Germanic;German
mallarme,1,,,,
maloney,1,,,,
malta,1,malta,Latin,,Latin
mammary,1,mammary,French,Latin,French;Latin
mammoth,1,mammoth,Russian,,Russian
mammy,1,,,,
mamy,1,,,,
man-o'-war,1,,,,
manacles,1,,,,
managed,1,manage,Italian,Latin,Italian;Latin;French;English
manager,1,,,,
managing,1,manage,Italian,Latin,Italian;Latin;French;English
mananaan,1,,,,
mandement,1,,,,
mandoline,1,,,,
mandolines,1,mandolin,French,Italian,French;Italian;Latin;Greek
mane,1,mane,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Latin;Welsh;Slavonic;Old Irish
maneaters,1,,,,
manflower,1,,,,
manger,1,manger,Old French,,Old French
mangle,1,mangle,Dutch,Middle Dutch,Dutch;Middle Dutch
mangling,1,mangle,Dutch,Middle Dutch,Dutch;Middle Dutch
mango,1,,,,
mangongwheeltracktrolleyglarejuggernaut,1,,,,
manhandle,1,,,,
manhole,1,,,,
manholes,1,,,,
manhood,1,manhood,Old English,,Old English
manifest,1,manifest,Latin,,Latin
manifestation,1,manifestation,Latin,,Latin
manifesting,1,manifest,Latin,,Latin
manifestly,1,,,,
mankind,1,mankind,Old English,,Old English
manless,1,,,,
manna,1,manna,Old English,Latin,Old English;Latin;Greek
manning,1,man,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German;Old Norse;Sanskrit;Slavonic;Russian;Latin;Old Irish;Welsh;Greek
manoeuvre,1,,,,
manoeuvring,1,,,,
manse,1,manse,Latin,,Latin
manservant,1,,,,
manshape,1,,,,
manslaughter,1,manslaughter,Old English,,Old English
mansmell,1,,,,
mantailored,1,,,,
mantelshelf,1,,,,
mantilla,1,mantilla,Spanish,,Spanish
mantillas,1,mantilla,Spanish,,Spanish
mantle,1,mantle,Old French,,Old French
manufactured,1,,,,
manufacturing,1,,,,
manure,1,,,,
manures,1,,,,
manus,1,,,,
manuscript,1,manuscript,Latin,,Latin
manx,1,manx,Old Norse,Old Irish,Old Norse;Old Irish
map,1,map,English,Old French,English;Old French;Latin
mapas,1,,,,
mapped,1,map,English,Old French,English;Old French;Latin
maps,1,map,English,Old French,English;Old French;Latin
maraschino,1,maraschino,Italian,Latin,Italian;Latin
marcella,1,marcella,Latin,,Latin
marched,1,march,Old French,Germanic,Old French;Germanic;English;Latin;Italian;Spanish
marches,1,march,Old French,Germanic,Old French;Germanic;English;Latin;Italian;Spanish
mares,1,mare,Latin,,Latin
marfeast,1,,,,
margaret,1,margaret,Old French,Latin,Old French;Latin;Greek;Sanskrit;Arabic;Germanic;Old English
margarine,1,margarine,French,,French
margate,1,,,,
margin,1,,,,
maries,1,mary,Old English,Latin,Old English;Latin;Greek
marina,1,marina,Spanish,Italian,Spanish;Italian;Latin;American English;English
mariner's,1,,,,
marital,1,marital,French,Latin,French;Latin
marius,1,marius,Latin,,Latin
marketnet,1,,,,
marking,1,marking,Old English,,Old English
marksmanship,1,,,,
marmalade,1,marmalade,French,Latin,French;Latin;Greek
maroon,1,maroon,French,English,French;English;Greek
marquess,1,,,,
marriageable,1,,,,
marrowbone,1,marrowbone,Old English,,Old English
marrows,1,marrow,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Slavonic
marrying,1,marry,Old French,Latin,Old French;Latin;Italian;Spanish;Sanskrit;English;Old Norse
marsala,1,marsala,Arabic,,Arabic
marshal's,1,,,,
marshes,1,marsh,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German
martian,1,martian,Latin,,Latin
martyrs,1,martyr,Old English,Latin,Old English;Latin;Greek;Sanskrit;Germanic;Norse
marvellously,1,,,,
marx,1,,,,
mary's,1,,,,
marys,1,mary,Old English,Latin,Old English;Latin;Greek
masetto,1,,,,
mashtub,1,,,,
masks,1,,,,
masonry,1,masonry,Old French,,Old French
massed,1,,,,
massey,1,,,,
massgoing,1,,,,
masshouse,1,,,,
massor,1,,,,
masspriest,1,,,,
massproduct,1,,,,
masstime,1,,,,
mast,1,mast,Old English,Germanic,Old English;Germanic;Old Norse;Middle Dutch;Dutch;German;Latin;Old Irish;Slavonic
mastering,1,master,Old French,Latin,Old French;Latin
masterly,1,,,,
mastermystic,1,,,,
masterpieces,1,masterpiece,Dutch,German,Dutch;German
masterstroke,1,,,,
mastery,1,mastery,Old French,,Old French
mastino,1,,,,
masts,1,mast,Old English,Germanic,Old English;Germanic;Old Norse;Middle Dutch;Dutch;German;Latin;Old Irish;Slavonic
matador,1,matador,Spanish,Arabic,Spanish;Arabic;Persian
matched,1,,,,
maternal,1,maternal,Old French,Latin,Old French;Latin
mates,1,,,,
mathew,1,,,,
matriculation,1,,,,
matrimonially,1,matrimonial,French,Latin,French;Latin
matrimony,1,matrimony,Old French,Latin,Old French;Latin
matron,1,matron,Old French,Latin,Old French;Latin
maturation,1,maturation,French,Latin,French;Latin
maud,1,maud,Old French,Latin,Old French;Latin;Germanic;German
maudlin,1,maudlin,English,Old French,English;Old French
maugre,1,,,,
maunder,1,maunder,French,Latin,French;Latin
maureen,1,,,,
maurice,1,maurice,French,Latin,French;Latin
mausoleum,1,mausoleum,Latin,Greek,Latin;Greek;Persian
mavourneen,1,,,,
mavrone,1,,,,
maximilian,1,maximilian,Latin,,Latin
mayhap,1,,,,
mayhem,1,mayhem,Old French,,Old French
mayoralty,1,mayoralty,French,English,French;English
mayoress,1,,,,
mazurka,1,mazurka,Russian,Polish,Russian;Polish;Latin
mazzoth,1,,,,
mccann,1,,,,
mcmiv,1,,,,
meacock,1,,,,
meadero,1,,,,
meantime,1,,,,
measles,1,measles,Middle Dutch,Dutch,Middle Dutch;Dutch;German;Germanic;Old English
measureful,1,,,,
measurements,1,,,,
measures,1,measure,Old French,Latin,Old French;Latin;Old English;American English
meatfaced,1,,,,
meatjuice,1,,,,
meatpot,1,,,,
meatstained,1,,,,
mechanically,1,,,,
mecklenburgh,1,,,,
medals,1,,,,
medicinebottle,1,,,,
medicineman,1,,,,
medina,1,,,,
mediumsized,1,,,,
medlar,1,medlar,Old French,Latin,Old French;Latin;Greek;Old English
meekest,1,,,,
meh,1,,,,
meila,1,,,,
melancholia,1,melancholia,Latin,,Latin
melancholily,1,,,,
melchisedek,1,,,,
meldon,1,,,,
melodeon,1,melodeon,German,Old French,German;Old French
melodiously,1,melodious,Old French,Latin,Old French;Latin
melody,1,melody,Old French,Latin,Old French;Latin;Greek
melonous,1,,,,
melons,1,melon,Old French,Latin,Old French;Latin;Greek
melonsmellonous,1,,,,
melted,1,melt,American English,English,American English;English
memento,1,memento,Latin,,Latin
memorable,1,memorable,French,Latin,French;Latin
memoriam,1,,,,
menace,1,menace,Old French,Latin,Old French;Latin;Spanish;Italian
menagerer,1,,,,
mended,1,,,,
mendelssohn,1,,,,
mendoza,1,,,,
menial,1,,,,
menopause,1,menopause,French,English,French;English;Latin;Greek
menstruation,1,menstruation,Latin,Old English,Latin;Old English;Old French
ment,1,,,,
mentality,1,,,,
menthol,1,menthol,German,Latin,German;Latin
mentor,1,mentor,Greek,Sanskrit,Greek;Sanskrit;Latin
menu,1,menu,French,Latin,French;Latin
mer,1,,,,
mercadante,1,,,,
mercantile,1,mercantile,French,Italian,French;Italian;Latin
mercator,1,,,,
mercenary,1,mercenary,Latin,,Latin
mercer,1,mercer,Old French,Latin,Old French;Latin
merciable,1,,,,
merciless,1,,,,
merge,1,merge,Latin,Sanskrit,Latin;Sanskrit
merging,1,merge,Latin,Sanskrit,Latin;Sanskrit
meridian,1,meridian,Old French,Latin,Old French;Latin
meridional,1,,,,
mermaids,1,mermaid,Old English,,Old English
merrying,1,,,,
meseems,1,,,,
meshes,1,,,,
meshuggah,1,,,,
mesmerised,1,mesmerise,English,,English
messmates,1,,,,
messtins,1,,,,
messuage,1,messuage,Latin,French,Latin;French
metals,1,metal,Old French,Latin,Old French;Latin;Greek
metamorphosis,1,metamorphosis,Latin,Greek,Latin;Greek
metaphorically,1,,,,
metaphysical,1,metaphysical,Latin,,Latin
metaphysics,1,metaphysics,English,Latin,English;Latin;Greek;German
methusalah,1,,,,
methusalem,1,,,,
metropolis,1,metropolis,Latin,,Latin
metropolitan,1,metropolitan,Latin,Greek,Latin;Greek
meyerbeer,1,,,,
mgr,1,,,,
mi,1,,,,
michaelmas,1,michaelmas,English,,English
michaels,1,michael,Latin,French,Latin;French;Spanish;Greek
michelangelo,1,,,,
mickey,1,,,,
mickle,1,mickle,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;German;Sanskrit;Greek;Latin;Irish;Welsh
micro,1,,,,
micturition,1,micturition,Latin,Sanskrit,Latin;Sanskrit;Greek;Old English
midden,1,,,,
middleaged,1,,,,
middler,1,,,,
middlings,1,,,,
midget,1,midget,American English,English,American English;English
midriff,1,midriff,Old English,Germanic,Old English;Germanic;German;Old Frisian
midwatches,1,,,,
midway,1,midway,Old English,American English,Old English;American English
mightn't,1,,,,
mightnt,1,,,,
mignonette,1,,,,
miguel,1,,,,
mike,1,,,,
milchcows,1,,,,
mildewed,1,mildew,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German
mildhearted,1,,,,
mileage,1,,,,
milesius,1,,,,
militia,1,militia,Latin,French,Latin;French
milkjug,1,,,,
milkman,1,,,,
milkwoman,1,,,,
milky,1,milky,Latin,,Latin
mill,1,,,,
milled,1,mil,Latin,,Latin
milligramme,1,,,,
milliner,1,milliner,Italian,,Italian
millwheels,1,,,,
mimber,1,,,,
mimic,1,mimic,Latin,Greek,Latin;Greek
mimicking,1,mimic,Latin,Greek,Latin;Greek
mimicry,1,,,,
minarets,1,minaret,French,Turkish,French;Turkish;Arabic
minbad,1,,,,
minches,1,,,,
mincius,1,,,,
mind's,1,,,,
minded,1,,,,
mines,1,mine,Old French,Welsh,Old French;Welsh;Irish;English
mingling,1,mingle,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;German;Middle Dutch;Dutch
miniature,1,,,,
minister,1,minister,Old French,Latin,Old French;Latin
ministering,1,minister,Old French,Latin,Old French;Latin
minnows,1,minnow,Old English,Germanic,Old English;Germanic;German;Dutch;French
minors,1,minor,Latin,English,Latin;English;Old French
minute's,1,,,,
mirage,1,mirage,French,Latin,French;Latin;Arabic
mirandola,1,,,,
mirrored,1,mirror,English,Old French,English;Old French
mirthfully,1,,,,
misappropriation,1,,,,
misbelieving,1,,,,
miscellaneous,1,miscellaneous,Latin,,Latin
mischief,1,mischief,Old French,Latin,Old French;Latin;English
mischievously,1,,,,
mischna,1,,,,
misconception,1,,,,
misconducting,1,,,,
misericord,1,,,,
misericordiae,1,,,,
misfortune,1,,,,
misfortunes,1,,,,
misgiving,1,misgiving,English,,English
misha,1,,,,
mishinnah,1,,,,
mislaid,1,,,,
missile,1,missile,French,Latin,French;Latin
missiles,1,missile,French,Latin,French;Latin
missing,1,,,,
missioner,1,mission,Latin,American English,Latin;American English;English;Spanish
missy,1,,,,
mistaken,1,,,,
mistrust,1,,,,
mists,1,mist,Old English,Germanic,Old English;Germanic;German;Dutch;Greek;Slavonic;Sanskrit
misunderstood,1,,,,
mitchelstown,1,,,,
mite,1,mite,Middle Dutch,Dutch,Middle Dutch;Dutch;German;Germanic;English;Latin;Greek;French
mitigants,1,mitigant,Latin,,Latin
mitigating,1,,,,
mitred,1,mitre,Old French,Latin,Old French;Latin;Greek;Sanskrit;Russian
mitres,1,mitre,Old French,Latin,Old French;Latin;Greek;Sanskrit;Russian
mix,1,mix,French,Latin,French;Latin;Sanskrit;Greek;Slavonic;Russian;Welsh;Old English
mizrach,1,,,,
mjiss,1,,,,
mnemo,1,,,,
moaned,1,moan,Old English,,Old English
moat,1,moat,Old French,Latin,Old French;Latin
moated,1,moat,Old French,Latin,Old French;Latin
mobbed,1,,,,
mobility,1,mobility,Old French,Latin,Old French;Latin
mocked,1,,,,
mockers,1,,,,
mockingly,1,,,,
modder,1,,,,
mode,1,mode,French,Latin,French;Latin
modelled,1,model,French,Italian,French;Italian;Latin;German;Dutch
moderation,1,moderation,Old French,Latin,Old French;Latin
modest,1,modest,French,Latin,French;Latin
modified,1,,,,
modulated,1,modulate,Latin,,Latin
modulations,1,modulation,Old French,Latin,Old French;Latin
mohammadan,1,,,,
mohammed,1,mohammed,English,,English
moher,1,,,,
moirette,1,,,,
molars,1,,,,
molecular,1,molecular,French,Latin,French;Latin
molefur,1,,,,
molestful,1,,,,
molestors,1,,,,
molldopeloob,1,,,,
molloy,1,,,,
molten,1,molten,Old English,,Old English
momentarily,1,,,,
moments,1,moment,Old French,Latin,Old French;Latin;Spanish;Italian;English
monachus,1,,,,
monasterboice,1,,,,
monasteries,1,monastery,Old French,Latin,Old French;Latin;Greek
monetary,1,monetary,Latin,,Latin
moneylenders,1,,,,
moneypenny,1,,,,
mongrels,1,mongrel,Old English,Germanic,Old English;Germanic
monica,1,,,,
monkeydoodle,1,,,,
monkshood,1,,,,
monoideal,1,,,,
monologue,1,monologue,French,Greek,French;Greek
monotonous,1,monotonous,Greek,,Greek
monsieur-le-prince,1,,,,
monsoon,1,monsoon,Dutch,Arabic,Dutch;Arabic
montenotte,1,,,,
montgomery,1,,,,
montmorency,1,,,,
monument,1,monument,Old French,Latin,Old French;Latin
monumental,1,monumental,Latin,,Latin
monypeny,1,,,,
moo,1,,,,
mooching,1,mooch,Old French,Germanic,Old French;Germanic;English;Middle Dutch;Dutch;Latin
moods,1,,,,
moody,1,moody,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German;Old Norse
mooing,1,,,,
moomb,1,,,,
mooncarole,1,,,,
moonless,1,,,,
moonlit,1,,,,
moons,1,,,,
moonstone,1,,,,
moot,1,,,,
mooted,1,,,,
mope,1,mope,German,Dutch,German;Dutch
mopping,1,mop,French,Latin,French;Latin
mor,1,,,,
moreau,1,,,,
morecambe,1,,,,
morgan,1,,,,
morgue,1,morgue,Old French,Latin,Old French;Latin
morny,1,,,,
morose,1,morose,Latin,English,Latin;English
morpheus,1,morpheus,Greek,,Greek
morphy,1,,,,
morrow,1,,,,
mort,1,mort,French,Latin,French;Latin;Spanish;Italian
mortally,1,,,,
mortarboards,1,mortarboard,French,,French
mortgage,1,,,,
mortgaged,1,,,,
mortified,1,,,,
mortify,1,mortify,Old French,Latin,Old French;Latin
moslem,1,,,,
mosques,1,mosque,French,Italian,French;Italian;Spanish;Arabic;English
mosquito,1,mosquito,Spanish,Latin,Spanish;Latin;Sanskrit;Greek;Old English;Slavonic
moss,1,moss,Old English,Germanic,Old English;Germanic;German;Old Norse;Latin;Slavonic
mostly,1,most,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German
mote,1,mote,Old English,Dutch,Old English;Dutch
motes,1,mote,Old English,Dutch,Old English;Dutch
moth,1,moth,Old English,Germanic,Old English;Germanic;Old Norse;Middle Dutch;Dutch;German
motherhood,1,,,,
mothering,1,,,,
motive,1,motive,Old French,Latin,Old French;Latin
motorcar,1,,,,
motorman,1,,,,
mots,1,mot,French,Italian,French;Italian;Latin
motto,1,motto,Italian,Latin,Italian;Latin
moulang,1,,,,
moulding,1,mould,English,,English
mound,1,,,,
mourne,1,,,,
mouseabout,1,,,,
mousewatching,1,,,,
mousey,1,,,,
mouthed,1,mouth,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Latin
mouthful,1,,,,
mouthorgan,1,,,,
moutpat,1,,,,
mow,1,mow,Old English,Germanic,Old English;Germanic;German;Dutch;Greek;Latin;Italian;Old Irish;Welsh
mower,1,,,,
moyvalley,1,,,,
muchinjured,1,,,,
muchly,1,muchly,English,,English
muchtreasured,1,,,,
muchwhat,1,,,,
mucks,1,,,,
mucksweat,1,,,,
mudchoked,1,,,,
muddled,1,,,,
muddy,1,,,,
mudflats,1,,,,
mudsplashed,1,,,,
muffler,1,,,,
muglins,1,,,,
muhammad,1,muhammad,Arabic,English,Arabic;English
mulberrycoloured,1,,,,
mulch,1,,,,
mules,1,mule,Old English,Old French,Old English;Old French;Latin
mullaghmast,1,,,,
mulled,1,,,,
mulligatawny,1,,,,
mullins,1,,,,
multifarnham,1,,,,
multiform,1,multiform,French,Latin,French;Latin
multiple,1,multiple,French,Latin,French;Latin
multisecular,1,,,,
multitude,1,multitude,Old French,Latin,Old French;Latin
mum,1,mum,English,,English
mumbled,1,,,,
mumbling,1,,,,
mummers,1,mummer,Old French,English,Old French;English
mummery,1,mummery,Old French,,Old French
mummies,1,mummy,Latin,Arabic,Latin;Arabic;Persian;English
mumps,1,mumps,Dutch,,Dutch
mumpsypum,1,,,,
munchday,1,,,,
munro,1,,,,
munster,1,,,,
mur,1,,,,
mural,1,mural,Old English,Old Norse,Old English;Old Norse
muratti,1,,,,
murderers,1,murderer,Old French,Latin,Old French;Latin;Germanic;Old English
murphies,1,murphy,Old Irish,,Old Irish
murren,1,,,,
murtagh,1,,,,
murzsteg,1,,,,
muscle,1,muscle,French,Latin,French;Latin;Greek;Slavonic;German;Arabic;English;American English
muscular,1,muscular,Latin,,Latin
muscularity,1,muscularity,Latin,,Latin
musemathematics,1,,,,
mushroom,1,,,,
musing,1,,,,
musings,1,,,,
musk,1,musk,Old French,Latin,Old French;Latin;Greek;Persian;Sanskrit;German;Spanish;Arabic
muskperfumed,1,,,,
muskrat,1,,,,
mutiny,1,,,,
muttering,1,mutter,Old Norse,Latin,Old Norse;Latin;German
muttonchop,1,,,,
muttoning,1,mutton,Old French,Latin,Old French;Latin;Old Irish;Welsh;Italian
muy,1,,,,
myopic,1,,,,
mysteries,1,mystery,Latin,,Latin
myth,1,myth,French,Latin,French;Latin;Greek;English
myths,1,myth,French,Latin,French;Latin;Greek;English
na,1,,,,
nab,1,nab,English,,English
nachez,1,,,,
nadir,1,nadir,Latin,Arabic,Latin;Arabic
nae,1,,,,
nags,1,nag,Old Norse,Germanic,Old Norse;Germanic;Old English
nailer,1,nail,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;German;Old Frisian;Middle Dutch;Dutch;Greek;Latin;Slavonic;Old Irish
nailfile,1,,,,
nainsook,1,,,,
nameless,1,nameless,Dutch,German,Dutch;German
namely,1,,,,
namesakes,1,,,,
naminedamine,1,,,,
nannan,1,,,,
nannetti's,1,,,,
nannygoat,1,,,,
napecomb,1,,,,
napkinring,1,napkin,Old French,Latin,Old French;Latin;English
naples,1,naples,Italian,Greek,Italian;Greek
napping,1,napping,Old English,,Old English
narrated,1,narrate,Latin,Spanish,Latin;Spanish
narrations,1,narration,Old French,Latin,Old French;Latin
narrative,1,narrative,French,,French
narrowing,1,narrow,Old English,,Old English
narrowly,1,narrowly,Old English,,Old English
nascent,1,,,,
nasturtiums,1,nasturtium,Latin,,Latin
natation,1,natation,Latin,,Latin
natheless,1,,,,
nation's,1,,,,
nationalised,1,,,,
nationalist,1,,,,
nationality,1,nationality,French,,French
nations,1,nation,Old French,English,Old French;English
natives,1,native,Old French,,Old French
naturally,1,,,,
naught,1,naught,Old English,Old Saxon,Old English;Old Saxon;German
naumann,1,,,,
nautical,1,nautical,French,Latin,French;Latin;Greek
naval,1,naval,Old French,Latin,Old French;Latin;Sanskrit;Greek;Old Irish;Welsh;Old Norse;Old English
navelcord,1,,,,
navigable,1,navigable,Old French,Latin,Old French;Latin
navigation,1,navigation,French,Latin,French;Latin
navvies,1,,,,
neap,1,neap,Old English,,Old English
nearest,1,near,Old English,Old Norse,Old English;Old Norse
neary,1,,,,
neatsleather,1,,,,
neave,1,,,,
nebrakada,1,,,,
nebulae,1,,,,
necessarily,1,,,,
necessities,1,necessity,Old French,Latin,Old French;Latin;English
neckarching,1,,,,
neckcloth,1,,,,
nectarous,1,,,,
neglect,1,neglect,Latin,,Latin
neglected,1,,,,
negligent,1,negligent,Old French,Latin,Old French;Latin
negotiated,1,negotiate,Latin,,Latin
neigh,1,neigh,Old English,Old Norse,Old English;Old Norse;German;French
nelson's,1,,,,
nemo,1,nemo,Latin,,Latin
nephews,1,nephew,Old French,Latin,Old French;Latin;Sanskrit;Dutch;German;Old Irish;Welsh;Old English
neptunian,1,,,,
nerve,1,,,,
nervy,1,,,,
nescient,1,nescient,Latin,,Latin
nethermost,1,,,,
neumonia,1,,,,
neuralgia,1,neuralgia,Greek,French,Greek;French
neuralgic,1,,,,
neuter,1,neuter,Latin,Greek,Latin;Greek
neverfailing,1,,,,
neversetting,1,,,,
nevertell,1,,,,
nevertheless,1,nevertheless,English,,English
newbaked,1,,,,
newbarbered,1,,,,
newborn,1,,,,
newbought,1,,,,
newcastle,1,,,,
newcomers,1,newcomer,Old English,,Old English
newgathered,1,,,,
newington,1,,,,
newmown,1,,,,
newness,1,newness,Old English,,Old English
newphew,1,,,,
newsboards,1,,,,
newspapers,1,,,,
niagara,1,,,,
niall,1,,,,
nibble,1,,,,
nibbled,1,,,,
nibbling,1,,,,
nicelooking,1,,,,
