word,word count,root word,root language,second language,ranked languages
awe,4,awe,Old Norse,Germanic,Old Norse;Germanic;Old English;German;Greek
ay-ay,4,,,,
backward,4,backward,Old English,,Old English
baked,4,bake,American English,English,American English;English
baled,4,bale,Old French,Germanic,Old French;Germanic;German
ball,4,ball,Old English,Old Norse,Old English;Old Norse;Germanic;German
band,4,band,French,Germanic,French;Germanic
barely,4,barely,Old English,,Old English
bay,4,bay,Old French,Latin,Old French;Latin
beaming,4,beam,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Latin
beasts,4,beast,Old French,Latin,Old French;Latin;Old English
becoming,4,,,,
belief,4,belief,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German;Latin
belonging,4,belong,Old English,Middle Dutch,Old English;Middle Dutch;Dutch;German
bench,4,bench,Old English,,Old English
benefit,4,,,,
beside,4,beside,Old English,,Old English
bid,4,bid,Old English,Germanic,Old English;Germanic;German;Old Saxon;Old Frisian;Old Norse
billy,4,billy,American English,English,American English;English
blame,4,blame,Old French,,Old French
blistering,4,,,,
blown,4,blown,Old English,,Old English
blush,4,,,,
blushes,4,,,,
boast,4,,,,
bone,4,bone,German,English,German;English
boomerang,4,,,,
bordered,4,,,,
borders,4,,,,
boston,4,boston,Old English,,Old English
bounced,4,bounce,American English,English,American English;English
bowed,4,bow,Old English,Germanic,Old English;Germanic;Dutch;German;Old Norse;Sanskrit
boxes,4,box,Old English,Latin,Old English;Latin;Greek;German
brass,4,brass,Old English,French,Old English;French;Latin;German;Italian
brimful,4,,,,
brisk,4,brisk,French,,French
brothers,4,brother,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German;Sanskrit;Greek;Latin;Old Irish;Welsh;Slavonic;Spanish
bruised,4,,,,
buffalo,4,buffalo,French,,French
buggy,4,,,,
buncombe,4,,,,
burial,4,burial,Old English,Old Saxon,Old English;Old Saxon;Germanic;Latin
buying,4,buy,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse
by—,4,,,,
cake,4,cake,Old Norse,Germanic,Old Norse;Germanic;Middle Dutch;Dutch;German;Latin;Old English;French
cal,4,,,,
calculations,4,calculation,Latin,,Latin
calico,4,,,,
calls,4,call,Old English,Old Norse,Old English;Old Norse;Germanic;Dutch;German;Sanskrit;Latin;Slavonic;Welsh;French
cared,4,care,Old English,Germanic,Old English;Germanic;German;Old Saxon
careful,4,careful,Old English,,Old English
caring,4,,,,
carolina,4,carolina,Latin,French,Latin;French
carpeted,4,,,,
cart,4,cart,Old Norse,Old English,Old Norse;Old English;Middle Dutch;Dutch
cave,4,cave,Old French,Latin,Old French;Latin;Old English
caved,4,cave,Old French,Latin,Old French;Latin;Old English
cease,4,cease,Old French,,Old French
ceasing,4,cease,Old French,,Old French
celebrated,4,,,,
cellar,4,cellar,Old French,Latin,Old French;Latin;English
chain,4,chain,Old French,Latin,Old French;Latin;Spanish;Italian;American English;English;German
chains,4,chain,Old French,Latin,Old French;Latin;Spanish;Italian;American English;English;German
champagne,4,champagne,French,,French
characters,4,character,Old French,Latin,Old French;Latin;Greek
charming,4,,,,
cheer,4,,,,
cheese,4,,,,
chilly,4,,,,
chip,4,chip,Old English,American English,Old English;American English
christ,4,christ,Old English,Latin,Old English;Latin;Greek;Irish
classes,4,class,French,Latin,French;Latin;English;German
cleaned,4,,,,
clergymen,4,,,,
closer,4,,,,
cloudless,4,,,,
collected,4,collect,Old French,Latin,Old French;Latin
colors,4,,,,
committed,4,,,,
compact,4,,,,
compassion,4,compassion,Old French,Latin,Old French;Latin;Greek;Old English
completed,4,,,,
concealed,4,conceal,Old French,Latin,Old French;Latin;Old English
confronted,4,confront,French,Latin,French;Latin
conscious,4,conscious,Latin,Greek,Latin;Greek
consented,4,consent,Old French,,Old French
considerably,4,,,,
constant,4,,,,
constructed,4,,,,
consuming,4,consume,Old French,Latin,Old French;Latin
consumption,4,consumption,Old English,Old French,Old English;Old French;Latin
contact,4,contact,American English,English,American English;English
containing,4,contain,Old French,Latin,Old French;Latin
contents,4,contents,Latin,,Latin
continue,4,continue,Old French,Latin,Old French;Latin
contracts,4,contract,Old French,Latin,Old French;Latin
contributions,4,contribution,Old French,Latin,Old French;Latin
contrive,4,contrive,Old French,Latin,Old French;Latin;Greek
convenient,4,convenient,Latin,,Latin
conversations,4,conversation,Old French,Latin,Old French;Latin
cooling,4,,,,
cordially,4,,,,
correspondent,4,,,,
cottages,4,cottage,Old French,Old Norse,Old French;Old Norse;Old English;Germanic;Middle Dutch;Dutch;American English
count,4,count,Old French,Latin,Old French;Latin
countless,4,,,,
cowardly,4,cowardly,Old English,,Old English
cramped,4,cramp,Old French,Germanic,Old French;Germanic;German
crawled,4,crawl,English,,English
creeping,4,cree,French,,French
crime,4,crime,Old French,Latin,Old French;Latin;Old English;American English
critically,4,critical,Latin,,Latin
crop,4,,,,
croppings,4,,,,
crossing,4,,,,
cry,4,cry,Old French,Latin,Old French;Latin;Italian;English
current,4,current,Old French,,Old French
curved,4,,,,
damaged,4,damage,Old French,Latin,Old French;Latin
dancing,4,dan,Old French,Latin,Old French;Latin;Spanish;Italian
dared,4,dare,Old English,Germanic,Old English;Germanic;Old Norse;German;Sanskrit;Greek;Slavonic
dashing,4,,,,
daughter,4,daughter,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German;Sanskrit;Slavonic;Greek;Latin
david,4,,,,
davis,4,,,,
dayton,4,,,,
dazzling,4,dazzle,English,,English
declare,4,declare,Old French,Latin,Old French;Latin
declared,4,declare,Old French,Latin,Old French;Latin
decline,4,decline,Old French,,Old French
deference,4,deference,French,,French
degraded,4,degrade,Old French,Latin,Old French;Latin
deliberate,4,deliberate,Latin,,Latin
delight,4,delight,Old French,Latin,Old French;Latin
demand,4,demand,Old French,Latin,Old French;Latin
deny,4,deny,Old French,Italian,Old French;Italian;Spanish
desolation,4,desolation,Old French,Latin,Old French;Latin
details,4,detail,Old French,,Old French
didn't,4,,,,
diminished,4,diminish,Old French,Latin,Old French;Latin
dimly,4,dim,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German
dingy,4,,,,
disappointment,4,,,,
disgrace,4,disgrace,French,Italian,French;Italian
dismay,4,,,,
dispatch,4,dispatch,Spanish,Italian,Spanish;Italian;Latin
distances,4,,,,
distressed,4,,,,
distribution,4,distribution,Old French,Latin,Old French;Latin
disturbed,4,,,,
doctors,4,,,,
document,4,,,,
dome,4,dome,French,Greek,French;Greek;German;Italian;English
dorn,4,,,,
doubled,4,double,Old French,Latin,Old French;Latin
drowned,4,drown,Old English,Old Norse,Old English;Old Norse
drowsy,4,drowsy,Old English,Germanic,Old English;Germanic
ducks,4,duck,Old English,,Old English
dumb,4,dumb,Old English,Old Saxon,Old English;Old Saxon;Old Norse;German
dun,4,dun,French,,French
dying,4,,,,
d—-d,4,,,,
eager,4,eager,Old French,Latin,Old French;Latin;English
eagle,4,eagle,Old French,Latin,Old French;Latin
earnestly,4,earnestly,Old English,,Old English
earnestness,4,,,,
easier—said,4,,,,
eastward,4,eastward,Old English,,Old English
eaves,4,,,,
economy,4,,,,
ecstasy,4,ecstasy,Old French,Latin,Old French;Latin;Greek
education,4,education,French,Latin,French;Latin
efficient,4,efficient,Old French,Latin,Old French;Latin
efforts,4,effort,Old French,Latin,Old French;Latin;Italian
emergency,4,emergency,Latin,,Latin
employees,4,employee,French,,French
enable,4,,,,
enchanted,4,,,,
enemies,4,enemy,Old French,Latin,Old French;Latin;Italian;Spanish;Greek;Russian;Slavonic;Germanic;Old Norse;Old English
engagement,4,,,,
english,4,english,Old English,,Old English
engravings,4,,,,
entitled,4,entitle,Old French,Latin,Old French;Latin
equally,4,,,,
escaping,4,escape,Old French,,Old French
estimated,4,estimate,Latin,,Latin
eternity,4,eternity,Old French,Latin,Old French;Latin;Old English
eveeloj,4,,,,
excess,4,excess,Old French,Latin,Old French;Latin
exciting,4,,,,
extract,4,extract,Latin,,Latin
facing,4,,,,
faded,4,fade,Old French,,Old French
fagged,4,,,,
fasten,4,fasten,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;Old Norse
favorite,4,favorite,Italian,Latin,Italian;Latin;Old French;English
fears,4,fear,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German;Old Norse
feast,4,feast,Old French,,Old French
feathery,4,,,,
fences,4,,,,
fiery,4,fiery,Old English,,Old English
fights,4,fight,Old English,Old Frisian,Old English;Old Frisian;Old Saxon;Dutch;German
file,4,file,French,,French
financial,4,,,,
fingers,4,finger,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German
firing,4,,,,
firmament,4,firmament,Old French,Latin,Old French;Latin;Greek
fished,4,fish,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Old Norse;Middle Dutch;Dutch;Latin;Irish;Italian;French;Spanish;Welsh
flakes,4,,,,
flash,4,,,,
flashed,4,,,,
flitted,4,flit,Old Norse,Germanic,Old Norse;Germanic;English
flitting,4,flit,Old Norse,Germanic,Old Norse;Germanic;English
foolish,4,foolish,Old English,,Old English
foolishness,4,,,,
fools,4,,,,
forces,4,force,Old French,,Old French
forever,4,,,,
forms,4,form,Old French,Latin,Old French;Latin
forsook,4,,,,
forthwith,4,forthwith,Old English,,Old English
fortunes,4,fortune,Old French,Latin,Old French;Latin
foundation,4,foundation,Old French,Latin,Old French;Latin;Old English
framed,4,frame,American English,English,American English;English
fraud,4,fraud,Latin,Old French,Latin;Old French;Sanskrit
freedom,4,freedom,Old English,Old Frisian,Old English;Old Frisian;Dutch;German
freezing,4,,,,
freights,4,freight,English,,English
freshness,4,,,,
friendless,4,friendless,Old English,,Old English
frontier,4,frontier,Old French,,Old French
frosty,4,frosty,Old English,Dutch,Old English;Dutch;German
froze,4,,,,
fuel,4,,,,
funerals,4,,,,
gain,4,gain,Old French,English,Old French;English
gaining,4,gain,Old French,English,Old French;English
galloped,4,,,,
garden,4,garden,French,Latin,French;Latin;Germanic;Old Frisian;Old Saxon;German;Old English;Italian;Spanish
gaze,4,,,,
gen,4,,,,
glanced,4,,,,
glorified,4,,,,
gorgeous,4,gorgeous,Old French,Greek,Old French;Greek
grade,4,,,,
gradual,4,gradual,Latin,,Latin
gratified,4,,,,
greasy,4,,,,
grinding,4,,,,
groan,4,,,,
grotesque,4,grotesque,French,Italian,French;Italian
group,4,group,French,Italian,French;Italian;Germanic
guest,4,guest,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;German;Latin;Greek;Slavonic;Old Norse
gunpowder,4,,,,
halt,4,halt,Old English,,Old English
halting,4,,,,
handsomely,4,,,,
hasty,4,hasty,Old French,English,Old French;English
hath,4,,,,
hatred,4,hatred,Old English,,Old English
heart-breaking,4,,,,
hearty,4,,,,
heavily,4,heavily,Old English,,Old English
heedless,4,,,,
height,4,height,Old English,Germanic,Old English;Germanic;Old Norse;Middle Dutch;Dutch;German
helping,4,,,,
hevace,4,,,,
highwayman,4,,,,
hillside,4,,,,
holiday,4,holiday,Old English,American English,Old English;American English
holliday,4,,,,
homely,4,homely,English,,English
honored,4,honor,Old French,Latin,Old French;Latin
horizon,4,horizon,Old French,Latin,Old French;Latin;Greek;Old English
horn,4,horn,Old English,Germanic,Old English;Germanic;German;Dutch;Greek;Latin;Sanskrit;Persian;Welsh
horrors,4,horror,Old French,Latin,Old French;Latin;Sanskrit;Welsh
hostile,4,hostile,French,Latin,French;Latin;American English;English
hosts,4,,,,
humiliating,4,,,,
humiliation,4,humiliation,Latin,,Latin
humor,4,,,,
hunters,4,hunter,Old English,,Old English
husbands,4,,,,
hush,4,hush,English,,English
huts,4,hut,French,German,French;German;Germanic;Old English;Old Saxon;Middle Dutch;Dutch
illuminated,4,illuminate,Latin,Old French,Latin;Old French
imminent,4,imminent,French,Latin,French;Latin
incomprehensible,4,incomprehensible,Latin,,Latin
incorporated,4,incorporate,Latin,,Latin
increasing,4,,,,
incredible,4,incredible,Latin,,Latin
inform,4,inform,Old French,Latin,Old French;Latin
ingenious,4,ingenious,Old French,Latin,Old French;Latin;English
injured,4,injure,French,Latin,French;Latin
ink,4,ink,Old French,Latin,Old French;Latin;Greek;Old English;Italian;Spanish
inquired,4,inquire,Old French,Latin,Old French;Latin
inquiry,4,inquiry,Latin,,Latin
insignificant,4,,,,
inspiration,4,inspiration,Old French,Latin,Old French;Latin;English
instructive,4,,,,
insults,4,insult,French,Latin,French;Latin
intent,4,intent,Latin,,Latin
interfered,4,interfere,French,Latin,French;Latin
intoxicated,4,,,,
introduce,4,introduce,Latin,,Latin
investigation,4,investigation,Old French,Latin,Old French;Latin
invite,4,,,,
irruption,4,irruption,French,Latin,French;Latin
israel,4,israel,Old English,Latin,Old English;Latin;Greek
jackass,4,,,,
james,4,james,English,Latin,English;Latin;Old French;Spanish;Italian;Welsh
jokes,4,joke,Latin,,Latin
judges,4,judge,Latin,,Latin
july,4,july,Old French,Latin,Old French;Latin;Old English
jump,4,,,,
kailua,4,,,,
kansas,4,kansas,French,,French
knoll,4,knoll,Old English,Old Norse,Old English;Old Norse;German;Dutch
kona,4,,,,
laboring,4,labor,Old French,Latin,Old French;Latin
laborious,4,laborious,Old French,Latin,Old French;Latin
lain,4,,,,
lamanites,4,,,,
lamented,4,,,,
lariat,4,lariat,American English,English,American English;English;Spanish;Latin
lately,4,lately,Old English,,Old English
lavish,4,,,,
lawyers,4,lawyer,English,,English
laying,4,la,Latin,,Latin
leaders,4,leader,Old English,,Old English
leads,4,,,,
leather,4,leather,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Old Irish;Welsh
lem,4,,,,
levied,4,,,,
lick,4,,,,
lift,4,,,,
liked,4,like,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German;Latin;Norse
limbs,4,limb,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German
limitless,4,,,,
lip,4,lip,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Latin;French
loaded,4,,,,
local,4,,,,
long-handled,4,,,,
longed,4,long,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;Old Norse;Middle Dutch;Dutch;Latin;Sanskrit;Greek;American English
lookout,4,,,,
lose,4,lose,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Sanskrit;Greek;Latin;American English
lovely,4,lovely,Old English,,Old English
lucrative,4,lucrative,Old French,Latin,Old French;Latin
mackerel,4,mackerel,Old French,Germanic,Old French;Germanic;Middle Dutch;Dutch;Old Frisian
madam,4,madam,Old French,Latin,Old French;Latin
maidens,4,,,,
maintained,4,maintain,Old French,Latin,Old French;Latin
man's,4,,,,
manifestly,4,,,,
manuscript,4,manuscript,Latin,,Latin
marks,4,mark,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;German;Middle Dutch;Dutch;Old French
marlette,4,,,,
material,4,material,Old French,Latin,Old French;Latin
mausoleum,4,mausoleum,Latin,Greek,Latin;Greek;Persian
meddle,4,meddle,Old French,Latin,Old French;Latin;Spanish;Italian
mellow,4,,,,
merchant,4,merchant,Old French,,Old French
mess,4,mess,American English,English,American English;English
messenger,4,messenger,Old French,,Old French
milk,4,,,,
miniature,4,,,,
mission,4,mission,Latin,American English,Latin;American English;English;Spanish
mississippi,4,mississippi,French,,French
modern,4,modern,French,Latin,French;Latin
moments,4,moment,Old French,Latin,Old French;Latin;Spanish;Italian;English
monotony,4,monotony,French,Greek,French;Greek;English
moses,4,moses,Latin,Greek,Latin;Greek;English
mosquito,4,mosquito,Spanish,Latin,Spanish;Latin;Sanskrit;Greek;Old English;Slavonic
mosquitoes,4,mosquito,Spanish,Latin,Spanish;Latin;Sanskrit;Greek;Old English;Slavonic
mostly,4,most,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German
movement,4,movement,Old French,Latin,Old French;Latin
murky,4,,,,
nabobs,4,nabob,Arabic,,Arabic
nails,4,nail,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;German;Old Frisian;Middle Dutch;Dutch;Greek;Latin;Slavonic;Old Irish
nearer,4,near,Old English,Old Norse,Old English;Old Norse
necks,4,neck,English,,English
neglected,4,,,,
negro,4,negro,Spanish,Latin,Spanish;Latin;English;French
nest,4,nest,Old English,Germanic,Old English;Germanic;German;Middle Dutch;Dutch;Sanskrit;Latin;Slavonic;Old Irish;Welsh
net,4,net,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Dutch;German;Sanskrit;Latin;Old Irish
nice,4,nice,Old French,Latin,Old French;Latin
non-combatant,4,,,,
notes,4,note,Old French,Latin,Old French;Latin
o,4,,,,
obookia,4,,,,
obstructing,4,obstruct,Latin,,Latin
obtained,4,obtain,French,Latin,French;Latin
occasions,4,occasion,Old French,Latin,Old French;Latin
occurrence,4,occurrence,French,Latin,French;Latin
odd,4,odd,Old Norse,Germanic,Old Norse;Germanic;Old English;Old Frisian;Dutch;German
oftener,4,often,English,,English
oil,4,oil,Old French,Latin,Old French;Latin;Spanish;Italian;Greek;Old English;Dutch;German
opening,4,opening,Old English,,Old English
operator,4,operator,Latin,,Latin
opulent,4,opulent,French,Latin,French;Latin
originally,4,original,Latin,,Latin
outcast,4,outcast,English,,English
outer,4,outer,Old English,,Old English
outline,4,,,,
outrigger,4,outrigger,Dutch,,Dutch
overhead,4,,,,
overlook,4,overlook,English,,English
overlooked,4,overlook,English,,English
overlooking,4,overlook,English,,English
overtook,4,,,,
owners,4,,,,
ownership,4,,,,
pagan,4,pagan,Latin,English,Latin;English
pail,4,pail,Old French,Latin,Old French;Latin;Old English
panting,4,pan,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Latin;Greek;Irish
paradise,4,paradise,Old French,Latin,Old French;Latin;Greek;Persian;Arabic;English
parlor,4,parlor,Old French,,Old French
paste,4,,,,
paused,4,pause,French,Latin,French;Latin
payment,4,payment,Old French,,Old French
peaceful,4,,,,
penalty,4,penalty,French,Latin,French;Latin
perceptible,4,perceptible,Latin,,Latin
perch,4,perch,Old French,,Old French
perilous,4,perilous,Old French,Latin,Old French;Latin
petrified,4,,,,
phillips,4,,,,
phrased,4,,,,
pierce,4,pierce,Old French,Latin,Old French;Latin
pitiful,4,,,,
pitiless,4,,,,
placer,4,place,French,,French
placerville,4,,,,
placidly,4,placid,French,Latin,French;Latin
plaintiff,4,plaintiff,Old French,,Old French
plans,4,plan,French,Latin,French;Latin;Italian
plantations,4,plantation,French,Latin,French;Latin
planted,4,plant,Old English,Latin,Old English;Latin;Old French
plausible,4,plausible,Latin,,Latin
playing,4,play,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Latin
pole,4,,,,
poles,4,,,,
pommel,4,pommel,Old French,Latin,Old French;Latin;English
populations,4,population,Latin,,Latin
pray,4,pray,Old French,Latin,Old French;Latin;Italian;Sanskrit;Slavonic;German;Old English
preach,4,preach,Old English,Latin,Old English;Latin;Old French
prime,4,,,,
princess,4,princess,Old French,Latin,Old French;Latin;Italian
proceeds,4,,,,
profane,4,profane,Old French,Latin,Old French;Latin
programme,4,,,,
progress,4,progress,Old French,Latin,Old French;Latin;English
project,4,project,Latin,American English,Latin;American English;English
proofs,4,proof,Old French,Latin,Old French;Latin
proportion,4,proportion,Old French,Latin,Old French;Latin
protect,4,protect,Latin,,Latin
proved,4,prove,Old French,Latin,Old French;Latin;Spanish;Italian;Old English
proven,4,,,,
provide,4,provide,Latin,Old French,Latin;Old French
publish,4,publish,Old French,Latin,Old French;Latin;English
pump,4,,,,
purchase,4,purchase,Old French,,Old French
purchased,4,purchase,Old French,,Old French
purple,4,purple,Old English,Latin,Old English;Latin;Greek
quality,4,quality,Old French,Latin,Old French;Latin;Greek
quantities,4,quantity,Old French,Latin,Old French;Latin;Greek;Italian;Spanish;German
rabbit,4,rabbit,French,Middle Dutch,French;Middle Dutch;Dutch;Germanic
raft,4,,,,
raging,4,rage,Old French,Latin,Old French;Latin;Old English;Welsh
rainy,4,rainy,Old English,,Old English
ram,4,,,,
ranges,4,range,Old French,,Old French
rattled,4,,,,
raving,4,,,,
recognition,4,recognition,French,Latin,French;Latin
recollect,4,recollect,Latin,,Latin
refuse,4,refuse,Old French,,Old French
regions,4,region,Old French,Latin,Old French;Latin
remind,4,,,,
remnant,4,remnant,Old French,Old English,Old French;Old English
reported,4,,,,
representative,4,,,,
representatives,4,,,,
represented,4,represent,Old French,Latin,Old French;Latin
resembled,4,resemble,Old French,Latin,Old French;Latin
resolution,4,resolution,Old French,Latin,Old French;Latin
respecting,4,respect,French,Latin,French;Latin
responsible,4,responsible,French,Latin,French;Latin
restored,4,restore,Old French,Latin,Old French;Latin
restrain,4,restrain,Old French,Latin,Old French;Latin
retain,4,retain,Old French,Latin,Old French;Latin
reverence,4,,,,
richer,4,rich,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German;Old Irish;Old French;Spanish;Italian
riding,4,,,,
rigid,4,rigid,Latin,Old Irish,Latin;Old Irish;German
risk,4,risk,French,Italian,French;Italian;Spanish;German
roads,4,road,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German
robes,4,,,,
roll,4,roll,Old French,Latin,Old French;Latin
romantic,4,,,,
roots,4,root,Old English,Germanic,Old English;Germanic;Old Norse;German;Middle Dutch;Dutch;American English
roscicrucian,4,,,,
roughly,4,,,,
routed,4,,,,
royally,4,,,,
ruddy,4,ruddy,Old English,,Old English
rump,4,rump,Middle Dutch,Dutch,Middle Dutch;Dutch;German;English
ruther,4,,,,
saddles,4,saddle,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German;Latin;Slavonic
sailors,4,sailor,Old English,,Old English
saints,4,,,,
saith,4,,,,
sales,4,sale,Old English,Old Norse,Old English;Old Norse;Germanic;German
saloon-keeper,4,,,,
satisfy,4,satisfy,Old French,Latin,Old French;Latin
saving,4,,,,
scarce,4,scarce,Old French,Latin,Old French;Latin
science,4,science,Old French,Latin,Old French;Latin;Greek;Old English
sealed,4,,,,
seconds,4,,,,
security,4,security,Latin,,Latin
seedy,4,,,,
seeing,4,seeing,American English,English,American English;English
seek,4,seek,Old English,Old Norse,Old English;Old Norse;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Latin;Old Irish
seemingly,4,,,,
seething,4,seethe,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German
self,4,self,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German
sentinel,4,sentinel,French,Italian,French;Italian;Latin
seriously,4,,,,
serve,4,,,,
served,4,,,,
sets,4,set,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;Dutch;German
settlements,4,settlement,American English,English,American English;English
seventy-five,4,,,,
shaded,4,,,,
shafts,4,shaft,German,Old English,German;Old English;Germanic
shaved,4,shave,Old English,,Old English
sheep,4,sheep,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Middle Dutch;Dutch
shelf,4,shelf,German,Old English,German;Old English;Germanic;Old Norse
shelter,4,,,,
sheriffs,4,sheriff,Old English,,Old English
shirts,4,shirt,Old English,Germanic,Old English;Germanic;Old Norse;Middle Dutch;Dutch;German
shivered,4,,,,
shock,4,,,,
shoes,4,shoe,Old English,,Old English
shower,4,,,,
sierras,4,sierra,Spanish,,Spanish
signal,4,signal,French,,French
silver-bearing,4,,,,
sin,4,sin,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Latin
sincere,4,sincere,French,Latin,French;Latin;English
sing,4,,,,
singing,4,sin,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Latin
situated,4,situate,Latin,,Latin
sixth,4,sixth,Old English,Old Frisian,Old English;Old Frisian;Middle Dutch;Dutch;German
skies,4,sky,Old Norse,Germanic,Old Norse;Germanic;Old English;Old Saxon;German
slain,4,slain,Old English,,Old English
slang,4,slang,Old Norse,French,Old Norse;French;American English;English
slaughtered,4,slaughter,Old Norse,Germanic,Old Norse;Germanic;Old English
sleepy,4,sleepy,Old English,German,Old English;German
sleeves,4,sleeve,Old English,Germanic,Old English;Germanic;German;French
slender,4,slender,Old French,Old Dutch,Old French;Old Dutch
slightest,4,,,,
slip,4,,,,
slunk,4,,,,
smart,4,,,,
smiles,4,smile,German,Germanic,German;Germanic;Old English;Latin
smoothly,4,,,,
snatched,4,,,,
snows,4,snow,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Frisian;Middle Dutch;Dutch;Old Norse;Greek;Latin;Old Irish;Welsh;Slavonic;Russian;Sanskrit
soared,4,soar,Old French,Latin,Old French;Latin
soft,4,soft,Old English,Germanic,Old English;Germanic;Old Saxon;German;Middle Dutch;Dutch
softened,4,,,,
sole,4,sole,Old French,Latin,Old French;Latin
solicitude,4,solicitude,French,Latin,French;Latin
sooner,4,soon,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;American English
source,4,,,,
speaker,4,speaker,Old Frisian,German,Old Frisian;German;French;English
specie,4,specie,Latin,,Latin
spectators,4,spectator,Latin,,Latin
spend,4,spend,Old English,Latin,Old English;Latin;Germanic;German;Middle Dutch;Dutch;Old Norse
spinning,4,,,,
spirits,4,,,,
spiritual,4,,,,
sprang,4,,,,
spray,4,,,,
sprays,4,,,,
spree,4,spree,French,Irish,French;Irish;Old Norse;Latin
spur,4,spur,Old English,,Old English
staff,4,,,,
stake,4,stake,American English,Old English,American English;Old English
star,4,,,,
staring,4,,,,
startled,4,,,,
startling,4,,,,
steadfast,4,steadfast,Old English,German,Old English;German;Old Norse
stillness,4,stillness,Old English,,Old English
stoop,4,stoop,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch
stormy,4,stormy,Old English,,Old English
strained,4,,,,
straining,4,,,,
strangely,4,strange,Old French,Latin,Old French;Latin;Italian;Spanish
strapped,4,,,,
straw,4,,,,
streak,4,,,,
stricken,4,,,,
struggling,4,,,,
strung,4,,,,
study,4,study,Old French,Latin,Old French;Latin
stupid,4,stupid,French,Latin,French;Latin;Old English;German
style,4,,,,
subsequently,4,subsequent,French,Latin,French;Latin
succeed,4,succeed,Old French,Latin,Old French;Latin;English
succumbed,4,succumb,Old French,Latin,Old French;Latin
sufferings,4,,,,
suggestion,4,suggestion,Old French,Latin,Old French;Latin;English
suggestions,4,suggestion,Old French,Latin,Old French;Latin;English
suggestive,4,,,,
sunshine,4,sunshine,Old English,,Old English
supplied,4,,,,
supreme,4,supreme,French,Latin,French;Latin
surf-bathing,4,,,,
survey,4,,,,
suspicion,4,suspicion,Old French,Latin,Old French;Latin;English;Greek;Russian;Slavonic;Dutch
swallow,4,swallow,Old English,Old Norse,Old English;Old Norse
swords,4,sword,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German
tables,4,,,,
tailings,4,,,,
tails,4,,,,
tame,4,tame,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;German;Middle Dutch;Dutch;Sanskrit;Persian;Greek;Latin;Old Irish
tan,4,tan,Old English,Latin,Old English;Latin;German
tarantula,4,tarantula,Latin,Italian,Latin;Italian;Greek
task,4,,,,
teach,4,teach,Old English,Germanic,Old English;Germanic;German
telegrams,4,telegram,Greek,,Greek
telegraphed,4,,,,
temples,4,temple,Old English,Latin,Old English;Latin;Greek
terror,4,terror,Old French,Latin,Old French;Latin;German;Old English
testament,4,testament,Latin,Greek,Latin;Greek
