word,word count,root word,root language,second language,ranked languages
same,7,same,Old English,Old Norse,Old English;Old Norse;Germanic;Old Saxon;German;Dutch;Sanskrit;Greek;Latin;Old Irish;Slavonic
shot,7,shot,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;American English
shouts,7,,,,
show,7,show,American English,English,American English;English
slag,7,,,,
spot,7,spot,Old English,Middle Dutch,Old English;Middle Dutch;Dutch;Old Norse;American English
standing,7,,,,
sudden,7,sudden,Old French,Latin,Old French;Latin
tell,7,tell,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;French;Italian;Spanish
three,7,three,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Sanskrit;Greek;Latin;Slavonic;Irish;Welsh;French
together,7,together,Old English,Germanic,Old English;Germanic;German
turning,7,turn,Old English,Old French,Old English;Old French;Latin;Greek;American English
we’ve,7,,,,
which,7,which,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German
who,7,who,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Sanskrit;Latin;Slavonic;Russian;Old Irish;Welsh
why,7,why,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Greek
you.”,7,,,,
“but,7,,,,
“how,7,,,,
“if,7,,,,
“of,7,,,,
agreed,6,agree,Old French,Latin,Old French;Latin
alert,6,alert,French,Italian,French;Italian;Latin
beard,6,beard,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Slavonic;Latin;Greek
being,6,,,,
beside,6,beside,Old English,,Old English
both,6,both,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German
building,6,,,,
buildings,6,,,,
call,6,call,Old English,Old Norse,Old English;Old Norse;Germanic;Dutch;German;Sanskrit;Latin;Slavonic;Welsh;French
center,6,,,,
central,6,central,French,Latin,French;Latin
clothes,6,clothes,Old English,,Old English
coffee,6,coffee,Italian,Turkish,Italian;Turkish;Arabic
comes,6,come,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Sanskrit;Greek;Latin
corner,6,corner,American English,English,American English;English
damn,6,damn,Old French,Latin,Old French;Latin
dazed,6,,,,
dead,6,dead,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse
doubt,6,doubt,Old French,,Old French
eight,6,eight,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German;Sanskrit;Greek;Latin;Old Irish;Slavonic;Italian;Spanish;Old French
evening,6,evening,Old English,,Old English
excitement,6,,,,
faint,6,,,,
faster,6,,,,
fired,6,fire,Old English,American English,Old English;American English
full,6,full,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse
give,6,give,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old Norse
given,6,given,Germanic,Old English,Germanic;Old English
gradually,6,,,,
grass,6,grass,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Dutch;German;American English
grimly,6,grimly,Old English,Middle Dutch,Old English;Middle Dutch;Dutch;Old Norse
halted,6,halt,Old English,,Old English
haven’t,6,,,,
histo-research,6,,,,
hour,6,hour,Old French,Latin,Old French;Latin;Greek;Old English;German
immediate,6,immediate,Old French,Latin,Old French;Latin
itself,6,itself,Old English,,Old English
knees,6,knee,Old English,,Old English
laboratory,6,laboratory,Latin,,Latin
launched,6,launch,English,,English
main,6,main,Old English,Old Norse,Old English;Old Norse
missiles,6,missile,French,Latin,French;Latin
morning,6,morning,Old English,,Old English
mountain,6,mountain,Old French,Latin,Old French;Latin
need,6,need,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Slavonic;Russian;Polish
passed,6,passe,French,,French
plain,6,plain,Old French,Latin,Old French;Latin;Dutch;English
planes,6,plane,Old French,Latin,Old French;Latin;Greek
problem,6,problem,Old French,Latin,Old French;Latin;Greek;English
put,6,put,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;Old Norse
ran,6,ran,Old English,,Old English
ratio,6,ratio,Latin,,Latin
ring,6,,,,
ruins,6,,,,
say,6,say,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Slavonic;Old Irish;American English
shelter,6,,,,
showed,6,show,American English,English,American English;English
signal,6,signal,French,,French
slid,6,,,,
space,6,,,,
star,6,,,,
stay,6,,,,
stepped,6,steppe,German,Russian,German;Russian
such,6,such,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German
suppose,6,suppose,Old French,Latin,Old French;Latin
system,6,system,Latin,Greek,Latin;Greek
taking,6,take,Old English,Old Norse,Old English;Old Norse;Germanic;German;Middle Dutch;Dutch
tangled,6,,,,
team,6,team,Old English,,Old English
terran,6,terran,Latin,English,Latin;English
them.”,6,,,,
they’re,6,,,,
thin,6,thin,Old English,German,Old English;German;Dutch
think,6,think,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;Old Norse
those,6,those,Old English,,Old English
tornado,6,tornado,Spanish,Latin,Spanish;Latin
uncertainly,6,,,,
underground,6,underground,German,,German
view,6,,,,
wanted,6,,,,
waved,6,wave,Old English,Germanic,Old English;Germanic;Old Norse;German
well,6,well,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German;Sanskrit;Slavonic;Welsh;Latin
what’s,6,,,,
while,6,while,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Old Norse;Latin;Slavonic
“and,6,,,,
“good,6,,,,
“it,6,,,,
“that,6,,,,
“there’s,6,,,,
“we’re,6,,,,
“yes,6,,,,
albertine,5,,,,
another,5,another,Old English,,Old English
answered,5,answer,Old English,,Old English
area,5,area,Latin,,Latin
arm,5,arm,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German;Old Norse;Old Frisian;Sanskrit;Greek;Latin
believe,5,believe,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German
breaking,5,break,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;German;Italian
briefcase,5,,,,
brush,5,,,,
bundles,5,,,,
burned,5,burn,Old English,,Old English
centaurans,5,,,,
century,5,century,Latin,English,Latin;English
certain,5,certain,Old French,Latin,Old French;Latin;Italian;Spanish
chair,5,,,,
change,5,change,Old French,,Old French
cold,5,,,,
considered,5,consider,Old French,Latin,Old French;Latin;English
continued,5,continue,Old French,Latin,Old French;Latin
couldn’t,5,,,,
crossed,5,cross,French,English,French;English
curiously,5,curious,Old French,Latin,Old French;Latin;English
date,5,,,,
department,5,,,,
different,5,different,Old French,Latin,Old French;Latin
dived,5,dive,American English,English,American English;English
dry,5,dry,Old English,Germanic,Old English;Germanic;German;Middle Dutch;Dutch;Old Norse;American English
edge,5,edge,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;Old Norse;German;Sanskrit;Latin;Greek
empire,5,empire,Old French,Latin,Old French;Latin
enough,5,enough,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Latin;Sanskrit
ever,5,ever,Old English,Germanic,Old English;Germanic
falling,5,,,,
false,5,false,Old English,Old French,Old English;Old French;Latin;Germanic;German;Dutch;Old Frisian
fear,5,fear,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German;Old Norse
feel,5,,,,
feeling,5,,,,
fixed,5,,,,
flames,5,flame,English,Old French,English;Old French;Latin
formed,5,form,Old French,Latin,Old French;Latin
forth,5,forth,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Old Norse;Dutch;German
glanced,5,,,,
government,5,government,Old French,English,Old French;English
group,5,group,French,Italian,French;Italian;Germanic
growing,5,growing,Old English,,Old English
guide-light,5,,,,
hair,5,hair,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;German;Old Frisian;Dutch;Old French
handed,5,hand,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse
happen,5,happen,Old English,,Old English
heap,5,heap,Old English,German,Old English;German
house,5,house,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German
important,5,important,French,Latin,French;Latin
instantly,5,,,,
intent,5,intent,Latin,,Latin
interested,5,,,,
interior,5,interior,French,Latin,French;Latin
job,5,,,,
just,5,just,Old French,,Old French
knife,5,,,,
least,5,least,Old English,Germanic,Old English;Germanic
length,5,length,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch
level,5,level,English,,English
locked,5,lock,Old English,Old Frisian,Old English;Old Frisian;Old Saxon;German;Old Norse
making,5,make,Old English,Germanic,Old English;Germanic
material,5,material,Old French,Latin,Old French;Latin
might,5,might,Old English,,Old English
miles,5,mile,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;German;Latin;French;Italian;Spanish;Old Norse
minute,5,minute,Old French,Latin,Old French;Latin;German;Dutch
near,5,near,Old English,Old Norse,Old English;Old Norse
net,5,net,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Dutch;German;Sanskrit;Latin;Old Irish
never,5,never,Old English,Italian,Old English;Italian;French;Spanish;Latin;American English
next,5,next,Old English,Germanic,Old English;Germanic;Old Norse;Dutch;German
part,5,part,Old French,Latin,Old French;Latin;Greek;Sanskrit;American English;Old English
peered,5,peer,Latin,Old French,Latin;Old French
pocket,5,pocket,American English,English,American English;English
position,5,,,,
president,5,president,Old French,Latin,Old French;Latin;English
pulling,5,pull,American English,English,American English;English
raced,5,race,Old French,English,Old French;English
return,5,return,Old French,,Old French
rows,5,row,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;German;Old Norse;Sanskrit;American English
seen,5,seen,Old English,,Old English
showing,5,show,American English,English,American English;English
sight,5,,,,
sign,5,sign,Old French,Latin,Old French;Latin
silence,5,,,,
silently,5,,,,
sitting,5,,,,
society,5,society,Old French,Latin,Old French;Latin
stated,5,state,Latin,,Latin
stop,5,,,,
struck,5,,,,
sure,5,sure,Old French,Latin,Old French;Latin;English
surrounded,5,surround,French,Latin,French;Latin;English
swept,5,,,,
table,5,,,,
there’s,5,,,,
thought,5,thought,Old English,German,Old English;German
time.”,5,,,,
tired,5,,,,
top,5,top,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Dutch;German
tossed,5,,,,
total,5,,,,
toy,5,toy,Middle Dutch,Dutch,Middle Dutch;Dutch;German
tried,5,,,,
troops,5,,,,
trouble,5,trouble,Old French,,Old French
uneasily,5,,,,
uniform,5,,,,
walking,5,,,,
wire,5,,,,
within,5,within,Old English,,Old English
working,5,,,,
world,5,world,Old English,,Old English
yet,5,yet,Old English,Old Frisian,Old English;Old Frisian;German;Germanic
“a,5,,,,
“as,5,,,,
“can,5,,,,
“come,5,,,,
“here,5,,,,
“he’s,5,,,,
“let’s,5,,,,
“no.”,5,,,,
“see,5,,,,
“where,5,,,,
2136,4,,,,
ability,4,ability,Old French,Latin,Old French;Latin;English
absorbed,4,absorb,Old French,Latin,Old French;Latin;Greek
accepted,4,accept,Old French,Latin,Old French;Latin
advanced,4,,,,
armed,4,,,,
arms,4,arms,English,,English
ash,4,ash,Old English,Germanic,Old English;Germanic;Old Norse;German;Sanskrit;Greek;Latin;Spanish
ate,4,,,,
aware,4,aware,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German
awhile,4,awhile,Old English,,Old English
based,4,,,,
battle,4,battle,Old French,Latin,Old French;Latin
begin,4,begin,Old English,Germanic,Old English;Germanic;German;Old Frisian;Middle Dutch;Dutch
begun,4,,,,
belt,4,,,,
blank,4,blank,French,,French
blast,4,blast,Old English,Germanic,Old English;Germanic;Old Norse;German;American English
bomb.”,4,,,,
bombs,4,bomb,French,Italian,French;Italian;Latin;Greek
bottom,4,,,,
break,4,break,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;German;Italian
briefly,4,,,,
bright,4,bright,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;German;Sanskrit;Welsh
bring,4,bring,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Latin
bringing,4,bring,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Latin
broken,4,broken,English,,English
brother,4,brother,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German;Sanskrit;Greek;Latin;Old Irish;Welsh;Slavonic;Spanish
built,4,,,,
burning,4,burning,Old English,French,Old English;French;German
burst,4,burst,English,,English
business,4,business,Old English,American English,Old English;American English
chaos,4,chaos,Old French,Latin,Old French;Latin;Greek;Old English;Old Norse
circuit,4,circuit,Old French,Latin,Old French;Latin
clear,4,,,,
clicked,4,,,,
coat,4,,,,
coldly,4,,,,
commissioner.”,4,,,,
cylinder,4,cylinder,French,Latin,French;Latin;Greek
directly,4,,,,
distance,4,,,,
doesn’t,4,,,,
doing,4,,,,
dot,4,dot,Old English,Dutch,Old English;Dutch;German
early,4,early,Old English,Old Norse,Old English;Old Norse
eat,4,eat,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Old Norse
endless,4,endless,Old English,Old Saxon,Old English;Old Saxon;Dutch;German
energy,4,energy,French,Latin,French;Latin;Greek;English
examined,4,examine,Old French,Latin,Old French;Latin
eyed,4,eye,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Greek;Slavonic;Latin
failure,4,failure,Old French,English,Old French;English
fast,4,fast,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Latin
feebly,4,,,,
feed,4,,,,
felt,4,,,,
fighting,4,,,,
finish,4,,,,
fixit,4,,,,
flew,4,,,,
frowned,4,,,,
frozen,4,,,,
grabbed,4,grab,Middle Dutch,Dutch,Middle Dutch;Dutch;German;Germanic;Old English;Old Saxon;Sanskrit;Slavonic
grapples,4,grapple,Old French,,Old French
greater,4,greater,Old English,,Old English
grinned,4,,,,
handful,4,handful,Old English,,Old English
handle,4,handle,Old English,American English,Old English;American English
harper,4,harper,Old English,,Old English
heading,4,,,,
heart,4,heart,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German;Greek;Latin;Old Irish;Welsh;Russian;Slavonic
hedge,4,hedge,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;German;Latin;Welsh
hedge’s,4,,,,
high,4,,,,
highway,4,highway,Old English,,Old English
hit,4,hit,Old English,Old Norse,Old English;Old Norse;Germanic
hot,4,hot,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German
hung,4,hung,American English,English,American English;English
hungry,4,hungry,Old English,Old Frisian,Old English;Old Frisian;Dutch;German
incredible,4,incredible,Latin,,Latin
invisible,4,invisible,Old French,Latin,Old French;Latin
isn’t,4,,,,
jumped,4,,,,
keep,4,keep,Old English,Germanic,Old English;Germanic;Latin
knew,4,knew,Old English,,Old English
large,4,large,Old French,Latin,Old French;Latin
leaned,4,lean,Old English,Germanic,Old English;Germanic
led,4,,,,
let,4,let,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Latin
lights,4,,,,
lines,4,,,,
listening,4,listen,Old English,Germanic,Old English;Germanic;Dutch;German;Sanskrit;Persian;Slavonic;Greek;Latin;Old Irish;Welsh
load,4,,,,
loaded,4,,,,
longer,4,long,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;Old Norse;Middle Dutch;Dutch;Latin;Sanskrit;Greek;American English
managed,4,manage,Italian,Latin,Italian;Latin;French;English
many,4,many,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Slavonic;Old Irish;Welsh
maybe,4,,,,
meanwhile,4,,,,
mobilization,4,mobilization,French,,French
motion,4,motion,Old French,Latin,Old French;Latin
neck,4,neck,English,,English
none,4,none,Old English,Old Saxon,Old English;Old Saxon;German;Old Norse;Middle Dutch;Dutch;Latin
official,4,official,Old French,Latin,Old French;Latin
orb,4,orb,Old French,Latin,Old French;Latin
ordered,4,,,,
others,4,other,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Latin
o’clock,4,,,,
pale,4,pale,Old French,Latin,Old French;Latin
paper,4,,,,
particles,4,particle,Latin,,Latin
path,4,path,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German
period,4,period,French,Latin,French;Latin;Greek;English
phosphorus,4,phosphorus,Latin,English,Latin;English;Greek
present,4,present,Old French,Latin,Old French;Latin
putting,4,put,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;Old Norse
quite,4,quite,English,,English
raised,4,raise,American English,English,American English;English
random,4,random,Old French,Germanic,Old French;Germanic;German;Old English
reins,4,,,,
relay,4,relay,Old French,,Old French
relief,4,relief,French,Italian,French;Italian;Latin
roar,4,roar,Old English,Middle Dutch,Old English;Middle Dutch;Dutch;German;Sanskrit;Slavonic;Latin
rolling,4,,,,
run,4,run,Old English,Middle Dutch,Old English;Middle Dutch;Dutch;Old Saxon;German;Germanic;American English
schematics,4,schematic,Latin,,Latin
scientist,4,scientist,Latin,English,Latin;English
shadow,4,,,,
sherikov.”,4,,,,
shut,4,shut,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch
sick,4,sick,Old English,,Old English
signalled,4,signal,French,,French
single,4,,,,
slender,4,slender,Old French,Old Dutch,Old French;Old Dutch
slowed,4,slow,Old English,,Old English
speaking,4,speak,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Greek
spun,4,,,,
square,4,square,Old French,Latin,Old French;Latin;Old English
statistical,4,,,,
studied,4,,,,
systems,4,system,Latin,Greek,Latin;Greek
taken,4,,,,
terra’s,4,,,,
therapy,4,therapy,Latin,Greek,Latin;Greek
they’ll,4,,,,
thick,4,thick,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Norse;Old Frisian
this.”,4,,,,
throwing,4,,,,
times,4,,,,
tiny,4,,,,
torn,4,torn,Old English,,Old English
town,4,town,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Old Irish;Welsh;Latin;French
transferred,4,,,,
turn,4,turn,Old English,Old French,Old English;Old French;Latin;Greek;American English
twisting,4,,,,
ural,4,,,,
very,4,very,Old French,Latin,Old French;Latin;Italian;Old English;Old Dutch;German;Welsh;Old Irish;Slavonic;Russian
violet,4,violet,Old French,Latin,Old French;Latin;Greek
virtually,4,,,,
wait,4,wait,Old French,German,Old French;German
walked,4,,,,
warfleet,4,,,,
weeds,4,weeds,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;German
windows,4,window,Old Norse,Old English,Old Norse;Old English;Germanic;Latin;German
winslow,4,,,,
worry,4,,,,
“cole,4,,,,
“commissioner,4,,,,
“don’t,4,,,,
“go,4,,,,
“good.”,4,,,,
“look,4,,,,
“open,4,,,,
“there,4,,,,
“well,4,,,,
ached,3,ache,Old English,Germanic,Old English;Germanic;Sanskrit;Greek
agony,3,agony,Old French,Latin,Old French;Latin;Greek
aiming,3,aim,Old French,Latin,Old French;Latin
am,3,am,Old English,Old Norse,Old English;Old Norse;Slavonic;Greek;Latin;Sanskrit;German;Germanic
animal,3,,,,
ants,3,ant,Old English,Germanic,Old English;Germanic;German
aren’t,3,,,,
armun,3,,,,
arrange,3,arrange,Old French,,Old French
astonished,3,astonish,Old French,Latin,Old French;Latin;English
atomic,3,,,,
available,3,,,,
away.”,3,,,,
awed,3,,,,
back.”,3,,,,
beam,3,beam,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Latin
because,3,because,French,,French
blazing,3,,,,
broad,3,broad,Old English,Germanic,Old English;Germanic;Old Frisian;Old Norse;Dutch;German
captured,3,,,,
carleton,3,,,,
catch,3,catch,Old French,Latin,Old French;Latin;Spanish;Italian;English;American English
ceased,3,cease,Old French,,Old French
centaurus.”,3,,,,
checked,3,,,,
circling,3,,,,
clamped,3,clamp,Middle Dutch,Dutch,Middle Dutch;Dutch;Germanic;German;Old English
closer,3,,,,
clothing,3,,,,
color,3,color,Old French,Sanskrit,Old French;Sanskrit;Old English
completely,3,,,,
completion,3,completion,Latin,,Latin
confidential,3,confidential,Latin,,Latin
confusion,3,confusion,Old French,Latin,Old French;Latin;English
couriers,3,courier,Old French,Latin,Old French;Latin
crashing,3,,,,
cried,3,,,,
cruiser,3,cruiser,Dutch,French,Dutch;French;American English;English
curb,3,,,,
danger,3,danger,Old French,Latin,Old French;Latin;Old English
days.”,3,,,,
depended,3,depend,French,Latin,French;Latin
depends,3,depend,French,Latin,French;Latin
descended,3,descend,Old French,Latin,Old French;Latin;English
desperately,3,desperate,Latin,,Latin
destroy,3,destroy,Old French,Latin,Old French;Latin;Italian
died,3,die,Old Norse,Germanic,Old Norse;Germanic;Old Frisian;Old Saxon;German;Old Irish;Slavonic;Russian;Old English;Dutch
directions,3,,,,
disappeared,3,disappear,French,,French
distant,3,distant,Old French,Latin,Old French;Latin
diving,3,dive,American English,English,American English;English
dixon’s,3,,,,
doors,3,door,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;German;Greek;Latin;Sanskrit;Russian
dragging,3,drag,Old English,German,Old English;German
drifted,3,drift,Old English,Old Norse,Old English;Old Norse;Middle Dutch;Dutch;Germanic;German
drifting,3,drift,Old English,Old Norse,Old English;Old Norse;Middle Dutch;Dutch;Germanic;German
duffe’s,3,,,,
dug,3,,,,
earth,3,earth,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Old Norse;Middle Dutch;Dutch;German;Irish
effort,3,effort,Old French,Latin,Old French;Latin;Italian
else,3,else,Old English,Germanic,Old English;Germanic;German;Greek;Latin
empty,3,,,,
entire,3,entire,Old French,Latin,Old French;Latin
escape,3,escape,Old French,,Old French
every,3,every,Old English,,Old English
exact,3,exact,Latin,English,Latin;English
examine,3,examine,Old French,Latin,Old French;Latin
exist,3,exist,French,Latin,French;Latin
expertly,3,,,,
exploring,3,explore,French,Latin,French;Latin
explosion,3,explosion,French,Latin,French;Latin
exposed,3,expose,French,,French
eye,3,eye,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Greek;Slavonic;Latin
faces,3,,,,
factories,3,factory,French,Latin,French;Latin
failed,3,fail,Old French,,Old French
fed,3,,,,
feverish,3,feverish,Old English,,Old English
fields,3,field,Old English,,Old English
figure,3,figure,Old French,Latin,Old French;Latin;Greek
filled,3,fill,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German
filling,3,,,,
finding,3,finding,Old English,,Old English
fine,3,fine,Old French,Latin,Old French;Latin
fine.”,3,,,,
finger,3,finger,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German
fires,3,fire,Old English,American English,Old English;American English
firing,3,,,,
fixing,3,fix,Old French,Latin,Old French;Latin
flash,3,,,,
flashed,3,,,,
folder,3,,,,
forces,3,force,Old French,,Old French
fortress,3,fortress,Old French,Latin,Old French;Latin
forward,3,,,,
fumbled,3,,,,
functioning,3,,,,
fused,3,fuse,Italian,Latin,Italian;Latin;French;English
gaining,3,gain,Old French,English,Old French;English
glance,3,,,,
glowed,3,glow,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;German
gods,3,god,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Slavonic;Sanskrit;Greek;Latin
grayness,3,,,,
grunted,3,grunt,Old English,German,Old English;German;Latin
hardened,3,harden,Old English,,Old English
harshly,3,,,,
headed,3,head,Old English,,Old English
hell,3,hell,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;Old Norse;German;Greek
hesitated,3,hesitate,Latin,,Latin
him.”,3,,,,
hips,3,hip,Old English,Germanic,Old English;Germanic;Dutch;German
idea,3,idea,Latin,Greek,Latin;Greek;French
integrate,3,integrate,Latin,,Latin
intently,3,intent,Latin,,Latin
intuition,3,intuition,Latin,,Latin
item,3,item,Latin,,Latin
it’ll,3,,,,
jaw,3,jaw,Old French,Germanic,Old French;Germanic;Old English
laid,3,,,,
landed,3,landed,Old English,,Old English
landing,3,,,,
later.”,3,,,,
let’s,3,,,,
lot,3,lot,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Saxon;Middle Dutch;Dutch;German
low,3,low,Old Norse,Germanic,Old Norse;Germanic;Old Frisian;Middle Dutch;Dutch;German
manila,3,,,,
man’s,3,,,,
maps,3,map,English,Old French,English;Old French;Latin
maze,3,maze,Old English,,Old English
mean—”,3,,,,
meet,3,,,,
met,3,,,,
metallic,3,metallic,French,Latin,French;Latin;Greek
micro-lenses,3,,,,
missile,3,missile,French,Latin,French;Latin
model,3,model,French,Italian,French;Italian;Latin;German;Dutch
muttered,3,mutter,Old Norse,Latin,Old Norse;Latin;German
name,3,name,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Middle Dutch;Dutch;Old Norse;Sanskrit;Greek;Latin;Slavonic;Russian;Old Irish
naturally,3,,,,
neat,3,neat,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old Norse
noise,3,noise,Old French,Latin,Old French;Latin
nose,3,nose,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German;Sanskrit;Slavonic;Latin
notify,3,notify,Old French,Latin,Old French;Latin
once.”,3,,,,
orders,3,,,,
original,3,original,Latin,,Latin
overhead,3,,,,
pain,3,pain,Old French,English,Old French;English
pair,3,,,,
papers,3,,,,
pavement,3,pavement,Old French,Latin,Old French;Latin
peaks,3,,,,
peering,3,,,,
perhaps,3,perhaps,English,,English
petersville,3,,,,
pit,3,pit,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Old Norse;Middle Dutch;Dutch;German;Latin
places,3,place,French,,French
planet,3,planet,Old English,Old French,Old English;Old French;Latin;Greek
plastic,3,plastic,Latin,Greek,Latin;Greek
plates,3,plate,Old French,Latin,Old French;Latin;Greek;Spanish;English
plenty,3,plenty,Old French,Latin,Old French;Latin;English
pliers,3,pliers,French,,French
porch,3,porch,Old French,Latin,Old French;Latin;Old English
pouring,3,,,,
predict,3,predict,Latin,,Latin
pride,3,pride,Old English,Old Norse,Old English;Old Norse;Old French;Germanic
promise,3,promise,Old French,Latin,Old French;Latin
racing,3,,,,
reading,3,reading,Old English,,Old English
real,3,real,Old French,Latin,Old French;Latin;English
realize,3,realize,French,,French
really,3,,,,
relaxed,3,relax,Old French,Latin,Old French;Latin
relays,3,relay,Old French,,Old French
reluctantly,3,reluctant,Latin,Spanish,Latin;Spanish;Italian
remaining,3,remain,Old French,Latin,Old French;Latin;Spanish;Italian
remember,3,remember,Old French,Latin,Old French;Latin;English
repair,3,,,,
reported,3,,,,
reports,3,report,Old French,,Old French
research,3,research,Old French,,Old French
responsible,3,responsible,French,Latin,French;Latin
retreated,3,retreat,Old French,,Old French
rigid,3,rigid,Latin,Old Irish,Latin;Old Irish;German
ripped,3,rip,Germanic,American English,Germanic;American English;English
roared,3,roar,Old English,Middle Dutch,Old English;Middle Dutch;Dutch;German;Sanskrit;Slavonic;Latin
ruin,3,,,,
rumble,3,,,,
rushed,3,rush,American English,English,American English;English
