word,word count,root word,root language,second language,ranked languages
interview—as,1,,,,
intimacy,1,,,,
intrigue,1,,,,
intriguing,1,,,,
introduces,1,introduce,Latin,,Latin
introduction,1,introduction,Old French,Latin,Old French;Latin
intrude,1,intrude,Latin,,Latin
invaluable,1,,,,
invariably,1,,,,
investigate,1,investigate,Latin,,Latin
investigated,1,investigate,Latin,,Latin
investigating,1,investigate,Latin,,Latin
investigators,1,investigator,Latin,,Latin
involuntary,1,involuntary,Latin,,Latin
involved,1,,,,
involving,1,involve,Latin,,Latin
in—since,1,,,,
in—to,1,,,,
iou,1,,,,
irksome,1,,,,
irrational,1,irrational,Latin,,Latin
irregularity,1,irregularity,Old French,Latin,Old French;Latin
irreproachable,1,irreproachable,French,,French
irresistible,1,irresistible,Latin,,Latin
irtish,1,,,,
isolated,1,isolated,French,English,French;English;Italian;Latin
isolation,1,isolation,French,,French
issued,1,issue,Old French,,Old French
is—'for,1,,,,
is—an,1,,,,
item,1,item,Latin,,Latin
items,1,item,Latin,,Latin
itself—were,1,,,,
it—and,1,,,,
it—but,1,,,,
it—for,1,,,,
it—so,1,,,,
it—which,1,,,,
ivanitch,1,,,,
ivanovitch'—that,1,,,,
ivanovna's—you,1,,,,
ivanovna—a,1,,,,
ivanovna—time,1,,,,
ivory,1,ivory,French,Latin,French;Latin;Old English
jam,1,,,,
jamaica,1,,,,
january,1,january,Old French,Latin,Old French;Latin;Italian;Old English
jaundice,1,jaundice,Old French,Latin,Old French;Latin
jauntily,1,,,,
jealously,1,,,,
jeeringly,1,,,,
jelly,1,,,,
jerked,1,,,,
jerkily,1,,,,
jerky,1,jerky,American English,English,American English;English;Spanish
jesuitical,1,,,,
jewel-cases,1,,,,
jeweler,1,jeweler,Old French,,Old French
jeweller,1,,,,
jewellery,1,,,,
jewish,1,jewish,Old English,,Old English
jobs,1,,,,
jog,1,jog,English,,English
jostled,1,,,,
jostling,1,,,,
journalist,1,,,,
journeyman,1,journeyman,American English,English,American English;English
jovial,1,jovial,French,Italian,French;Italian;Latin
judged,1,judge,Latin,,Latin
judges,1,judge,Latin,,Latin
july,1,july,Old French,Latin,Old French;Latin;Old English
june,1,june,Latin,Old English,Latin;Old English
juries,1,jury,Old French,Latin,Old French;Latin
justifiable,1,justifiable,Old French,,Old French
justification—when,1,,,,
k,1,,,,
kammerjunker,1,,,,
karl,1,,,,
keepsake,1,,,,
keyhole,1,,,,
kilns,1,kiln,Old English,Latin,Old English;Latin;Old Norse;Welsh
kinder,1,kind,Old English,Germanic,Old English;Germanic;German
kindle,1,kindle,Old Norse,Old English,Old Norse;Old English
kindled,1,kindle,Old Norse,Old English,Old Norse;Old English
kindliness,1,kind,Old English,Germanic,Old English;Germanic;German
kinds—tailors,1,,,,
king,1,king,Old English,Germanic,Old English;Germanic;Dutch;Old Norse;Old Saxon;German;Slavonic;Russian
kisses,1,kiss,Old English,,Old English
kitchen-table,1,,,,
kitchens,1,,,,
knave,1,knave,Old English,Germanic,Old English;Germanic;German;Old Norse;Dutch
knaves,1,knave,Old English,Germanic,Old English;Germanic;German;Old Norse;Dutch
knee,1,knee,Old English,,Old English
knick-knacks,1,,,,
knitting,1,,,,
knives,1,,,,
knocks,1,knock,Old English,,Old English
knopp,1,,,,
knotted,1,,,,
know—and,1,,,,
kobelev,1,,,,
kobilatnikov,1,,,,
kryukov,1,,,,
la-la,1,la-la,Old English,Greek,Old English;Greek;Sanskrit;Latin;German
lace,1,lace,Old French,,Old French
lachrymose,1,lachrymose,Latin,Greek,Latin;Greek;English
laden,1,,,,
lads,1,lad,English,Old Norse,English;Old Norse
lady—my,1,,,,
lagging,1,,,,
lamenting,1,lament,French,Latin,French;Latin
lamplight,1,,,,
lamps,1,lamp,Old French,Latin,Old French;Latin;Greek;Old Irish;Old English
languages,1,language,Old French,Latin,Old French;Latin;English
language—not,1,,,,
languid,1,languid,French,Latin,French;Latin
languidly,1,languid,French,Latin,French;Latin
lanky,1,,,,
lashed,1,,,,
lasting,1,last,Old English,Old Frisian,Old English;Old Frisian;Dutch;German
lasts,1,last,Old English,Old Frisian,Old English;Old Frisian;Dutch;German
last—i,1,,,,
last—why,1,,,,
latest,1,,,,
late—and,1,,,,
latter's,1,,,,
laughing-stock,1,,,,
laughs,1,,,,
laughter—not,1,,,,
lavender,1,lavender,Old French,Latin,Old French;Latin;Italian;English
law-abiding,1,,,,
lawful,1,lawful,Old Norse,,Old Norse
lawgiver,1,,,,
lawyers,1,lawyer,English,,English
lawyers—so,1,,,,
lawyers—to,1,,,,
laziness,1,,,,
leading—if,1,,,,
leap,1,,,,
leaping,1,lea,Old English,Germanic,Old English;Germanic;German;Sanskrit;Latin
learns,1,learn,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German
leave-taking,1,,,,
lectures,1,,,,
ledge,1,ledge,English,,English
legacy,1,legacy,Old French,Latin,Old French;Latin
legal—business,1,,,,
legibly,1,,,,
legion,1,legion,Old French,Latin,Old French;Latin;Polish
legitimate,1,legitimate,Latin,,Latin
lemon,1,lemon,American English,English,American English;English
lessen,1,,,,
lessening,1,,,,
lesser,1,,,,
lethargy,1,lethargy,Old French,Latin,Old French;Latin;Greek;English
lets,1,let,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Latin
lett,1,lett,German,,German
levées,1,,,,
liable,1,liable,Old French,Latin,Old French;Latin
liar,1,liar,Old English,,Old English
liberalism,1,,,,
liberality,1,liberality,Old French,Latin,Old French;Latin
licence,1,licence,Old French,Latin,Old French;Latin
licking,1,,,,
lid,1,lid,Old English,Germanic,Old English;Germanic;Old Norse;Old French;Middle Dutch;Dutch;German
lids,1,lid,Old English,Germanic,Old English;Germanic;Old Norse;Old French;Middle Dutch;Dutch;German
lie—no,1,,,,
lifetime,1,lifetime,Old English,,Old English
light-coloured,1,,,,
light-headed,1,,,,
lightened,1,,,,
lightest,1,light,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Latin;Old Irish
lightheaded,1,,,,
lighthearted,1,,,,
lightly,1,lightly,Old English,Old Frisian,Old English;Old Frisian;German;Old Norse
lightning—a,1,,,,
lights,1,,,,
likewise,1,,,,
limb,1,limb,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German
limbs,1,limb,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German
limits,1,limit,Old French,Latin,Old French;Latin
linger,1,linger,Old English,Germanic,Old English;Germanic;Old Frisian;German;Dutch
lingering,1,linger,Old English,Germanic,Old English;Germanic;Old Frisian;German;Dutch
liquor,1,liquor,Old French,Latin,Old French;Latin;English
listening—everything,1,,,,
listlessness,1,,,,
littered,1,,,,
livelihood,1,livelihood,Old English,German,Old English;German
liveliness,1,live,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German;Greek;Dutch
liveth,1,,,,
lizaveta's—you,1,,,,
loaded,1,,,,
loan,1,loan,Old Norse,Germanic,Old Norse;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old English;American English
loathed,1,loathe,Old English,Old Saxon,Old English;Old Saxon;Old Norse
loathsomeness,1,,,,
locality,1,locality,French,Latin,French;Latin
lock-up,1,,,,
locking,1,lock,Old English,Old Frisian,Old English;Old Frisian;Old Saxon;German;Old Norse
locksmiths,1,,,,
lodging—the,1,,,,
lofty,1,,,,
logic,1,logic,Old French,Latin,Old French;Latin;Greek
logs,1,log,Old Norse,English,Old Norse;English;American English
lonelier,1,,,,
long-winded,1,long-winded,English,,English
look-out,1,,,,
loop,1,,,,
lords,1,,,,
loudness,1,loudness,Old English,,Old English
lounging,1,,,,
louvain,1,,,,
love—she,1,,,,
loving,1,loving,Old English,,Old English
lo—which,1,,,,
luckily,1,,,,
lump,1,,,,
lumps,1,,,,
lunatic,1,,,,
lungs,1,lung,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Russian;Polish;Greek;Latin;Irish;Welsh
lustreless,1,,,,
luxuries,1,luxury,Old French,Latin,Old French;Latin;Spanish;Italian
lycurgus,1,,,,
lying—lying,1,,,,
lying—one,1,,,,
lymph,1,lymph,French,Latin,French;Latin;Greek;English
maddened,1,,,,
madder,1,madder,Old English,Old Norse,Old English;Old Norse;German;Polish
madeira,1,madeira,Latin,,Latin
mademoiselle,1,mademoiselle,French,,French
magazines—the,1,,,,
magnanimity,1,magnanimity,Old French,Latin,Old French;Latin;Greek
magnanimous,1,magnanimous,Latin,,Latin
mahomet,1,,,,
mahomet—a,1,,,,
main,1,main,Old English,Old Norse,Old English;Old Norse
mainland,1,,,,
majestic,1,,,,
major,1,major,French,Latin,French;Latin
malaya,1,,,,
male,1,male,Old French,Latin,Old French;Latin;Spanish;Italian
malignance,1,,,,
malignantly—,1,,,,
mamma's,1,,,,
managing,1,manage,Italian,Latin,Italian;Latin;French;English
manes,1,manes,Latin,,Latin
mangot,1,,,,
mangy,1,,,,
maniacs,1,maniac,French,Latin,French;Latin;Greek;English
manifestations,1,manifestation,Latin,,Latin
mankind,1,mankind,Old English,,Old English
mankind—then,1,,,,
manly,1,manly,Old English,,Old English
manoeuvre,1,,,,
manuals,1,manual,Old French,Latin,Old French;Latin
manuscript,1,manuscript,Latin,,Latin
manuscripts,1,manuscript,Latin,,Latin
man—in,1,,,,
maria,1,maria,Latin,,Latin
marking,1,marking,Old English,,Old English
marks,1,mark,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;German;Middle Dutch;Dutch;Old French
marmeladovs,1,,,,
marmeladov—such,1,,,,
marriages—dounia,1,,,,
mars,1,mars,Latin,,Latin
marshal,1,,,,
massive,1,massive,Old French,,Old French
masterful,1,,,,
matter-of-fact,1,matter-of-fact,Latin,German,Latin;German;English
matured,1,mature,Latin,,Latin
maturer,1,mature,Latin,,Latin
matvey,1,,,,
maurice,1,maurice,French,Latin,French;Latin
mawkish,1,mawkish,English,,English
maybe—well,1,,,,
mazurka,1,mazurka,Russian,Polish,Russian;Polish;Latin
meadows,1,meadow,Old English,,Old English
meal,1,meal,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;Old Norse;German
meals,1,meal,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;Old Norse;German
mean—'prick,1,,,,
meddle,1,meddle,Old French,Latin,Old French;Latin;Spanish;Italian
meddling,1,,,,
mediation,1,mediation,Latin,,Latin
medical,1,,,,
medicine—but,1,,,,
meditate,1,meditate,Latin,,Latin
meditatively,1,meditative,Latin,,Latin
meekness,1,,,,
meets,1,,,,
melodramatic,1,,,,
melteth,1,,,,
mend,1,,,,
mentally,1,,,,
merchants,1,merchant,Old French,,Old French
merciless,1,,,,
merit,1,merit,Old French,Latin,Old French;Latin;Greek
merry-making,1,,,,
metaphysical,1,metaphysical,Latin,,Latin
methods,1,method,Latin,Greek,Latin;Greek;Russian
me—is,1,,,,
me—make,1,,,,
me—not,1,,,,
me—simply,1,,,,
me—that's,1,,,,
me—to-morrow,1,,,,
me—who,1,,,,
mice,1,mice,Old English,,Old English
middle-aged,1,,,,
midwives,1,,,,
mihailovitch,1,,,,
mihailovsky,1,,,,
mild,1,mild,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Greek;Latin;Old Irish;Sanskrit
military,1,,,,
milkman,1,,,,
milky,1,milky,Latin,,Latin
million,1,million,Old French,Italian,Old French;Italian;Latin
millionth,1,,,,
mincing,1,,,,
minded,1,,,,
mind—especially,1,,,,
mind—faces,1,,,,
mind—the,1,,,,
mine—my,1,,,,
mine—she,1,,,,
mingle,1,mingle,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;German;Middle Dutch;Dutch
ministry,1,ministry,Old French,Latin,Old French;Latin
minuteness,1,,,,
minutest,1,minute,Old French,Latin,Old French;Latin;German;Dutch
miracle—but,1,,,,
mirage—all,1,,,,
mire,1,,,,
mirthful,1,,,,
mischance,1,mischance,Old French,Latin,Old French;Latin
misfortunes,1,,,,
mislead,1,mislead,Old English,Germanic,Old English;Germanic;German;Middle Dutch;Dutch
misrepresent,1,,,,
misrepresenting,1,,,,
mistakenly,1,,,,
mistaken—it,1,,,,
mistrustful,1,,,,
mitrofanievsky,1,,,,
mixing,1,mix,French,Latin,French;Latin;Sanskrit;Greek;Slavonic;Russian;Welsh;Old English
moans,1,moan,Old English,,Old English
mobile,1,,,,
mock,1,,,,
mockingly,1,,,,
modest,1,modest,French,Latin,French;Latin
modestly,1,modest,French,Latin,French;Latin
mohair,1,mohair,French,Italian,French;Italian;Arabic;English
mole-hill,1,,,,
moment's,1,,,,
monomania,1,monomania,French,Latin,French;Latin;Greek
monomania—he,1,,,,
monstrously,1,monstrous,Latin,Old French,Latin;Old French
mont,1,,,,
monument,1,monument,Old French,Latin,Old French;Latin
moody,1,moody,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German;Old Norse
moored,1,moor,Old English,German,Old English;German;Middle Dutch;Dutch;Germanic;French
morally,1,moral,French,Latin,French;Latin
morbidly,1,morbid,Latin,Sanskrit,Latin;Sanskrit;Greek
morning'—that,1,,,,
morning—too,1,,,,
morosely,1,,,,
morsel,1,morsel,Old French,Latin,Old French;Latin
mortal,1,mortal,Latin,,Latin
mortified,1,,,,
mostly,1,most,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German
mother—,1,,,,
motioning,1,motion,Old French,Latin,Old French;Latin
motives,1,motive,Old French,Latin,Old French;Latin
mount,1,mount,Old French,Latin,Old French;Latin
mourners,1,,,,
movables,1,movable,Old French,,Old French
movement—,1,,,,
much—very,1,,,,
muddles,1,,,,
muddy,1,,,,
mug,1,mug,German,,German
multitude,1,multitude,Old French,Latin,Old French;Latin
munich,1,munich,German,French,German;French;Italian
murderers,1,murderer,Old French,Latin,Old French;Latin;Germanic;Old English
murderers—that,1,,,,
murmurs,1,murmur,Old French,Latin,Old French;Latin;Sanskrit;Greek
mused,1,muse,Old French,,Old French
mushrooms,1,,,,
musical,1,,,,
musician,1,musician,Old French,,Old French
mustard,1,mustard,Old French,Latin,Old French;Latin
mute,1,,,,
mutilated,1,mutilate,Latin,,Latin
mystic,1,mystic,English,,English
mystification,1,mystification,French,,French
mystified,1,,,,
mystify,1,mystify,French,,French
nags,1,nag,Old Norse,Germanic,Old Norse;Germanic;Old English
nailed,1,nail,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;German;Old Frisian;Middle Dutch;Dutch;Greek;Latin;Slavonic;Old Irish
naked,1,naked,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Sanskrit;Greek;Latin;Slavonic;Russian;Old Irish;Welsh
name-day,1,,,,
named,1,name,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Middle Dutch;Dutch;Old Norse;Sanskrit;Greek;Latin;Slavonic;Russian;Old Irish
name—his,1,,,,
nap,1,nap,Middle Dutch,Dutch,Middle Dutch;Dutch;German;Old English
nape,1,nape,Old French,,Old French
narcissus,1,narcissus,Latin,Greek,Latin;Greek
nastasya's,1,,,,
nastasya—he,1,,,,
natalya,1,,,,
national,1,national,Old French,,Old French
native,1,native,Old French,,Old French
naturally,1,,,,
naturalness,1,,,,
natural—how,1,,,,
nature—how,1,,,,
naughty,1,naughty,Old English,,Old English
navel,1,navel,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Persian;Latin;Greek;Old Irish;Slavonic
neglected,1,,,,
nekrassov,1,,,,
nest,1,nest,Old English,Germanic,Old English;Germanic;German;Middle Dutch;Dutch;Sanskrit;Latin;Slavonic;Old Irish;Welsh
nestled,1,nestle,Old English,,Old English
never—those,1,,,,
nevsky,1,,,,
newly,1,newly,Old English,German,Old English;German
nezhin,1,,,,
nicety,1,nicety,Old French,,Old French
nicholas,1,nicholas,French,Latin,French;Latin;Greek
nickname,1,nickname,Old English,Old Norse,Old English;Old Norse
niece,1,niece,Old French,Latin,Old French;Latin;Spanish;Old English;Germanic;Sanskrit;Old Irish;Welsh;German
nigger,1,nigger,French,Spanish,French;Spanish;English
nightingale,1,nightingale,Old English,Germanic,Old English;Germanic;Dutch;German;Old French;Spanish;Italian;Latin
nightmare,1,nightmare,Middle Dutch,Dutch,Middle Dutch;Dutch;German
nihilist,1,nihilist,French,Latin,French;Latin;Russian
nihilists,1,nihilist,French,Latin,French;Latin;Russian
nikolaevsky,1,,,,
nil,1,nil,Latin,,Latin
nines,1,,,,
nineteen,1,nineteen,Old English,,Old English
noah,1,,,,
noble-hearted,1,,,,
nobly,1,,,,
nomads,1,nomad,French,Latin,French;Latin;Greek
nonchalant,1,nonchalant,French,Latin,French;Latin
nonentity,1,,,,
nonsensical,1,,,,
normally,1,,,,
nosegays,1,,,,
notched,1,notch,Old French,,Old French
note'—a,1,,,,
notebooks,1,,,,
notes—what,1,,,,
note—i,1,,,,
nothing—do,1,,,,
nothing—tea,1,,,,
nothing—that,1,,,,
noticeably,1,,,,
noticed'—what,1,,,,
notoriously,1,notorious,Latin,,Latin
novelties,1,novelty,Old French,,Old French
novices,1,novice,Old French,Latin,Old French;Latin
now—all,1,,,,
now—simply,1,,,,
now—you,1,,,,
noxious,1,noxious,Latin,,Latin
nudging,1,,,,
nuisance,1,nuisance,Old French,Latin,Old French;Latin
numbed,1,,,,
nun,1,nun,Old English,Latin,Old English;Latin;Sanskrit;Persian;Greek;Italian;Welsh
nunnery,1,,,,
nurse,1,nurse,Old French,Latin,Old French;Latin;English
nursing,1,,,,
n——,1,,,,
o'clock'—mark,1,,,,
oasis,1,oasis,French,Latin,French;Latin;Greek;Arabic
obediently,1,obedient,Old French,Latin,Old French;Latin
obeying,1,obey,Old French,Latin,Old French;Latin;Old English
objectless,1,,,,
object—what,1,,,,
obscures,1,obscure,French,Latin,French;Latin
obsequious,1,obsequious,French,Latin,French;Latin
observant,1,observant,French,,French
observations,1,observation,Latin,,Latin
obsession,1,obsession,French,Latin,French;Latin
obstinacy,1,obstinacy,Latin,,Latin
obstinate,1,obstinate,Latin,,Latin
obstructing,1,obstruct,Latin,,Latin
obtuse,1,obtuse,French,Latin,French;Latin;Sanskrit
occasional,1,,,,
occupants,1,occupant,French,Latin,French;Latin
occupy,1,occupy,Old French,Latin,Old French;Latin;English
occurrence,1,occurrence,French,Latin,French;Latin
och,1,,,,
oddities,1,,,,
offend,1,offend,Old French,Latin,Old French;Latin;English
offending,1,offend,Old French,Latin,Old French;Latin;English
offers,1,offer,Old French,,Old French
off—they,1,,,,
oftener,1,often,English,,English
oho,1,,,,
ointment,1,ointment,Old French,Latin,Old French;Latin
old-maidish,1,,,,
omit,1,omit,Latin,,Latin
omitting,1,omit,Latin,,Latin
once—here,1,,,,
once—she,1,,,,
one-eyed,1,,,,
ones—on,1,,,,
one—he,1,,,,
one—no,1,,,,
one—was,1,,,,
onion,1,onion,Old French,Latin,Old French;Latin;Old English;Irish;Germanic;Dutch;Greek;Italian;Spanish;Polish;German
only—an,1,,,,
on—as,1,,,,
oozed,1,ooze,Old English,Germanic,Old English;Germanic;German
open-eyed,1,,,,
open-mouthed,1,,,,
openness,1,openness,Old English,,Old English
operation,1,operation,Old French,Latin,Old French;Latin
opinion—which,1,,,,
opponent,1,opponent,Latin,,Latin
opposing,1,oppose,Old French,Latin,Old French;Latin
oppression,1,oppression,Old French,Latin,Old French;Latin
oracle,1,oracle,Old French,Latin,Old French;Latin;English
ordeal,1,ordeal,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Latin;French;Old Norse
ordering,1,,,,
origin,1,origin,Old French,Latin,Old French;Latin
originality,1,originality,French,,French
originated,1,,,,
ornament,1,ornament,English,Old French,English;Old French;Latin
other's,1,,,,
others—wife,1,,,,
other—he,1,,,,
oughtn't,1,,,,
ours,1,ours,English,,English
outbreak,1,outbreak,English,,English
outburst,1,outburst,Old English,,Old English
outcry,1,,,,
outcry—that,1,,,,
outfit—eleven,1,,,,
outgrown,1,,,,
outlet,1,,,,
outraged,1,,,,
outsider,1,,,,
outsiders,1,,,,
outspoken,1,,,,
outspread,1,,,,
outstretched,1,,,,
outwards,1,outward,Old English,,Old English
outweigh,1,,,,
out—and,1,,,,
over-fatigued,1,,,,
over-partial,1,,,,
over-serious,1,,,,
over-studying,1,,,,
over-wise,1,,,,
overawe,1,,,,
overbalancing,1,,,,
overbearing,1,,,,
overburdened,1,,,,
overdriven,1,,,,
overflowed,1,,,,
overgrown,1,overgrown,Old English,,Old English
overhear,1,overhear,Old English,German,Old English;German;Middle Dutch;Dutch
overlooking,1,overlook,English,,English
overslept,1,,,,
overstepped,1,overstep,Old English,,Old English
overtakes,1,overtake,Old English,,Old English
overturned,1,,,,
overwhelmed—,1,,,,
over—moral,1,,,,
owl,1,owl,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;German;Old Norse;Latin
p,1,,,,
pacing,1,,,,
packing,1,pack,French,Latin,French;Latin
page,1,page,Old French,Latin,Old French;Latin
pail,1,pail,Old French,Latin,Old French;Latin;Old English
pailfuls,1,,,,
pains,1,pain,Old French,English,Old French;English
paints,1,,,,
palmerston,1,,,,
palmerston—,1,,,,
palms,1,palm,Old English,Old French,Old English;Old French;Latin;Old Saxon;German;Old Norse
pan,1,pan,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Latin;Greek;Irish
pancake,1,,,,
panes,1,pane,Old French,Latin,Old French;Latin;Greek;Old English
panted,1,,,,
parabola,1,parabola,Latin,Greek,Latin;Greek
parades,1,parade,French,Italian,French;Italian;Spanish;Latin
parallel,1,,,,
paralysis,1,paralysis,Latin,Greek,Latin;Greek;Old English
parapet,1,parapet,French,Italian,French;Italian;Latin
parcels,1,parcel,Old French,Latin,Old French;Latin
pardonable,1,pardonable,Old French,,Old French
pardoned,1,pardon,Old French,,Old French
parent,1,parent,Old French,Latin,Old French;Latin
parenthesis,1,parenthesis,French,Latin,French;Latin;Greek
paroxysm,1,paroxysm,French,Latin,French;Latin;Greek
paroxysms,1,paroxysm,French,Latin,French;Latin;Greek
parried,1,,,,
parti-coloured,1,,,,
partial,1,partial,Old French,Latin,Old French;Latin
passer-by,1,,,,
passively,1,passive,Old French,Latin,Old French;Latin
passports,1,passport,Old French,,Old French
pass—all,1,,,,
patchwork,1,,,,
paths,1,path,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German
path—i,1,,,,
patience—,1,,,,
patiently,1,patient,Old French,Latin,Old French;Latin
patient—well—we,1,,,,
patriarchal,1,patriarchal,Latin,,Latin
patronage,1,patronage,Old French,,Old French
patroness,1,patroness,Latin,,Latin
patted,1,,,,
pattered,1,,,,
pattern,1,,,,
patterns,1,,,,
patting,1,,,,
pause—,1,,,,
pavlitch,1,,,,
pavlovitch,1,,,,
pawnbroker-woman,1,,,,
paws,1,paw,Old French,,Old French
payment—forgive,1,,,,
peaceful,1,,,,
peacefully,1,,,,
peasant-woman,1,,,,
pecking,1,pecking,German,,German
peculiarities,1,peculiarity,Latin,,Latin
peculiarity,1,peculiarity,Latin,,Latin
pedlars,1,,,,
peeling,1,,,,
peering,1,,,,
peevish,1,peevish,Latin,,Latin
peevishly,1,peevish,Latin,,Latin
pelisse,1,,,,
pell-mell,1,pell-mell,Old French,English,Old French;English
pencilled,1,,,,
penetrate,1,penetrate,Latin,,Latin
penetration,1,penetration,Latin,,Latin
penitent,1,penitent,Old French,Latin,Old French;Latin
penned,1,,,,
pensive,1,pensive,Old French,Latin,Old French;Latin
peony,1,peony,Old English,French,Old English;French;Latin;Greek
peoples,1,people,Old French,Latin,Old French;Latin;Spanish;Italian;English;Arabic
pepper,1,pepper,Old English,,Old English
per,1,per,Latin,French,Latin;French;Sanskrit;Greek;Old English;German;Slavonic;Russian;Old Irish
perceived,1,perceive,Old French,Latin,Old French;Latin;Old English
percent,1,percent,Latin,,Latin
perceptible,1,perceptible,Latin,,Latin
perceptions,1,perception,Latin,English,Latin;English
peremptorily,1,,,,
peremptory,1,peremptory,French,Latin,French;Latin
perfection,1,perfection,Old French,Latin,Old French;Latin
performed,1,perform,Old French,English,Old French;English
periods,1,period,French,Latin,French;Latin;Greek;English
permanence,1,permanence,French,Latin,French;Latin
permanently,1,,,,
permissable,1,,,,
permitted,1,,,,
perpetual,1,perpetual,Old French,,Old French
perpetuity,1,perpetuity,Old French,Latin,Old French;Latin
persecute,1,persecute,French,Latin,French;Latin
persecuting,1,persecute,French,Latin,French;Latin
persecution,1,persecution,Old French,Latin,Old French;Latin
persevere,1,persevere,Old French,Latin,Old French;Latin
persist,1,persist,French,Latin,French;Latin
personages,1,personage,Old French,Latin,Old French;Latin;English
persons—in,1,,,,
perspired,1,perspire,Latin,,Latin
perturbation,1,perturbation,Old French,Latin,Old French;Latin
perturbed,1,,,,
pester,1,pester,French,Latin,French;Latin
pestryakov—though,1,,,,
petition,1,,,,
petrified,1,,,,
petrovitch's,1,,,,
petticoats,1,,,,
pettifogging,1,,,,
pettishly,1,,,,
phantoms,1,phantom,Old French,Latin,Old French;Latin;English
phenomenal,1,phenomenal,English,,English
phew,1,,,,
philip's,1,,,,
philosopher,1,philosopher,Old English,Latin,Old English;Latin;Greek;Old French;German
philosophy,1,philosophy,Old French,Latin,Old French;Latin;Greek
photographer,1,,,,
physically,1,,,,
piano,1,piano,French,Italian,French;Italian
pick-me-up,1,,,,
pickpocket,1,,,,
picturing,1,picture,Latin,,Latin
piderit,1,,,,
pierced,1,,,,
pikestaff—an,1,,,,
pill,1,pill,Middle Dutch,Dutch,Middle Dutch;Dutch;German;French;Latin
pin,1,pin,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Middle Dutch;Dutch;German;Latin
pine-tree,1,pine-tree,Old English,,Old English
pins,1,pin,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Middle Dutch;Dutch;German;Latin
piping,1,pi,Greek,English,Greek;English;Latin
piqued,1,pique,French,,French
pistol,1,pistol,French,German,French;German;Russian;English;Italian
pitched,1,pitch,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Latin;Greek;Slavonic
piteous,1,piteous,Old French,Latin,Old French;Latin
pitilessly,1,,,,
pity—for,1,,,,
place—filthy,1,,,,
plagiarists,1,,,,
plain-stained,1,,,,
plainness,1,,,,
plaintively,1,plaintive,Old French,,Old French
plaited,1,plait,Old French,Latin,Old French;Latin
planks,1,plank,Old French,Latin,Old French;Latin
planning,1,,,,
plantation,1,plantation,French,Latin,French;Latin
plants,1,plant,Old English,Latin,Old English;Latin;Old French
plaster,1,plaster,Old French,,Old French
plausibly,1,,,,
played,1,play,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Latin
pleasantly,1,pleasant,Old French,,Old French
pleasures,1,,,,
pledged,1,pledge,Old French,,Old French
plestcheiev,1,,,,
plump,1,,,,
plunder,1,,,,
plying,1,ply,Latin,Greek,Latin;Greek;Slavonic;Old English
pock-marked,1,,,,
poems,1,poem,French,Latin,French;Latin;Greek
poet,1,poet,Old French,Latin,Old French;Latin;Greek;Sanskrit;Slavonic;Old English
poets,1,poet,Old French,Latin,Old French;Latin;Greek;Sanskrit;Slavonic;Old English
point—and,1,,,,
poked,1,poke,Middle Dutch,Dutch,Middle Dutch;Dutch;German;Germanic
pokorev,1,,,,
polenka—she,1,,,,
polenka—though,1,,,,
police-officers,1,,,,
police-offices,1,,,,
polish,1,polish,Old French,Latin,Old French;Latin;English
polya,1,,,,
pompous,1,pompous,Old French,Latin,Old French;Latin
pooh,1,,,,
poor-looking,1,,,,
