word,word count,root word,root language,second language,ranked languages
shut,12,shut,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch
sledge,12,sledge,Dutch,,Dutch
spring,12,spring,Old English,German,Old English;German
studies,12,study,Old French,Latin,Old French;Latin
success,12,success,Latin,French,Latin;French;English
surely,12,,,,
themselves,12,themselves,Old English,,Old English
torture,12,,,,
turn,12,turn,Old English,Old French,Old English;Old French;Latin;Greek;American English
urged,12,,,,
village,12,village,Old French,Latin,Old French;Latin
virtue,12,virtue,Old French,Latin,Old French;Latin;English
want,12,want,Old Norse,Germanic,Old Norse;Germanic
wild,12,,,,
woods,12,wood,Old English,Germanic,Old English;Germanic;Old Norse;German;Welsh;Old Irish
accordingly,11,,,,
assured,11,,,,
beneath,11,beneath,Old English,Germanic,Old English;Germanic
blue,11,,,,
broken,11,broken,English,,English
carried,11,,,,
cast,11,,,,
ceased,11,cease,Old French,,Old French
clear,11,,,,
compassion,11,compassion,Old French,Latin,Old French;Latin;Greek;Old English
condemned,11,,,,
considered,11,consider,Old French,Latin,Old French;Latin;English
deprived,11,,,,
difficulty,11,difficulty,Old French,Latin,Old French;Latin
duties,11,duty,Old French,Latin,Old French;Latin
duty,11,duty,Old French,Latin,Old French;Latin
enthusiasm,11,enthusiasm,French,Latin,French;Latin;Greek
eternal,11,eternal,Old French,Latin,Old French;Latin;English;Spanish
except,11,except,French,Latin,French;Latin
experienced,11,,,,
fancy,11,,,,
fresh,11,fresh,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Slavonic;Old French;Italian;Spanish
gazed,11,,,,
gloom,11,gloom,Old English,German,Old English;German;Dutch
guilty,11,guilty,Old English,,Old English
hideous,11,hideous,Old French,Germanic,Old French;Germanic;Latin
hills,11,hill,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;German;Old Norse;Sanskrit;Latin;Greek
honour,11,honour,English,,English
inhabitants,11,inhabitant,French,Latin,French;Latin
lady,11,lady,Old English,,Old English
longed,11,long,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;Old Norse;Middle Dutch;Dutch;Latin;Sanskrit;Greek;American English
mankind,11,mankind,Old English,,Old English
mean,11,mean,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Dutch;German;Slavonic;Old Irish;Welsh
noble,11,noble,Old French,Latin,Old French;Latin;English
parents,11,parent,Old French,Latin,Old French;Latin
people,11,people,Old French,Latin,Old French;Latin;Spanish;Italian;English;Arabic
picture,11,picture,Latin,,Latin
pity,11,pity,Old French,,Old French
possible,11,possible,Old French,Latin,Old French;Latin
rapidly,11,rapid,French,Latin,French;Latin;Greek
related,11,,,,
right,11,right,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Old Norse;Greek;Latin;Old Irish;Welsh
round,11,,,,
species,11,species,Latin,,Latin
stars,11,,,,
suffer,11,suffer,Old French,Latin,Old French;Latin;Old English
tell,11,tell,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;French;Italian;Spanish
thing,11,thing,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old Norse;French;Spanish;Latin
three,11,three,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Sanskrit;Greek;Latin;Slavonic;Irish;Welsh;French
times,11,,,,
trembled,11,tremble,Old French,Latin,Old French;Latin;Italian;Spanish;Greek;Slavonic;Old English
utter,11,utter,Middle Dutch,Dutch,Middle Dutch;Dutch;German;Old English
utterly,11,utterly,German,Old English,German;Old English
vast,11,vast,French,Latin,French;Latin
warmth,11,warmth,Germanic,German,Germanic;German;Dutch
waters,11,water,Old English,,Old English
wife,11,wife,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German
accustomed,10,,,,
act,10,act,Old French,Latin,Old French;Latin;Greek;Sanskrit;Old Norse;Irish
afford,10,afford,Old English,Latin,Old English;Latin
aid,10,aid,Old French,Latin,Old French;Latin
apparently,10,,,,
approach,10,,,,
ardent,10,ardent,Old French,Latin,Old French;Latin;Old English
ardently,10,ardent,Old French,Latin,Old French;Latin;Old English
ask,10,ask,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Slavonic
attempt,10,,,,
behind,10,behind,Old English,,Old English
bitterly,10,,,,
blind,10,,,,
breeze,10,,,,
burning,10,burning,Old English,French,Old English;French;German
caused,10,cause,Old French,Latin,Old French;Latin;English
changed,10,change,Old French,,Old French
circumstance,10,circumstance,Old French,Latin,Old French;Latin;Greek
collected,10,collect,Old French,Latin,Old French;Latin
corpse,10,corpse,French,,French
court,10,,,,
cursed,10,curse,Old English,Old French,Old English;Old French;Latin;Germanic
de,10,de,Latin,,Latin
demand,10,demand,Old French,Latin,Old French;Latin
desert,10,desert,Old French,Latin,Old French;Latin;Italian;Spanish;English
devil,10,devil,Old English,Latin,Old English;Latin;Italian;French;Spanish;German;Greek;Germanic
distant,10,distant,Old French,Latin,Old French;Latin
enterprise,10,enterprise,Old French,,Old French
evidence,10,,,,
fall,10,fall,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Dutch;Old Norse;German
farewell,10,farewell,English,American English,English;American English
fears,10,fear,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German;Old Norse
fever,10,fever,Old English,Latin,Old English;Latin;Greek;Sanskrit;Germanic;German;Dutch;Old French;Irish;Welsh
figure,10,figure,Old French,Latin,Old French;Latin;Greek
five,10,five,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Dutch;Old Norse;German;Sanskrit;Greek;Latin;Slavonic;American English
follow,10,follow,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse
forget,10,forget,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German
garden,10,garden,French,Latin,French;Latin;Germanic;Old Frisian;Old Saxon;German;Old English;Italian;Spanish
gentleness,10,,,,
guilt,10,guilt,Old English,,Old English
hard,10,hard,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;Old Norse;German;Greek;American English
hell,10,hell,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;Old Norse;German;Greek
ignorant,10,ignorant,Old French,,Old French
instead,10,instead,English,Latin,English;Latin;French
known,10,,,,
learn,10,learn,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German
leaves,10,leave,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;Greek;Slavonic;Sanskrit
margaret,10,margaret,Old French,Latin,Old French;Latin;Greek;Sanskrit;Arabic;Germanic;Old English
modern,10,modern,French,Latin,French;Latin
occasion,10,occasion,Old French,Latin,Old French;Latin
paris,10,paris,Latin,Old Irish,Latin;Old Irish;Welsh;Greek
persuade,10,persuade,French,Latin,French;Latin
poverty,10,poverty,Old French,Latin,Old French;Latin
pressed,10,press,Old French,Latin,Old French;Latin;Old English
procure,10,procure,Old French,Latin,Old French;Latin
reality,10,reality,French,Latin,French;Latin
really,10,,,,
recollection,10,recollection,French,Latin,French;Latin
remembrance,10,remembrance,Old French,,Old French
render,10,,,,
repose,10,repose,French,,French
residence,10,residence,Old French,Latin,Old French;Latin;German;Dutch
returning,10,return,Old French,,Old French
rushed,10,rush,American English,English,American English;English
sad,10,sad,Old English,Germanic,Old English;Germanic;Old Norse;Middle Dutch;Dutch;German;Latin;Greek;Slavonic;Old Irish;Sanskrit
safety,10,safety,Old French,Latin,Old French;Latin
sailors,10,sailor,Old English,,Old English
shone,10,,,,
sides,10,side,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Middle Dutch;Dutch;German
situation,10,situation,French,Latin,French;Latin
solitary,10,solitary,Old French,Latin,Old French;Latin
stood,10,,,,
storm,10,storm,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;German;Middle Dutch;Dutch;Old French;Italian
superior,10,superior,Latin,,Latin
supposed,10,,,,
switzerland,10,,,,
terrible,10,terrible,Old French,Latin,Old French;Latin;Sanskrit;Greek;Slavonic;Irish
terror,10,terror,Old French,Latin,Old French;Latin;German;Old English
thee,10,thee,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old Norse
trial,10,trial,French,English,French;English
turk,10,turk,French,Latin,French;Latin;Greek;Persian;Turkish;English;Irish
uncle,10,uncle,Old French,Latin,Old French;Latin;Slavonic;Welsh;Old English;Germanic;Dutch;German
weep,10,weep,Old English,Germanic,Old English;Germanic;Old Norse;German;Old Saxon;Latin;Slavonic
white,10,white,Old English,,Old English
window,10,window,Old Norse,Old English,Old Norse;Old English;Germanic;Latin;German
write,10,write,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Old Norse;German;Latin;Greek;Sanskrit;Slavonic
able,9,able,Old French,Latin,Old French;Latin;English
accompanied,9,,,,
alive,9,alive,Old English,,Old English
ancient,9,ancient,Old French,Latin,Old French;Latin;English
angel,9,angel,Old English,Old French,Old English;Old French;Latin;Greek;Sanskrit
animal,9,,,,
apartment,9,apartment,French,Italian,French;Italian;Latin
arms,9,arms,English,,English
arose,9,,,,
attempted,9,,,,
attended,9,attend,Old French,Latin,Old French;Latin
aunt,9,aunt,Old French,Latin,Old French;Latin;Greek;Old Norse;Irish;Arabic;American English;Dutch;German;Germanic;Old English
bent,9,,,,
bosom,9,bosom,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German
cabin,9,cabin,Old French,Latin,Old French;Latin;Spanish;Italian;English
case,9,case,American English,English,American English;English
cloud,9,cloud,American English,English,American English;English
conceive,9,conceive,Old French,Latin,Old French;Latin
consider,9,consider,Old French,Latin,Old French;Latin;English
contemplated,9,contemplate,Latin,,Latin
convinced,9,convince,Latin,,Latin
countenances,9,,,,
create,9,create,Latin,,Latin
curse,9,curse,Old English,Old French,Old English;Old French;Latin;Germanic
depart,9,depart,Old French,Latin,Old French;Latin;English
disappeared,9,disappear,French,,French
distinguished,9,,,,
done,9,done,Old English,,Old English
dwelling,9,,,,
eagerly,9,eager,Old French,Latin,Old French;Latin;English
effect,9,effect,Old French,Latin,Old French;Latin;Dutch;German
endeavouring,9,endeavour,English,,English
enjoy,9,enjoy,Old French,Latin,Old French;Latin;Old English
enjoyment,9,,,,
escape,9,escape,Old French,,Old French
excess,9,excess,Old French,Latin,Old French;Latin
express,9,,,,
fallen,9,,,,
fearful,9,,,,
fields,9,field,Old English,,Old English
forced,9,,,,
forms,9,form,Old French,Latin,Old French;Latin
fortune,9,fortune,Old French,Latin,Old French;Latin
gloomy,9,,,,
grasp,9,grasp,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch
happened,9,happen,Old English,,Old English
hastened,9,,,,
hate,9,hate,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;German;Greek;Welsh;French
hid,9,,,,
hoped,9,hope,Old English,Old Frisian,Old English;Old Frisian;Middle Dutch;Dutch
illness,9,,,,
imagined,9,imagine,Old French,Latin,Old French;Latin
krempe,9,,,,
lacey,9,,,,
laws,9,law,Old English,Old Norse,Old English;Old Norse;Germanic;Latin;German
lifeless,9,lifeless,Old English,,Old English
lives,9,live,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German;Greek;Dutch
living,9,living,Old English,,Old English
looking,9,loo,French,,French
looks,9,look,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German
madness,9,,,,
meantime,9,,,,
miseries,9,misery,Old French,Latin,Old French;Latin;American English;English
month,9,month,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse
move,9,move,English,,English
neck,9,neck,English,,English
nurse,9,nurse,Old French,Latin,Old French;Latin;English
partly,9,,,,
passage,9,passage,Old French,,Old French
relate,9,relate,French,Latin,French;Latin
restore,9,restore,Old French,Latin,Old French;Latin
rise,9,rise,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;German
ruin,9,,,,
season,9,season,Old French,,Old French
slight,9,,,,
smile,9,smile,German,Germanic,German;Germanic;Old English;Latin
struck,9,,,,
sunk,9,,,,
surprise,9,surprise,Old French,,Old French
taking,9,take,Old English,Old Norse,Old English;Old Norse;Germanic;German;Middle Dutch;Dutch
things,9,thing,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old Norse;French;Spanish;Latin
thrown,9,,,,
together,9,together,Old English,Germanic,Old English;Germanic;German
trace,9,trace,Old French,,Old French
use,9,use,Old French,Old English,Old French;Old English
useless,9,,,,
uttered,9,utter,Middle Dutch,Dutch,Middle Dutch;Dutch;German;Old English
valley,9,valley,Old French,Latin,Old French;Latin;English
violence,9,violence,Old French,Latin,Old French;Latin
waldman,9,,,,
warm,9,warm,Old English,,Old English
weather,9,weather,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Slavonic;Greek;Latin;Irish;Polish
whilst,9,,,,
witnesses,9,,,,
younger,9,young,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Latin;Slavonic;Russian;Old Irish;Welsh
absence,8,absence,Old French,Latin,Old French;Latin
affections,8,affection,Old French,Latin,Old French;Latin
agrippa,8,,,,
ambition,8,ambition,French,Latin,French;Latin;English
amidst,8,,,,
anxiety,8,anxiety,Latin,Old English,Latin;Old English
arrival,8,arrival,Old French,,Old French
astonishing,8,astonish,Old French,Latin,Old French;Latin;English
banks,8,bank,French,Germanic,French;Germanic;German
beginning,8,beginning,Old English,,Old English
beyond,8,beyond,Old English,Germanic,Old English;Germanic
birth,8,birth,Old Norse,Old English,Old Norse;Old English;Germanic;Old Frisian;Old Saxon;Dutch;German;Sanskrit;Latin
bitterness,8,bitterness,Old English,,Old English
blanc,8,,,,
blasted,8,,,,
both,8,both,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German
burst,8,burst,English,,English
charge,8,charge,Old French,American English,Old French;American English;English
claim,8,claim,Old French,,Old French
complete,8,,,,
comply,8,comply,Old French,Latin,Old French;Latin;Italian
condition,8,,,,
conduct,8,conduct,Latin,,Latin
confess,8,confess,Old French,Latin,Old French;Latin;Old English
considerable,8,considerable,Latin,,Latin
continue,8,continue,Old French,Latin,Old French;Latin
criminal,8,,,,
daily,8,daily,Old English,German,Old English;German
deck,8,,,,
deformity,8,deformity,Old French,Latin,Old French;Latin
delay,8,delay,Old French,,Old French
delighted,8,delight,Old French,Latin,Old French;Latin
descended,8,descend,Old French,Latin,Old French;Latin;English
desolate,8,,,,
detail,8,detail,Old French,,Old French
determination,8,determination,Old French,Latin,Old French;Latin
disturbed,8,,,,
doing,8,,,,
doubtless,8,,,,
dry,8,dry,Old English,Germanic,Old English;Germanic;German;Middle Dutch;Dutch;Old Norse;American English
ears,8,ear,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Greek;Latin;Slavonic;Old Irish;American English;French;Spanish
emotions,8,emotion,Old French,Latin,Old French;Latin
english,8,english,Old English,,Old English
execution,8,execution,Old French,Latin,Old French;Latin;English
exertion,8,,,,
exhibited,8,exhibit,Latin,,Latin
explanation,8,explanation,Latin,,Latin
failed,8,fail,Old French,,Old French
familiar,8,familiar,Old French,Latin,Old French;Latin
fatal,8,fatal,French,Latin,French;Latin;English
finding,8,finding,Old English,,Old English
following,8,following,Old English,,Old English
gain,8,gain,Old French,English,Old French;English
going,8,,,,
gratitude,8,gratitude,French,Latin,French;Latin
guest,8,guest,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;German;Latin;Greek;Slavonic;Old Norse
hair,8,hair,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;German;Old Frisian;Dutch;Old French
hasten,8,,,,
held,8,held,Old English,,Old English
impossible,8,impossible,Old French,Latin,Old French;Latin
impressed,8,,,,
improved,8,improve,Old French,Latin,Old French;Latin
information,8,information,Old French,Latin,Old French;Latin
inhabit,8,inhabit,Old French,Latin,Old French;Latin
inhabited,8,inhabit,Old French,Latin,Old French;Latin
instrument,8,instrument,Old French,Latin,Old French;Latin;English
instruments,8,instrument,Old French,Latin,Old French;Latin;English
join,8,join,Old French,Latin,Old French;Latin;English
judge,8,judge,Latin,,Latin
large,8,large,Old French,Latin,Old French;Latin
lively,8,lively,Old English,,Old English
london,8,london,Latin,American English,Latin;American English;English
lose,8,lose,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Sanskrit;Greek;Latin;American English
lover,8,lover,Old English,,Old English
magnificent,8,magnificent,Old French,Latin,Old French;Latin
marked,8,marked,Old English,,Old English
master,8,master,Old French,Latin,Old French;Latin
met,8,,,,
minutes,8,minutes,Latin,,Latin
money,8,money,Old French,Latin,Old French;Latin;American English;English
nearer,8,near,Old English,Old Norse,Old English;Old Norse
neither,8,neither,Old English,,Old English
obscure,8,obscure,French,Latin,French;Latin
otherwise,8,otherwise,Old English,,Old English
papers,8,,,,
passing,8,,,,
perfectly,8,,,,
performed,8,perform,Old French,English,Old French;English
pleased,8,,,,
possession,8,possession,Old French,Latin,Old French;Latin
prepared,8,prepare,French,Latin,French;Latin
proceed,8,proceed,Old French,Latin,Old French;Latin
procured,8,procure,Old French,Latin,Old French;Latin
professor,8,professor,Old French,Latin,Old French;Latin
question,8,question,Old French,Latin,Old French;Latin
quick,8,quick,Old English,,Old English
refuge,8,refuge,Old French,Latin,Old French;Latin
refuse,8,refuse,Old French,,Old French
regard,8,regard,Old French,Germanic,Old French;Germanic
relieve,8,relieve,Old French,Latin,Old French;Latin
resolution,8,resolution,Old French,Latin,Old French;Latin
retreat,8,retreat,Old French,,Old French
rising,8,,,,
rock,8,,,,
sake,8,,,,
seeing,8,seeing,American English,English,American English;English
senses,8,,,,
servant,8,servant,Old French,Latin,Old French;Latin;Greek
shadow,8,,,,
shed,8,shed,English,,English
ship,8,ship,Old English,American English,Old English;American English
side,8,side,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Middle Dutch;Dutch;German
sincerely,8,,,,
single,8,,,,
slept,8,,,,
solemn,8,solemn,Old French,Latin,Old French;Latin;English
speech,8,speech,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German
straw,8,,,,
stretched,8,,,,
strongly,8,strongly,Old English,,Old English
succeeded,8,succeed,Old French,Latin,Old French;Latin;English
sudden,8,sudden,Old French,Latin,Old French;Latin
summer,8,summer,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;German;Old Frisian;Middle Dutch;Dutch;Sanskrit;Old Irish
summit,8,summit,Old French,Latin,Old French;Latin
tear,8,tear,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German;Irish;Welsh;Greek
teeth,8,,,,
ten,8,ten,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Old Dutch;German;Sanskrit;Greek;Latin;Spanish;French;Slavonic;Old Irish;Welsh
terms,8,,,,
thank,8,thank,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;German;Middle Dutch;Dutch
thunder,8,thunder,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Persian;Latin
vice,8,vice,Old French,Latin,Old French;Latin;Italian;American English;English
violent,8,violent,Old French,Latin,Old French;Latin;English
virtues,8,virtue,Old French,Latin,Old French;Latin;English
waited,8,wait,Old French,German,Old French;German
watch,8,watch,Old English,Germanic,Old English;Germanic
week,8,week,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Greek
winds,8,,,,
worked,8,work,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;Old Norse;Middle Dutch;German
works,8,works,Old English,,Old English
year,8,year,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Norse;Old Frisian;Dutch;Greek;Slavonic;Latin
accused,7,,,,
added,7,,,,
adversary,7,adversary,Old French,Latin,Old French;Latin;Old English
agitated,7,,,,
ago,7,ago,Old English,,Old English
ah,7,ah,Old English,Old French,Old English;Old French
animated,7,,,,
animation,7,animation,Latin,,Latin
answered,7,answer,Old English,,Old English
appears,7,appear,Old French,Latin,Old French;Latin
application,7,application,Old French,Latin,Old French;Latin
apply,7,apply,Old French,Latin,Old French;Latin
arguments,7,argument,Old French,Latin,Old French;Latin
art,7,art,Old French,Latin,Old French;Latin;Sanskrit;Greek;German;English
aspect,7,aspect,Latin,,Latin
bare,7,bare,Old English,,Old English
beaufort,7,,,,
begone,7,,,,
benefit,7,,,,
benevolence,7,benevolence,Old French,Latin,Old French;Latin;English
beside,7,beside,Old English,,Old English
bore,7,,,,
bright,7,bright,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;German;Sanskrit;Welsh
busy,7,busy,Old English,,Old English
cease,7,cease,Old French,,Old French
chamber,7,chamber,Old French,Latin,Old French;Latin
character,7,character,Old French,Latin,Old French;Latin;Greek
cheeks,7,,,,
closed,7,,,,
commenced,7,commence,Old French,Latin,Old French;Latin;English
confined,7,confine,French,,French
confirmed,7,,,,
conjectured,7,conjecture,English,,English
connected,7,connect,Latin,French,Latin;French
console,7,console,French,Latin,French;Latin
content,7,content,Latin,,Latin
convey,7,convey,Old French,Latin,Old French;Latin
crept,7,,,,
direct,7,direct,Latin,,Latin
disappointment,7,,,,
discoveries,7,,,,
dispositions,7,disposition,Old French,Latin,Old French;Latin;English
distinct,7,distinct,Old French,Latin,Old French;Latin
dogs,7,,,,
draw,7,draw,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;Middle Dutch;Dutch;German
effects,7,effects,French,,French
either,7,either,Old English,Dutch,Old English;Dutch;German
elapsed,7,elapse,French,Latin,French;Latin
endeavours,7,endeavour,English,,English
enemies,7,enemy,Old French,Latin,Old French;Latin;Italian;Spanish;Greek;Russian;Slavonic;Germanic;Old Norse;Old English
escaped,7,escape,Old French,,Old French
expect,7,expect,Latin,English,Latin;English
experience,7,,,,
expressive,7,expressive,French,Latin,French;Latin
extinguish,7,extinguish,Latin,,Latin
extinguished,7,extinguish,Latin,,Latin
fail,7,fail,Old French,,Old French
favourable,7,favourable,English,,English
features,7,,,,
finished,7,,,,
firm,7,firm,Old French,Latin,Old French;Latin
fit,7,,,,
fly,7,fly,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Middle Dutch;Dutch;German
fortunate,7,fortunate,Latin,,Latin
friendship,7,friendship,Old English,Dutch,Old English;Dutch;German
fulfil,7,,,,
fulfilled,7,,,,
gay,7,gay,Old French,Italian,Old French;Italian;German;American English;English;Dutch
glory,7,glory,Old French,Latin,Old French;Latin;Greek;Old English
hanging,7,,,,
harsh,7,harsh,German,Slavonic,German;Slavonic;Russian;Latin;Sanskrit
heat,7,heat,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;German
hellish,7,hellish,Old English,,Old English
hide,7,hide,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;German;Greek
hired,7,hire,Old English,Germanic,Old English;Germanic
hold,7,hold,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German
hurried,7,,,,
immediate,7,immediate,Old French,Latin,Old French;Latin
immediately,7,,,,
immense,7,immense,French,Latin,French;Latin
indignation,7,indignation,Old French,Latin,Old French;Latin
induced,7,induce,Latin,,Latin
intense,7,intense,French,Latin,French;Latin
laboratory,7,laboratory,Latin,,Latin
lead,7,,,,
loose,7,loose,Old Norse,Old English,Old Norse;Old English;Germanic;Middle Dutch;Dutch;German
mad,7,mad,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Norse;Latin;American English
malice,7,malice,Old French,Latin,Old French;Latin
malignity,7,malignity,Old French,Latin,Old French;Latin
materials,7,material,Old French,Latin,Old French;Latin
mentioned,7,mention,Old French,,Old French
merchant,7,merchant,Old French,,Old French
mild,7,mild,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Greek;Latin;Old Irish;Sanskrit
minute,7,minute,Old French,Latin,Old French;Latin;German;Dutch
moritz,7,,,,
mortal,7,mortal,Latin,,Latin
need,7,need,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Slavonic;Russian;Polish
neglected,7,,,,
o'clock,7,o'clock,English,,English
obtain,7,obtain,French,Latin,French;Latin
obtained,7,obtain,French,Latin,French;Latin
occupation,7,occupation,Old French,Latin,Old French;Latin
opposite,7,opposite,Old French,Latin,Old French;Latin
oppressed,7,,,,
overcame,7,,,,
peaceful,7,,,,
perceive,7,perceive,Old French,Latin,Old French;Latin;Old English
persuaded,7,persuade,French,Latin,French;Latin
plans,7,plan,French,Latin,French;Latin;Italian
play,7,play,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Latin
portion,7,portion,Old French,Latin,Old French;Latin
precipices,7,precipice,French,Latin,French;Latin;English
prove,7,prove,Old French,Latin,Old French;Latin;Spanish;Italian;Old English
provided,7,,,,
quantity,7,quantity,Old French,Latin,Old French;Latin;Greek;Italian;Spanish;German
raised,7,raise,American English,English,American English;English
ran,7,ran,Old English,,Old English
reached,7,,,,
real,7,real,Old French,Latin,Old French;Latin;English
receive,7,receive,Old French,Latin,Old French;Latin
regret,7,regret,French,,French
rhine,7,rhine,German,Sanskrit,German;Sanskrit;Latin;Slavonic;Irish;Old English;Old Norse;Dutch;French;Greek
roused,7,rouse,Old French,English,Old French;English
satisfy,7,satisfy,Old French,Latin,Old French;Latin
save,7,,,,
saved,7,,,,
search,7,search,Old French,Latin,Old French;Latin;American English;English
secure,7,,,,
serene,7,serene,Latin,Greek,Latin;Greek;English
shape,7,shape,Old English,American English,Old English;American English
showed,7,show,American English,English,American English;English
simple,7,simple,Old French,Latin,Old French;Latin;English
sink,7,,,,
sir,7,,,,
slow,7,slow,Old English,,Old English
snowy,7,snowy,Old English,German,Old English;German;Old Norse
sorrowful,7,sorrowful,Old English,,Old English
sorrows,7,sorrow,Old English,Dutch,Old English;Dutch;German
speed,7,speed,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German;Middle Dutch;Sanskrit;Latin;Slavonic
speedily,7,,,,
stature,7,stature,Old French,Latin,Old French;Latin
step,7,step,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Slavonic
strong,7,strong,Old English,,Old English
sublime,7,sublime,French,Latin,French;Latin
suppose,7,suppose,Old French,Latin,Old French;Latin
swear,7,swear,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Slavonic
taught,7,taught,Old English,,Old English
terrific,7,terrific,Latin,,Latin
thick,7,thick,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Norse;Old Frisian
threat,7,threat,Old English,Germanic,Old English;Germanic;Dutch;German;Latin;Slavonic;Irish;Welsh
toil,7,toil,Old French,Latin,Old French;Latin
toils,7,toil,Old French,Latin,Old French;Latin
tranquil,7,tranquil,Latin,,Latin
tremendous,7,tremendous,Latin,,Latin
troubled,7,,,,
turning,7,turn,Old English,Old French,Old English;Old French;Latin;Greek;American English
university,7,university,Old French,Latin,Old French;Latin;Spanish;German;Russian
unknown,7,unknown,Old English,,Old English
unlike,7,,,,
walking,7,,,,
wealth,7,wealth,English,,English
weight,7,weight,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German
welcome,7,welcome,Old English,German,Old English;German;Middle Dutch;Dutch
