word,word count,root word,root language,second language,ranked languages
neere,1,,,,
neerest,1,,,,
negation,1,negation,Old French,Latin,Old French;Latin
negotiate,1,negotiate,Latin,,Latin
nehemiah,1,nehemiah,Persian,,Persian
neighbor,1,neighbor,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German;Latin
neighbourhood,1,neighbourhood,English,,English
neptune,1,neptune,Latin,Greek,Latin;Greek
nerest,1,,,,
nesses,1,ness,Old English,Old Norse,Old English;Old Norse;Middle Dutch;Dutch
net,1,net,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Dutch;German;Sanskrit;Latin;Old Irish
newes,1,new,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Persian;Greek;Slavonic;Russian;Latin;Old Irish;Welsh
newly,1,newly,Old English,German,Old English;German
niger,1,niger,Latin,Arabic,Latin;Arabic
nimrods,1,,,,
nine,1,nine,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Greek;Latin;Slavonic;Old Irish;Welsh
ninivy,1,,,,
noblenesse,1,,,,
nobler,1,noble,Old French,Latin,Old French;Latin;English
nobles,1,noble,Old French,Latin,Old French;Latin;English
nocent,1,,,,
nod,1,nod,Old English,German,Old English;German;Germanic
noddeth,1,,,,
nomina,1,,,,
nominated,1,nominate,Latin,,Latin
nomos,1,,,,
noon,1,noon,Old English,Latin,Old English;Latin;Dutch
nosce,1,,,,
nose,1,nose,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German;Sanskrit;Slavonic;Latin
nostradamus,1,nostradamus,French,,French
nostrills,1,,,,
nostrils,1,nostril,Old English,,Old English
notable,1,notable,Old French,Latin,Old French;Latin
noteth,1,,,,
notorious,1,notorious,Latin,,Latin
notoriously,1,notorious,Latin,,Latin
noxious,1,noxious,Latin,,Latin
null,1,null,French,Latin,French;Latin
numa,1,,,,
numbering,1,number,Old French,,Old French
nun,1,nun,Old English,Latin,Old English;Latin;Sanskrit;Persian;Greek;Italian;Welsh
nunc-stans,1,,,,
nutriment,1,nutriment,Latin,Sanskrit,Latin;Sanskrit;Greek
nutritive,1,nutritive,Old French,Latin,Old French;Latin
nymph,1,nymph,Old French,Latin,Old French;Latin;Greek;English
oares,1,oar,Old English,Germanic,Old English;Germanic;Old Norse;Latin;Greek
oathes,1,oath,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Irish
obadiah,1,obadiah,Arabic,,Arabic
oberon,1,oberon,Old French,Germanic,Old French;Germanic
obeyes,1,obey,Old French,Latin,Old French;Latin;Old English
objected,1,object,Latin,,Latin
objection,1,objection,Old French,Latin,Old French;Latin
obliger,1,oblige,Old French,Latin,Old French;Latin
obliquely,1,oblique,French,Latin,French;Latin
oblivion,1,oblivion,Old French,Latin,Old French;Latin
obscene,1,obscene,French,Latin,French;Latin
obscenely,1,obscene,French,Latin,French;Latin
obscured,1,obscure,French,Latin,French;Latin
obscureth,1,,,,
obscuring,1,obscure,French,Latin,French;Latin
observations,1,observation,Latin,,Latin
obstacle,1,obstacle,Old French,Latin,Old French;Latin
obstinacy,1,obstinacy,Latin,,Latin
obstinate,1,obstinate,Latin,,Latin
obstructeth,1,,,,
obstructions,1,obstruction,Latin,,Latin
obtaineth,1,,,,
obtayned,1,,,,
obtruded,1,obtrude,Latin,,Latin
occasioned,1,occasion,Old French,Latin,Old French;Latin
occult,1,occult,French,Latin,French;Latin
occupyeth,1,,,,
occurrences,1,occurrence,French,Latin,French;Latin
ocean,1,ocean,Old French,Latin,Old French;Latin;Greek;German
odde,1,,,,
odds,1,,,,
odious,1,odious,Old French,Latin,Old French;Latin
odorem,1,,,,
oeconomy,1,,,,
oequivocall,1,,,,
offendeth,1,,,,
offends,1,offend,Old French,Latin,Old French;Latin;English
officious,1,officious,Latin,French,Latin;French
oft-times,1,,,,
often-times,1,,,,
oh,1,oh,Old French,Latin,Old French;Latin;Greek;Slavonic;Dutch;German;Old Irish;Sanskrit;Old English
oldest,1,,,,
olive-yards,1,,,,
omina,1,,,,
omnibus,1,omnibus,French,Latin,French;Latin;English
onerations,1,,,,
onion,1,onion,Old French,Latin,Old French;Latin;Old English;Irish;Germanic;Dutch;Greek;Italian;Spanish;Polish;German
opacity,1,opacity,French,Latin,French;Latin
opaque,1,opaque,Latin,French,Latin;French
openeth,1,,,,
operate,1,operate,Latin,American English,Latin;American English;English
operatories,1,,,,
operatory,1,,,,
opine,1,opine,French,Latin,French;Latin
opportune,1,opportune,Old French,Latin,Old French;Latin
opportunely,1,opportune,Old French,Latin,Old French;Latin
opposeth,1,,,,
opposing,1,oppose,Old French,Latin,Old French;Latin
opposite,1,opposite,Old French,Latin,Old French;Latin
oppressions,1,oppression,Old French,Latin,Old French;Latin
oppressor,1,oppressor,Old French,Latin,Old French;Latin
oracle,1,oracle,Old French,Latin,Old French;Latin;English
oration,1,oration,Latin,,Latin
orator,1,orator,French,Latin,French;Latin;Sanskrit;Greek
oratory,1,oratory,Old French,Latin,Old French;Latin
ordayne,1,,,,
orderers,1,,,,
ordeyned,1,,,,
organ,1,organ,Old English,Old French,Old English;Old French;Latin;Greek;Old Norse
orme,1,,,,
ostentation,1,ostentation,Old French,Latin,Old French;Latin
othoniel,1,,,,
ourselves,1,,,,
outwardly,1,outward,Old English,,Old English
outworks,1,,,,
over-awe,1,,,,
over-rating,1,,,,
overchargd,1,,,,
overplus,1,,,,
overvalues,1,,,,
overwhelm,1,overwhelm,English,,English
owest,1,owe,Old English,Germanic,Old English;Germanic;Old Frisian;Old Norse;German;Sanskrit;Latin
oystershell,1,,,,
ozias,1,,,,
pace,1,,,,
pactions,1,,,,
pacts,1,pact,Old French,Latin,Old French;Latin;Sanskrit;Greek;Slavonic;Old English
paint,1,,,,
painteth,1,,,,
palate,1,palate,Old French,Latin,Old French;Latin
palestine,1,palestine,Latin,Greek,Latin;Greek;Turkish
palisadoes,1,,,,
palmistry,1,palmistry,English,,English
palpable,1,palpable,Latin,,Latin
palsey,1,,,,
panises,1,,,,
papists,1,papist,French,Latin,French;Latin
paracletus,1,,,,
paraggelias,1,,,,
paraitou,1,,,,
parcells,1,,,,
parcels,1,parcel,Old French,Latin,Old French;Latin
pardoning,1,pardon,Old French,,Old French
paredokamen,1,,,,
parentage,1,parentage,French,,French
parentheses,1,,,,
paris,1,paris,Latin,Old Irish,Latin;Old Irish;Welsh;Greek
parish,1,parish,Old French,Latin,Old French;Latin;Greek;Old English
parlamento,1,,,,
parlamentum,1,,,,
parochiall,1,,,,
parted,1,part,Old French,Latin,Old French;Latin;Greek;Sanskrit;American English;Old English
partiall,1,,,,
participating,1,participate,Latin,,Latin
partie,1,,,,
passionately,1,passionate,Latin,,Latin
passive,1,passive,Old French,Latin,Old French;Latin
passover,1,,,,
pastime,1,pastime,French,,French
pastours,1,,,,
patent,1,,,,
path,1,path,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German
patient,1,patient,Old French,Latin,Old French;Latin
patriarch,1,patriarch,Old French,Latin,Old French;Latin;Greek
patricians,1,patrician,French,Latin,French;Latin;Italian;German;English
paucity,1,paucity,Old French,Latin,Old French;Latin;Old English
pauls-church,1,,,,
pause,1,pause,French,Latin,French;Latin
paved,1,pave,Old French,Latin,Old French;Latin;Greek
payed,1,pay,Old French,Latin,Old French;Latin;English
payes,1,pay,Old French,Latin,Old French;Latin;English
payne,1,,,,
paynes,1,,,,
pays,1,pay,Old French,Latin,Old French;Latin;English
pazzi,1,,,,
peacable,1,,,,
peace-offering,1,,,,
peaceably,1,,,,
peacefull,1,,,,
peccatum,1,,,,
pedantry,1,pedantry,Italian,French,Italian;French
peleus,1,,,,
penance,1,penance,Old French,Latin,Old French;Latin
pence,1,,,,
penitence,1,penitence,Old French,Latin,Old French;Latin
pennance,1,,,,
penners,1,,,,
penny,1,penny,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Latin;American English
pens,1,,,,
pensive,1,pensive,Old French,Latin,Old French;Latin
peradventure,1,peradventure,English,Old French,English;Old French;Latin
perceiveth,1,,,,
perceptible,1,perceptible,Latin,,Latin
perdition,1,perdition,Old French,Latin,Old French;Latin
perez-uzzah,1,,,,
perfidy,1,perfidy,French,Latin,French;Latin
perfumes,1,perfume,French,,French
periistaso,1,,,,
periousios,1,,,,
peripatetiques,1,,,,
perishing,1,perish,Old French,Latin,Old French;Latin
perjured,1,perjure,Old French,Latin,Old French;Latin
permits,1,,,,
permitteth,1,,,,
perpetual,1,perpetual,Old French,,Old French
persecuted,1,persecute,French,Latin,French;Latin
perseus,1,perseus,Greek,,Greek
persevere,1,persevere,Old French,Latin,Old French;Latin
persian,1,persian,Old English,Latin,Old English;Latin;Old French;Persian
personall,1,,,,
personas,1,persona,Latin,,Latin
personate,1,,,,
perspicuity,1,perspicuity,Latin,,Latin
perswades,1,,,,
perswadeth,1,,,,
perswading,1,,,,
pertinent,1,pertinent,Old French,Latin,Old French;Latin
peru,1,peru,Spanish,,Spanish
perversenesse,1,,,,
perverted,1,,,,
petrus,1,,,,
phaenicia,1,,,,
phantasm,1,phantasm,Old French,Latin,Old French;Latin;Greek;Sanskrit;Old Irish
pharaohs,1,pharaoh,Old English,Latin,Old English;Latin;Greek
philadelphus,1,,,,
phillipi,1,,,,
philo,1,,,,
philosophia,1,,,,
philosophically,1,,,,
philosophy-schooles,1,,,,
phinehas,1,,,,
phoebus,1,phoebus,Latin,Greek,Latin;Greek
phormio,1,,,,
phrenesy,1,,,,
phrenetique,1,,,,
physitian,1,,,,
physitians,1,,,,
pick,1,,,,
pictures,1,,,,
piece,1,piece,Old French,Latin,Old French;Latin;Welsh;Russian;English;Spanish
pillars,1,pillar,Old French,Latin,Old French;Latin
pills,1,pill,Middle Dutch,Dutch,Middle Dutch;Dutch;German;French;Latin
piously,1,pious,Latin,,Latin
pipe,1,pipe,Old French,Latin,Old French;Latin
pitty—,1,,,,
planets,1,planet,Old English,Old French,Old English;Old French;Latin;Greek
plantation,1,plantation,French,Latin,French;Latin
plantations,1,plantation,French,Latin,French;Latin
plausible,1,plausible,Latin,,Latin
plausibly,1,,,,
players,1,player,Old English,,Old English
playing,1,play,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Latin
playstered,1,,,,
pleaded,1,plead,Old French,Latin,Old French;Latin
pleas'd,1,,,,
plebeian,1,plebeian,Latin,,Latin
plebeians,1,plebeian,Latin,,Latin
pleonexia,1,,,,
plonge,1,,,,
plot,1,plot,Old English,Old French,Old English;Old French
plurall,1,,,,
poet,1,poet,Old French,Latin,Old French;Latin;Greek;Sanskrit;Slavonic;Old English
poetry,1,poetry,Old French,Latin,Old French;Latin;Old English
poiein,1,,,,
pointeth,1,,,,
pointing,1,,,,
poison,1,poison,Old French,,Old French
polin,1,,,,
political,1,political,Latin,Greek,Latin;Greek
politicians,1,,,,
politick,1,,,,
pollutions,1,pollution,Latin,Greek,Latin;Greek;Old Irish
pomp,1,pomp,Old French,Latin,Old French;Latin;Greek
pompa,1,,,,
pompeian,1,,,,
pompey,1,,,,
pompilius,1,,,,
ponds,1,,,,
pontifice,1,,,,
pooles,1,,,,
poorly,1,,,,
popedome,1,,,,
populi,1,,,,
populis,1,,,,
portably,1,,,,
portend,1,portend,Latin,,Latin
portions,1,portion,Old French,Latin,Old French;Latin
ports,1,,,,
posession,1,,,,
position,1,,,,
possesseth,1,,,,
possessing,1,possess,Old French,Latin,Old French;Latin
post,1,post,French,,French
postposed,1,,,,
posts,1,post,French,,French
potentate,1,potentate,Old French,Latin,Old French;Latin
pouring,1,,,,
powre,1,,,,
powring,1,,,,
praecept,1,,,,
praecipitate,1,,,,
praedes,1,,,,
praedictions,1,,,,
praedictor,1,,,,
praedominance,1,,,,
praeemption,1,,,,
praemeditated,1,,,,
praemeditation,1,,,,
praeordaining,1,,,,
praerogatives,1,,,,
praescience,1,,,,
praescribe,1,,,,
praescribes,1,,,,
praescription,1,,,,
praesumed,1,,,,
praesumption,1,,,,
praesumptions,1,,,,
praesumptuously,1,,,,
praesupposeth,1,,,,
praeterpoliticall,1,,,,
praetext,1,,,,
praiseth,1,,,,
praising,1,,,,
prate,1,prate,Middle Dutch,Dutch,Middle Dutch;Dutch;Germanic;German
pravity,1,pravity,Latin,,Latin
praying,1,pray,Old French,Latin,Old French;Latin;Italian;Sanskrit;Slavonic;German;Old English
prayse,1,,,,
precedents,1,precedent,French,Latin,French;Latin;English
preceding,1,precede,French,Latin,French;Latin
precise,1,precise,French,Latin,French;Latin
precisely,1,precise,French,Latin,French;Latin
predecessours,1,,,,
preference,1,preference,French,Latin,French;Latin
preferments,1,,,,
preferre,1,,,,
preferreth,1,,,,
preferrs,1,,,,
prefixed,1,prefix,Latin,,Latin
prejudices,1,,,,
prejudiciall,1,,,,
premeditated,1,premeditate,Latin,,Latin
premises,1,,,,
presage,1,presage,French,Latin,French;Latin
presbuterous,1,,,,
presbyter,1,presbyter,Latin,Greek,Latin;Greek
presbyterian,1,presbyterian,Latin,Greek,Latin;Greek
prescribing,1,prescribe,Latin,,Latin
preserveth,1,,,,
presum,1,,,,
presume,1,presume,Old French,Latin,Old French;Latin
presumes,1,presume,Old French,Latin,Old French;Latin
presumeth,1,,,,
presuming,1,presume,Old French,Latin,Old French;Latin
presumptuous,1,presumptuous,Old French,Latin,Old French;Latin
prevaile,1,,,,
primary,1,primary,American English,English,American English;English
primogeniture,1,primogeniture,French,Latin,French;Latin
principality,1,principality,Old French,Latin,Old French;Latin
printing,1,,,,
priority,1,priority,Old French,Latin,Old French;Latin
prisoners,1,prisoner,English,Old French,English;Old French
prisons,1,prison,Old French,Latin,Old French;Latin
privately,1,private,Latin,,Latin
privation,1,privation,Old French,Latin,Old French;Latin
privilege,1,privilege,Old English,Latin,Old English;Latin;Old French
privileges,1,privilege,Old English,Latin,Old English;Latin;Old French
prized,1,prized,English,Old French,English;Old French
probity,1,probity,French,Latin,French;Latin
processes,1,process,French,English,French;English
proclaime,1,,,,
proclaimed,1,proclaim,Latin,,Latin
proclamations,1,proclamation,Old French,Latin,Old French;Latin
proclayming,1,,,,
procreated,1,procreate,Latin,,Latin
proculus,1,,,,
procurators,1,procurator,Old French,Latin,Old French;Latin
procured,1,procure,Old French,Latin,Old French;Latin
prodigality,1,prodigality,Old French,Latin,Old French;Latin
producing,1,,,,
production,1,production,Old French,Latin,Old French;Latin
proestos,1,,,,
proestotes,1,,,,
profess,1,profess,Old French,Latin,Old French;Latin
professions,1,profession,Old French,Latin,Old French;Latin
profest,1,,,,
profound,1,profound,Old French,Latin,Old French;Latin;English
profoundly,1,profound,Old French,Latin,Old French;Latin;English
profoundnesse,1,,,,
prohibition,1,prohibition,Old French,Latin,Old French;Latin;American English;English
prolonged,1,prolong,Old French,Latin,Old French;Latin
promiser,1,promise,Old French,Latin,Old French;Latin
promote,1,promote,Old French,Latin,Old French;Latin
promoting,1,promote,Old French,Latin,Old French;Latin
promotion,1,promotion,Old French,Latin,Old French;Latin
prompted,1,prompt,Old French,Latin,Old French;Latin
pronounceth,1,,,,
pronouncing,1,pronounce,Old French,Latin,Old French;Latin
pronunciation,1,pronunciation,French,Latin,French;Latin
proofes,1,proof,Old French,Latin,Old French;Latin
proofs,1,proof,Old French,Latin,Old French;Latin
prop,1,prop,Middle Dutch,Dutch,Middle Dutch;Dutch;German;Latin;Irish;English
propagate,1,propagate,Latin,,Latin
prophane,1,,,,
prophanely,1,,,,
prophanesse,1,,,,
prophaning,1,,,,
prophecyes,1,prophecy,Old French,Latin,Old French;Latin;Spanish;Italian;Greek
prophesied,1,,,,
propitious,1,propitious,Old French,Latin,Old French;Latin;English
propositions,1,,,,
propoundeth,1,,,,
propounds,1,propound,English,Latin,English;Latin
proprietie,1,,,,
prosecute,1,prosecute,Latin,,Latin
prosopolepsia,1,,,,
prosopon,1,,,,
prospective,1,prospective,French,Latin,French;Latin
prosper,1,prosper,Old French,,Old French
prospered,1,prosper,Old French,,Old French
prospering,1,prosper,Old French,,Old French
prosperities,1,prosperity,Old French,Latin,Old French;Latin
protestants,1,protestant,German,French,German;French;Latin;English;Irish
protesteth,1,,,,
proud,1,proud,Old English,Old French,Old English;Old French;Latin;Italian;Old Norse;Spanish;Germanic;German;Greek;Welsh
prov,1,,,,
proverb,1,proverb,Old French,Latin,Old French;Latin;Old English
proves,1,prove,Old French,Latin,Old French;Latin;Spanish;Italian;Old English
provident,1,provident,Latin,,Latin
provideth,1,,,,
proving,1,prove,Old French,Latin,Old French;Latin;Spanish;Italian;Old English
prudently,1,prudent,Old French,Latin,Old French;Latin
prudentum,1,,,,
pry,1,pry,Old English,,Old English
psalter,1,psalter,Old English,Latin,Old English;Latin;Greek
psaltery,1,psaltery,Old French,Latin,Old French;Latin;Greek
ptolemaeus,1,,,,
publica,1,,,,
publicola,1,,,,
publikely,1,,,,
pull,1,pull,American English,English,American English;English
pulling,1,pull,American English,English,American English;English
pulse,1,pulse,Latin,French,Latin;French
punctuall,1,,,,
punishable,1,,,,
punisher,1,,,,
punisht,1,,,,
punnishment,1,,,,
purged,1,purge,English,,English
purity,1,purity,Old French,Latin,Old French;Latin
puros,1,,,,
purse,1,,,,
purses,1,,,,
pursuers,1,,,,
pursute,1,,,,
push,1,push,Old French,Latin,Old French;Latin
pusillanimity—,1,,,,
pusled,1,,,,
puzzle,1,,,,
pyrate,1,,,,
pythian,1,,,,
python,1,python,Latin,Greek,Latin;Greek;French
qu,1,,,,
quali-ty,1,,,,
qualification,1,qualification,French,Latin,French;Latin
qualitie,1,,,,
quarrell,1,,,,
quarries,1,,,,
quenched,1,quench,Old English,Germanic,Old English;Germanic;Old Frisian
questioneth,1,,,,
quicke,1,,,,
quicker,1,quick,Old English,,Old English
quiddity,1,quiddity,Latin,English,Latin;English
quire,1,quire,Old French,Latin,Old French;Latin
quirinius,1,,,,
quod,1,,,,
quoted,1,,,,
quoteth,1,,,,
quoting,1,quo,Latin,,Latin
race,1,race,Old French,English,Old French;English
raging,1,rage,Old French,Latin,Old French;Latin;Old English;Welsh
raigne,1,,,,
raigned,1,,,,
raigneth,1,,,,
rain,1,rain,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Latin
rainbow,1,rainbow,Old English,Germanic,Old English;Germanic;Old Frisian;Old Norse;Dutch;German;American English
ramme,1,,,,
ramoth,1,,,,
ranges,1,range,Old French,,Old French
rapes,1,rape,Old French,Latin,Old French;Latin;Greek;Slavonic;Middle Dutch;Dutch;German
rarity,1,rarity,French,Latin,French;Latin
rates,1,rate,Old French,Latin,Old French;Latin
ratified,1,,,,
rating,1,,,,
ratio,1,ratio,Latin,,Latin
ratiocinatio,1,,,,
rational,1,rational,Old French,Latin,Old French;Latin
rationes,1,,,,
ravelled,1,,,,
ravening,1,ravening,Old French,,Old French
ravens,1,raven,Old English,Germanic,Old English;Germanic;Old Norse;Dutch;German;Latin;Greek;Slavonic
rayment,1,,,,
raysed,1,,,,
re-conning,1,,,,
re-cons,1,,,,
re-edification,1,,,,
re-edifying,1,,,,
re-enter,1,,,,
re-establish,1,,,,
re-establishment,1,,,,
re-united,1,,,,
readeth,1,,,,
readier,1,,,,
readinesse,1,,,,
readings,1,reading,Old English,,Old English
reads,1,,,,
real,1,real,Old French,Latin,Old French;Latin;English
realme,1,,,,
realms,1,realm,Old French,Latin,Old French;Latin
reap,1,reap,Old English,,Old English
rebelled,1,,,,
rebellions,1,rebellion,Old French,Latin,Old French;Latin
rebound,1,,,,
rebuked,1,,,,
rebuking,1,,,,
recede,1,recede,French,Latin,French;Latin
recedes,1,recede,French,Latin,French;Latin
receding,1,recede,French,Latin,French;Latin
receipts,1,receipt,Latin,Old French,Latin;Old French
reciprocall,1,,,,
recitall,1,,,,
recite,1,recite,Old French,Latin,Old French;Latin
recited,1,recite,Old French,Latin,Old French;Latin
reciteth,1,,,,
reciting,1,recite,Old French,Latin,Old French;Latin
reckoneth,1,,,,
recomforted,1,,,,
recommend,1,recommend,Latin,,Latin
recommendation,1,recommendation,Old French,Latin,Old French;Latin
recommendeth,1,,,,
recommends,1,recommend,Latin,,Latin
recompenced,1,,,,
reconcile,1,reconcile,Old French,Latin,Old French;Latin
record,1,record,Old French,,Old French
recorded,1,record,Old French,,Old French
records,1,record,Old French,,Old French
recovereth,1,,,,
recovering,1,recover,Old French,Latin,Old French;Latin;Spanish;Italian
rectifie,1,,,,
rectitude,1,rectitude,French,Latin,French;Latin
rector,1,rector,Latin,,Latin
rectors,1,rector,Latin,,Latin
red,1,red,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Latin;Greek;Sanskrit;Slavonic;Polish;Russian;Old Irish;Welsh;American English
red-sea,1,,,,
redeemeth,1,,,,
redounded,1,redound,Old French,Latin,Old French;Latin
reduceth,1,,,,
reducing,1,reduce,Old French,Latin,Old French;Latin
reduction,1,reduction,French,Latin,French;Latin
referre,1,,,,
referred,1,refer,Old French,Latin,Old French;Latin
referring,1,refer,Old French,Latin,Old French;Latin
refining,1,refine,French,Italian,French;Italian;Spanish
reflect,1,reflect,Old French,Latin,Old French;Latin
reflected,1,reflect,Old French,Latin,Old French;Latin
reflection,1,reflection,Latin,,Latin
reformation,1,reformation,Old French,Latin,Old French;Latin
refracted,1,refract,Latin,,Latin
refraction,1,refraction,Latin,,Latin
refreshments,1,refreshment,Old French,,Old French
refuge,1,refuge,Old French,Latin,Old French;Latin
refuseth,1,,,,
refutation,1,refutation,French,Latin,French;Latin
refuted,1,refute,French,Latin,French;Latin
regale,1,regale,Old French,Italian,Old French;Italian
regall,1,,,,
regardeth,1,,,,
regarding,1,regard,Old French,Germanic,Old French;Germanic
regent,1,regent,English,Old French,English;Old French;Latin
regents,1,regent,English,Old French,English;Old French;Latin
regicide,1,regicide,Latin,,Latin
region,1,region,Old French,Latin,Old French;Latin
regnum,1,,,,
regulars,1,,,,
reines,1,,,,
reins,1,,,,
reiterated,1,reiterate,Latin,,Latin
rejecteth,1,,,,
rejoice,1,rejoice,Old French,Latin,Old French;Latin;English
rejoyced,1,,,,
relapsed,1,,,,
relapsing,1,,,,
relates,1,relate,French,Latin,French;Latin
relateth,1,,,,
relations,1,relation,Old French,Latin,Old French;Latin
relative,1,relative,French,Latin,French;Latin
relators,1,relator,Latin,,Latin
religion—,1,,,,
religiously,1,,,,
relinquished,1,relinquish,Old French,Latin,Old French;Latin;Sanskrit;Greek;Old English;German;Old Norse
relinquishing,1,relinquish,Old French,Latin,Old French;Latin;Sanskrit;Greek;Old English;German;Old Norse
relye,1,,,,
relyed,1,rely,Old French,Latin,Old French;Latin
relying,1,rely,Old French,Latin,Old French;Latin
remedie,1,,,,
remedies,1,remedy,Old French,Latin,Old French;Latin
remembreth,1,,,,
rememdbred,1,,,,
reminiscentia,1,,,,
remissely,1,,,,
remissnesse,1,,,,
remitted,1,remit,Latin,,Latin
remnant,1,remnant,Old French,Old English,Old French;Old English
remove,1,,,,
rendered,1,,,,
rendereth,1,,,,
rendred,1,,,,
reneweth,1,,,,
rents,1,rent,Old French,,Old French
repaire,1,,,,
repayred,1,,,,
repealing,1,repeal,Old French,,Old French
repell,1,,,,
repentant,1,repentant,Old French,,Old French
repented,1,repent,Old French,Latin,Old French;Latin
repenteth,1,,,,
replyed,1,,,,
reposed,1,repose,French,,French
reprehend,1,reprehend,Latin,,Latin
reprehending,1,reprehend,Latin,,Latin
reprehensions,1,reprehension,Old French,Latin,Old French;Latin
representatives,1,,,,
reproached,1,reproach,Old French,,Old French
reproving,1,reprove,Old French,Latin,Old French;Latin
reptile,1,reptile,Old French,Latin,Old French;Latin;Old English
republique,1,,,,
repugnance,1,repugnance,Old French,Latin,Old French;Latin
repute,1,,,,
requiring,1,require,Old French,Latin,Old French;Latin
resemblances,1,resemblance,Old French,,Old French
resembles,1,resemble,Old French,Latin,Old French;Latin
resembling,1,resemble,Old French,Latin,Old French;Latin
reserve,1,reserve,French,,French
reside,1,reside,French,Latin,French;Latin;Dutch;German
resided,1,reside,French,Latin,French;Latin;Dutch;German
resident,1,resident,American English,English,American English;English
resisteth,1,,,,
resolute,1,resolute,Latin,,Latin
resolves,1,,,,
resort,1,resort,Old French,,Old French
respectively,1,,,,
respice,1,,,,
respit,1,,,,
responsa,1,,,,
resting,1,res,Latin,,Latin
restlesse,1,,,,
restorer,1,restore,Old French,Latin,Old French;Latin
restrayned,1,,,,
restriction,1,restriction,French,Latin,French;Latin
result,1,result,Latin,,Latin
resulting,1,result,Latin,,Latin
resumed,1,resume,French,Latin,French;Latin
retains,1,retain,Old French,Latin,Old French;Latin
reteine,1,,,,
retinue,1,retinue,Old French,,Old French
retire,1,retire,Old French,,Old French
retiring,1,,,,
retransferring,1,,,,
retrived,1,,,,
returns,1,return,Old French,,Old French
reubenites,1,,,,
reveal,1,reveal,Old French,Latin,Old French;Latin
reveale,1,,,,
revealing,1,,,,
revengefulness,1,,,,
revengefulnesse,1,,,,
revengefulnesse—,1,,,,
revenger,1,revenge,Old French,Latin,Old French;Latin;American English;English
reverently,1,reverent,Old French,Latin,Old French;Latin
reverse,1,reverse,Old French,Latin,Old French;Latin;American English;English
review,1,review,French,Latin,French;Latin
reviewed,1,review,French,Latin,French;Latin
revile,1,revile,Old French,,Old French
revilings,1,,,,
revolted,1,revolt,French,Italian,French;Italian
revolter,1,revolt,French,Italian,French;Italian
revolting,1,,,,
revolution,1,revolution,Old French,Latin,Old French;Latin
rewarded,1,reward,French,,French
rewarding,1,reward,French,,French
rhetoricall,1,,,,
ride,1,ride,American English,English,American English;English
rides,1,ride,American English,English,American English;English
rigide,1,,,,
rigidly,1,rigid,Latin,Old Irish,Latin;Old Irish;German
rigourous,1,,,,
rime,1,rime,Old English,Germanic,Old English;Germanic;Old Norse;Dutch;German;Old French
riot,1,riot,Old French,Latin,Old French;Latin;English
robberies,1,robbery,Old French,,Old French
robbing,1,rob,Old French,Germanic,Old French;Germanic;German;Old English
robbs,1,,,,
robes,1,,,,
rocke,1,,,,
rocks,1,,,,
rogation,1,rogation,Latin,,Latin
rolled,1,roll,Old French,Latin,Old French;Latin
romants,1,,,,
romes,1,rome,Old English,Old French,Old English;Old French;Latin;Sanskrit
romulus,1,,,,
roome,1,,,,
roote,1,,,,
rooted,1,root,Old English,Germanic,Old English;Germanic;Old Norse;German;Middle Dutch;Dutch;American English
rootes,1,root,Old English,Germanic,Old English;Germanic;Old Norse;German;Middle Dutch;Dutch;American English
roots,1,root,Old English,Germanic,Old English;Germanic;Old Norse;German;Middle Dutch;Dutch;American English
rose,1,rose,Old English,Latin,Old English;Latin;Italian;Spanish;French;Dutch;German;Polish;Russian;Irish;Welsh;Greek;Turkish
rotten,1,rotten,Old Norse,Germanic,Old Norse;Germanic
rough,1,,,,
round-nesse,1,,,,
rowling,1,row,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;German;Old Norse;Sanskrit;American English
rubbing,1,rub,German,American English,German;American English;English
rufus,1,rufus,Latin,,Latin
ruleth,1,,,,
ruling,1,,,,
rumination,1,rumination,Latin,,Latin
runne,1,,,,
runneth,1,,,,
runs,1,run,Old English,Middle Dutch,Old English;Middle Dutch;Dutch;Old Saxon;German;Germanic;American English
rupture,1,,,,
rust,1,rust,Old English,Germanic,Old English;Germanic;German;Middle Dutch;Dutch;Latin;Slavonic
rusticity,1,rusticity,French,Latin,French;Latin
sacerdotale,1,,,,
sacerdotes,1,,,,
sacerdotium,1,,,,
sack,1,,,,
sacrificers,1,,,,
safer,1,safe,French,,French
