word,word count,root word,root language,second language,ranked languages
ignorantem,1,,,,
ilico,1,,,,
ill-affected,1,,,,
illatae,1,,,,
ille,1,,,,
illis,1,,,,
illo,1,,,,
image,1,image,Old French,,Old French
imagined,1,imagine,Old French,Latin,Old French;Latin
imbodied,1,,,,
imbroil,1,,,,
immani,1,,,,
impair,1,impair,Old French,Latin,Old French;Latin;English
impedire,1,,,,
imperfection,1,imperfection,Old French,Latin,Old French;Latin
imperfections,1,imperfection,Old French,Latin,Old French;Latin
imperious,1,imperious,Latin,,Latin
imperiously,1,imperious,Latin,,Latin
impertinent,1,impertinent,Old French,Latin,Old French;Latin
impetum,1,,,,
implanted,1,,,,
imployed,1,,,,
imposeth,1,,,,
impositions,1,imposition,Old French,Latin,Old French;Latin
impossibility,1,impossibility,French,,French
impotentius,1,,,,
impowered,1,,,,
impowers,1,,,,
impracticable,1,,,,
improbable,1,improbable,Latin,,Latin
improve,1,improve,Old French,Latin,Old French;Latin
improvements,1,improvement,French,,French
improves,1,improve,Old French,Latin,Old French;Latin
impunity,1,impunity,French,Latin,French;Latin
imputed,1,impute,Old French,Latin,Old French;Latin
inauguration,1,inauguration,French,Latin,French;Latin
inauguratum,1,,,,
incident,1,incident,French,Latin,French;Latin
incidere,1,,,,
inclinations,1,inclination,French,Latin,French;Latin
inclosed,1,,,,
incloses,1,,,,
incommodet,1,,,,
inconsistencies,1,,,,
inconstant,1,inconstant,French,Latin,French;Latin
inconviency,1,,,,
incroachment,1,,,,
indanger,1,,,,
indefinitely,1,,,,
indemnify,1,indemnify,Latin,,Latin
indians,1,,,,
indifferently,1,,,,
indiscretion,1,indiscretion,Old French,Latin,Old French;Latin
indispensable,1,indispensable,Latin,,Latin
induced,1,induce,Latin,,Latin
inducement,1,,,,
industrious,1,industrious,French,Latin,French;Latin
inequality,1,inequality,Old French,Latin,Old French;Latin
inevitably,1,,,,
infants,1,infant,Latin,,Latin
inflexible,1,inflexible,French,Latin,French;Latin
influence,1,influence,Old French,Latin,Old French;Latin
inforced,1,,,,
inform,1,inform,Old French,Latin,Old French;Latin
information,1,information,Old French,Latin,Old French;Latin
informed,1,inform,Old French,Latin,Old French;Latin
infranchisement,1,,,,
inhabit,1,inhabit,Old French,Latin,Old French;Latin
inhabited,1,inhabit,Old French,Latin,Old French;Latin
inherit,1,inherit,Old French,Latin,Old French;Latin
injures,1,injure,French,Latin,French;Latin
injuriae,1,,,,
injuriam,1,,,,
injurious,1,injurious,French,Latin,French;Latin
inlarge,1,,,,
inly,1,inly,Old English,,Old English
innocents,1,innocent,Old French,Latin,Old French;Latin
inquam,1,,,,
inquire,1,inquire,Old French,Latin,Old French;Latin
inroads,1,,,,
insensible,1,insensible,Latin,English,Latin;English
insensibly,1,,,,
inseparable,1,inseparable,Latin,,Latin
inseparably,1,,,,
insignem,1,,,,
insignificant,1,,,,
insolent,1,insolent,Latin,,Latin
inspiration,1,inspiration,Old French,Latin,Old French;Latin;English
instance,1,instance,Old French,Latin,Old French;Latin;Greek;American English;English
instant,1,instant,Old French,Latin,Old French;Latin
instead,1,instead,English,Latin,English;Latin;French
instruct,1,instruct,Latin,,Latin
instruction,1,instruction,Old French,Latin,Old French;Latin
instrument,1,instrument,Old French,Latin,Old French;Latin;English
instruments,1,instrument,Old French,Latin,Old French;Latin;English
intelligent,1,intelligent,Latin,,Latin
intend,1,intend,Old French,Latin,Old French;Latin;Germanic;Old Norse;Old English;German
intending,1,intend,Old French,Latin,Old French;Latin;Germanic;Old Norse;Old English;German
intends,1,intend,Old French,Latin,Old French;Latin;Germanic;Old Norse;Old English;German
intent,1,intent,Latin,,Latin
intercepted,1,intercept,Latin,,Latin
interempto,1,,,,
interimeret,1,,,,
interpose,1,interpose,French,,French
interposed,1,interpose,French,,French
interpreted,1,interpret,Old French,Latin,Old French;Latin;Sanskrit
interpreter,1,interpreter,Old French,Latin,Old French;Latin
interregno,1,,,,
interregnum,1,interregnum,Latin,,Latin
interval,1,interval,Old French,Latin,Old French;Latin
intervened,1,intervene,Latin,,Latin
intestine,1,intestine,French,Latin,French;Latin;English
intolerabilis,1,,,,
intoleranda,1,,,,
intrench,1,,,,
intricate,1,intricate,Latin,,Latin
introducing,1,introduce,Latin,,Latin
intrust,1,,,,
invadendi,1,,,,
invadere,1,,,,
invalidate,1,,,,
invasions,1,invasion,Old French,Latin,Old French;Latin
invenio,1,,,,
invested,1,invest,Latin,Italian,Latin;Italian
invitum,1,,,,
inward,1,inward,Old English,Germanic,Old English;Germanic;Old Norse;German;Middle Dutch;Dutch
inwardly,1,inwardly,Old English,,Old English
iohnston,1,,,,
ipsam,1,,,,
ipsis,1,,,,
israelites,1,israelite,Latin,Greek,Latin;Greek;Old English
ita,1,,,,
italy,1,italy,Latin,Greek,Latin;Greek
itaque,1,,,,
jam,1,,,,
jeptha,1,,,,
josephus,1,,,,
jot,1,jot,Latin,Greek,Latin;Greek
judah,1,,,,
judicial,1,judicial,Latin,,Latin
judicibus,1,,,,
jugulum,1,,,,
jumbled,1,,,,
jupiter,1,jupiter,Latin,Greek,Latin;Greek;Sanskrit
jurisdictions,1,jurisdiction,Latin,Old French,Latin;Old French
jus,1,jus,French,,French
justifiable,1,justifiable,Old French,,Old French
justin,1,justin,Latin,,Latin
juvenal,1,juvenal,Latin,,Latin
knock,1,knock,Old English,,Old English
knot,1,,,,
la,1,la,Latin,,Latin
laborious,1,laborious,Old French,Latin,Old French;Latin
labourer,1,labourer,English,,English
lamb,1,lamb,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German
largely,1,,,,
larger,1,,,,
largest,1,,,,
latines,1,latin,Old English,Latin,Old English;Latin;French;Arabic
latins,1,latin,Old English,Latin,Old English;Latin;French;Arabic
law-maker,1,,,,
law-making,1,,,,
lawfull,1,,,,
lawfulness,1,,,,
lawmaking,1,,,,
leader,1,leader,Old English,,Old English
leads,1,,,,
league,1,,,,
leaks,1,leak,Old Norse,,Old Norse
learned,1,,,,
leather,1,leather,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Old Irish;Welsh
led,1,,,,
legal,1,legal,Latin,Old French,Latin;Old French
leisure,1,leisure,Old French,Latin,Old French;Latin
length,1,length,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch
lessens,1,,,,
lest,1,lest,Old English,,Old English
lets,1,let,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Latin
letters,1,,,,
level,1,level,English,,English
levels,1,level,English,,English
leviathan,1,leviathan,Latin,,Latin
levy,1,levy,Old French,,Old French
liber,1,lib,American English,English,American English;English
liberal,1,,,,
liberally,1,,,,
liberos,1,,,,
libertatem,1,,,,
libidini,1,,,,
liceat,1,,,,
licence,1,licence,Old French,Latin,Old French;Latin
licentious,1,licentious,Latin,,Latin
life-time,1,,,,
lifetime,1,lifetime,Old English,,Old English
light,1,light,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Latin;Old Irish
lighted,1,light,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Latin;Old Irish
limbs,1,limb,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German
lime,1,lime,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Dutch;German;Latin
limiting,1,limit,Old French,Latin,Old French;Latin
line,1,,,,
lions,1,lion,Old French,Latin,Old French;Latin;Greek;Germanic;Old English;Old Frisian;Middle Dutch;Dutch;German;Slavonic;Polish;Old Irish;Welsh
loaf,1,loaf,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German;Slavonic
local,1,,,,
locis,1,,,,
locke,1,,,,
lodges,1,lodge,Old French,,Old French
lodging,1,,,,
london,1,london,Latin,American English,Latin;American English;English
longman,1,,,,
looks,1,look,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German
loosen,1,,,,
losses,1,loss,Old English,Germanic,Old English;Germanic
lotham,1,,,,
loudly,1,,,,
loved,1,love,Old English,Germanic,Old English;Germanic;German
ludibrio,1,,,,
lunatics,1,,,,
lure,1,lure,Old French,Germanic,Old French;Germanic;German;Old English
lust,1,lust,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Latin
luxury,1,luxury,Old French,Latin,Old French;Latin;Spanish;Italian
mad-man,1,,,,
madmen,1,,,,
maim,1,maim,Old French,Latin,Old French;Latin;Italian;Germanic;Old Norse
main,1,main,Old English,Old Norse,Old English;Old Norse
maintains,1,maintain,Old French,Latin,Old French;Latin
majoribus,1,,,,
maladministration,1,,,,
malcontent,1,malcontent,French,,French
malice,1,malice,Old French,Latin,Old French;Latin
malum,1,,,,
managing,1,manage,Italian,Latin,Italian;Latin;French;English
mancipavit,1,,,,
manet,1,,,,
mangle,1,mangle,Dutch,Middle Dutch,Dutch;Middle Dutch
mannors,1,,,,
marriage,1,marriage,Old French,Latin,Old French;Latin;Italian;Spanish
martial,1,,,,
mastered,1,master,Old French,Latin,Old French;Latin
masts,1,mast,Old English,Germanic,Old English;Germanic;Old Norse;Middle Dutch;Dutch;German;Latin;Old Irish;Slavonic
maturity,1,maturity,French,Latin,French;Latin
maxims,1,,,,
mdcclxiii,1,,,,
mdclxxxviii,1,,,,
measured,1,,,,
meddle,1,meddle,Old French,Latin,Old French;Latin;Spanish;Italian
meditator,1,,,,
meetings,1,meeting,Old English,,Old English
melchizedec,1,,,,
meminit,1,,,,
mente,1,,,,
mere,1,mere,Old French,Latin,Old French;Latin;Old English;Old Irish;Sanskrit;Greek
merit,1,merit,Old French,Latin,Old French;Latin;Greek
metals,1,metal,Old French,Latin,Old French;Latin;Greek
mexico,1,mexico,Spanish,,Spanish
midian,1,,,,
mightily,1,mightily,Old English,,Old English
mill,1,,,,
millar,1,,,,
millions,1,million,Old French,Italian,Old French;Italian;Latin
milton,1,,,,
mindful,1,mindful,Old English,,Old English
ministerially,1,ministerial,French,Latin,French;Latin
ministers,1,minister,Old French,Latin,Old French;Latin
minor,1,minor,Latin,English,Latin;English;Old French
mirrour,1,,,,
misapply,1,,,,
miscite,1,,,,
miserias,1,,,,
miseries,1,misery,Old French,Latin,Old French;Latin;American English;English
misled,1,,,,
mismanagement,1,,,,
mispah,1,,,,
misuse,1,,,,
mitigate,1,mitigate,Latin,,Latin
mixing,1,mix,French,Latin,French;Latin;Sanskrit;Greek;Slavonic;Russian;Welsh;Old English
moderated,1,,,,
modest,1,modest,French,Latin,French;Latin
modicum,1,modicum,Latin,,Latin
modo,1,,,,
molestias,1,,,,
molitur,1,,,,
moreover,1,,,,
morrow,1,,,,
moss,1,moss,Old English,Germanic,Old English;Germanic;German;Old Norse;Latin;Slavonic
mould,1,mould,English,,English
mount,1,mount,Old French,Latin,Old French;Latin
mouth,1,mouth,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Latin
moves,1,move,English,,English
multiplicity,1,multiplicity,French,Latin,French;Latin
multiply,1,multiply,Old French,Latin,Old French;Latin
multitudes,1,multitude,Old French,Latin,Old French;Latin
murder,1,murder,Old English,Germanic,Old English;Germanic;German
murderer,1,murderer,Old French,Latin,Old French;Latin;Germanic;Old English
murmur,1,murmur,Old French,Latin,Old French;Latin;Sanskrit;Greek
mutiny,1,,,,
mutually,1,,,,
mystery,1,mystery,Latin,,Latin
nam,1,,,,
named,1,name,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Middle Dutch;Dutch;Old Norse;Sanskrit;Greek;Latin;Slavonic;Russian;Old Irish
narrow,1,narrow,Old English,,Old English
narrowness,1,,,,
naturalis,1,,,,
ne,1,ne,Latin,,Latin
nearer,1,near,Old English,Old Norse,Old English;Old Norse
nearest,1,near,Old English,Old Norse,Old English;Old Norse
neck,1,neck,English,,English
needful,1,,,,
needing,1,nee,French,,French
needy,1,needy,Dutch,German,Dutch;German;Old Norse
negari,1,,,,
neglects,1,neglect,Latin,,Latin
negligent,1,negligent,Old French,Latin,Old French;Latin
neighbourhood,1,neighbourhood,English,,English
nempe,1,,,,
nero,1,,,,
nerone,1,,,,
nest,1,nest,Old English,Germanic,Old English;Germanic;German;Middle Dutch;Dutch;Sanskrit;Latin;Slavonic;Old Irish;Welsh
new-model,1,,,,
nice,1,nice,Old French,Latin,Old French;Latin
night,1,night,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Frisian;Dutch;Old Norse;Greek;Latin;Old Irish;Sanskrit;Slavonic;Russian;Welsh
nine,1,nine,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Greek;Latin;Slavonic;Old Irish;Welsh
ninety,1,ninety,Old English,Old Frisian,Old English;Old Frisian;Middle Dutch;Dutch;German
ninety-nine,1,,,,
nisi,1,,,,
nobler,1,noble,Old French,Latin,Old French;Latin;English
noise,1,noise,Old French,Latin,Old French;Latin
nominating,1,nominate,Latin,,Latin
nonsense,1,nonsense,French,,French
norman,1,norman,Old French,Norse,Old French;Norse
normans,1,norman,Old French,Norse,Old French;Norse
notions,1,notions,American English,English,American English;English
nourishes,1,nourish,Old French,Latin,Old French;Latin
novas,1,nova,Latin,,Latin
nulli,1,,,,
nulline,1,,,,
nullum,1,,,,
num,1,,,,
nurse,1,nurse,Old French,Latin,Old French;Latin;English
nursing,1,,,,
oak,1,oak,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Greek
objections,1,objection,Old French,Latin,Old French;Latin
obscure,1,obscure,French,Latin,French;Latin
obscurities,1,obscurity,Old French,Latin,Old French;Latin
observance,1,observance,Old French,Latin,Old French;Latin
observers,1,,,,
obstat,1,,,,
obstructed,1,obstruct,Latin,,Latin
occasional,1,,,,
occasioned,1,occasion,Old French,Latin,Old French;Latin
ocean,1,ocean,Old French,Latin,Old French;Latin;Greek;German
odd,1,odd,Old Norse,Germanic,Old Norse;Germanic;Old English;Old Frisian;Dutch;German
oddly,1,,,,
odds,1,,,,
odium,1,odium,Latin,Old Norse,Latin;Old Norse;Old English
offending,1,offend,Old French,Latin,Old French;Latin;English
offers,1,offer,Old French,,Old French
oftener,1,often,English,,English
oil,1,oil,Old French,Latin,Old French;Latin;Spanish;Italian;Greek;Old English;Dutch;German
oligarchy,1,oligarchy,French,Greek,French;Greek
omit,1,omit,Latin,,Latin
omitted,1,omit,Latin,,Latin
omnem,1,,,,
omnesque,1,,,,
omnia,1,,,,
omnino,1,,,,
omnipotency,1,,,,
omnipotent,1,omnipotent,Old French,Latin,Old French;Latin
operates,1,operate,Latin,American English,Latin;American English;English
operators,1,operator,Latin,,Latin
opinions,1,opinion,Old French,Latin,Old French;Latin
opposers,1,,,,
opposes,1,oppose,Old French,Latin,Old French;Latin
opposing,1,oppose,Old French,Latin,Old French;Latin
oppressed,1,,,,
oppressors,1,oppressor,Old French,Latin,Old French;Latin
optavit,1,,,,
oracles,1,oracle,Old French,Latin,Old French;Latin;English
ordaining,1,ordain,Old French,Latin,Old French;Latin
ordains,1,ordain,Old French,Latin,Old French;Latin
orders,1,,,,
ordinance,1,ordinance,Old French,Latin,Old French;Latin
ordinationi,1,,,,
ordinis,1,,,,
ore,1,ore,Old English,German,Old English;German;Dutch;Old Norse;Germanic
originals,1,original,Latin,,Latin
other-wise,1,,,,
otherways,1,,,,
outlast,1,,,,
outlived,1,,,,
outweigh,1,,,,
oven,1,oven,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;German;Old Norse;Sanskrit;Latin;Greek
over-balance,1,,,,
over-rule,1,,,,
over-turning,1,,,,
overcomes,1,overcome,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;German
overplus,1,,,,
overrun,1,overrun,Old English,,Old English
overthrown,1,,,,
overturning,1,,,,
overturns,1,,,,
owen,1,owen,Greek,Old Irish,Greek;Old Irish;French
owner,1,,,,
owning,1,,,,
oxen,1,oxen,Old English,,Old English
palam,1,,,,
palantus,1,,,,
paramount,1,paramount,Old French,Latin,Old French;Latin
parcel,1,parcel,Old French,Latin,Old French;Latin
paribus,1,,,,
parish,1,parish,Old French,Latin,Old French;Latin;Greek;Old English
pariunt,1,,,,
partage,1,,,,
partem,1,,,,
partiality,1,partiality,French,Latin,French;Latin
particularly,1,,,,
particulars,1,particular,Old French,Latin,Old French;Latin
passed,1,passe,French,,French
passive,1,passive,Old French,Latin,Old French;Latin
pasturage,1,pasturage,Old French,,Old French
pasture,1,pasture,Old French,,Old French
patientia,1,,,,
patientur,1,,,,
patriarch,1,patriarch,Old French,Latin,Old French;Latin;Greek
patriarcha,1,,,,
patron,1,patron,Old French,Latin,Old French;Latin
paucorum,1,,,,
payne,1,,,,
peaceably,1,,,,
pebble,1,pebble,Old English,Latin,Old English;Latin
pence,1,,,,
penury,1,penury,Latin,,Latin
people's,1,,,,
per,1,per,Latin,French,Latin;French;Sanskrit;Greek;Old English;German;Slavonic;Russian;Old Irish
perceive,1,perceive,Old French,Latin,Old French;Latin;Old English
perdition,1,perdition,Old French,Latin,Old French;Latin
perfecting,1,,,,
perfection,1,perfection,Old French,Latin,Old French;Latin
pericula,1,,,,
perilous,1,perilous,Old French,Latin,Old French;Latin
perishableness,1,,,,
perjured,1,perjure,Old French,Latin,Old French;Latin
perlustrem,1,,,,
personally,1,,,,
personas,1,persona,Latin,,Latin
persuading,1,persuade,French,Latin,French;Latin
persuation,1,,,,
perverted,1,,,,
perverting,1,,,,
pest,1,pest,French,Latin,French;Latin
pests,1,pest,French,Latin,French;Latin
peter,1,,,,
phantom,1,phantom,Old French,Latin,Old French;Latin;English
philistines,1,philistine,German,English,German;English
piety,1,piety,Old French,Latin,Old French;Latin;English
pillaged,1,pillage,Old English,Latin,Old English;Latin
pirates,1,,,,
pistol,1,pistol,French,German,French;German;Russian;English;Italian
pitched,1,pitch,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Latin;Greek;Slavonic
pitcher,1,pitcher,Old French,Latin,Old French;Latin;Greek
pitied,1,,,,
plainer,1,plain,Old French,Latin,Old French;Latin;Dutch;English
plane,1,plane,Old French,Latin,Old French;Latin;Greek
plants,1,plant,Old English,Latin,Old English;Latin;Old French
plead,1,plead,Old French,Latin,Old French;Latin
plentiful,1,,,,
plough-man,1,,,,
plums,1,plum,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;German;Latin;Greek
plurality,1,plurality,Old French,Latin,Old French;Latin
plurima,1,,,,
points,1,point,Old French,,Old French
poison,1,poison,Old French,,Old French
pole-cats,1,,,,
policy,1,policy,French,Latin,French;Latin;Greek
politicians,1,,,,
politics,1,politics,English,,English
polity,1,polity,French,Latin,French;Latin
popular,1,popular,French,Latin,French;Latin;English
populous,1,populous,Latin,,Latin
populumque,1,,,,
portions,1,portion,Old French,Latin,Old French;Latin
possessing,1,possess,Old French,Latin,Old French;Latin
possit,1,,,,
possunt,1,,,,
post,1,post,French,,French
postquam,1,,,,
potentate,1,potentate,Old French,Latin,Old French;Latin
potestate,1,,,,
potestatem,1,,,,
potestati,1,,,,
potestatis,1,,,,
pouring,1,,,,
practicable,1,practicable,French,Latin,French;Latin
praebebit,1,,,,
praecipuum,1,,,,
praesentem,1,,,,
praeter,1,,,,
praeteritam,1,,,,
precede,1,precede,French,Latin,French;Latin
precedency,1,,,,
precept,1,precept,Old French,Latin,Old French;Latin
precipices,1,precipice,French,Latin,French;Latin;English
predecessors,1,predecessor,Old French,Latin,Old French;Latin
preengages,1,,,,
preferable,1,preferable,French,English,French;English
prefix,1,prefix,Latin,,Latin
premises,1,,,,
prepared,1,prepare,French,Latin,French;Latin
prescribing,1,prescribe,Latin,,Latin
pressing,1,,,,
pretended,1,,,,
prevarications,1,prevarication,Old French,Latin,Old French;Latin
prevented,1,prevent,Latin,English,Latin;English
preventing,1,prevent,Latin,English,Latin;English
prevention,1,prevention,French,Latin,French;Latin
pride,1,pride,Old English,Old Norse,Old English;Old Norse;Old French;Germanic
priest,1,priest,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Frisian;Latin;Greek
principality,1,principality,Old French,Latin,Old French;Latin
principatu,1,,,,
printed,1,print,Old French,Latin,Old French;Latin;Middle Dutch;Dutch;Germanic;English
privatis,1,,,,
privatum,1,,,,
privatus,1,,,,
pro,1,,,,
probablest,1,probable,Old French,Latin,Old French;Latin
proceed,1,proceed,Old French,Latin,Old French;Latin
process,1,process,French,English,French;English
proclaimed,1,proclaim,Latin,,Latin
procured,1,procure,Old French,Latin,Old French;Latin
procuring,1,procure,Old French,Latin,Old French;Latin
profane,1,profane,Old French,Latin,Old French;Latin
progenitors,1,progenitor,Old French,Latin,Old French;Latin
progresses,1,progress,Old French,Latin,Old French;Latin;English
proinde,1,,,,
promiscuously,1,promiscuous,Latin,,Latin
promised,1,promise,Old French,Latin,Old French;Latin
propagating,1,propagate,Latin,,Latin
properest,1,proper,Old French,Latin,Old French;Latin
proportionably,1,,,,
proportionate,1,proportionate,Latin,,Latin
propositions,1,,,,
propperties,1,,,,
proprietors,1,,,,
propulsandi,1,,,,
prospered,1,prosper,Old French,,Old French
prosperity,1,prosperity,Old French,Latin,Old French;Latin
protectors,1,protector,Old French,Latin,Old French;Latin
proud,1,proud,Old English,Old French,Old English;Old French;Latin;Italian;Old Norse;Spanish;Germanic;German;Greek;Welsh
provocation,1,provocation,Old French,Latin,Old French;Latin
prudent,1,prudent,Old French,Latin,Old French;Latin
psal,1,,,,
published,1,publish,Old French,Latin,Old French;Latin;English
pulled,1,pull,American English,English,American English;English
pulpit,1,pulpit,Latin,German,Latin;German
pulsas,1,,,,
punishes,1,punish,Old French,Latin,Old French;Latin
pupil,1,pupil,English,Latin,English;Latin;Old French;Greek
purchase,1,purchase,Old French,,Old French
pure,1,pure,Old English,Old French,Old English;Old French;Latin;Sanskrit;Irish;German
purifies,1,purify,Old French,Latin,Old French;Latin
pursue,1,pursue,Old French,Latin,Old French;Latin
pursues,1,pursue,Old French,Latin,Old French;Latin
putrified,1,,,,
pyrates,1,,,,
quadam,1,,,,
quaerere,1,,,,
qualities,1,quality,Old French,Latin,Old French;Latin;Greek
quamdiu,1,,,,
quamvis,1,,,,
quapropter,1,,,,
quarrelling,1,quarrel,Old French,,Old French
quarrels,1,quarrel,Old French,,Old French
quarrelsome,1,,,,
quarters,1,,,,
quemadmodum,1,,,,
quench,1,quench,Old English,Germanic,Old English;Germanic;Old Frisian
qui,1,qui,French,,French
quia,1,,,,
quick,1,quick,Old English,,Old English
quicquam,1,,,,
quid,1,quid,Latin,French,Latin;French
quidem,1,,,,
quispiam,1,,,,
quoque,1,,,,
quorum,1,quorum,Latin,,Latin
quotation,1,quotation,Latin,,Latin
rage,1,rage,Old French,Latin,Old French;Latin;Old English;Welsh
railing,1,,,,
raise,1,raise,American English,English,American English;English
rank,1,,,,
rare,1,rare,Old French,Latin,Old French;Latin;Sanskrit;Slavonic
rated,1,rate,Old French,Latin,Old French;Latin
ravenous,1,ravenous,Old French,,Old French
raving,1,,,,
reaching,1,,,,
readiest,1,,,,
reads,1,,,,
real,1,real,Old French,Latin,Old French;Latin;English
reap,1,reap,Old English,,Old English
reaped,1,reap,Old English,,Old English
reaper,1,reaper,Old English,,Old English
rebellantes,1,,,,
rebellare,1,,,,
rebelled,1,,,,
rebellious,1,rebellious,Latin,,Latin
recant,1,recant,Latin,Greek,Latin;Greek
recedendi,1,,,,
receiving,1,receive,Old French,Latin,Old French;Latin
reciprocal,1,reciprocal,Latin,,Latin
reckoned,1,reckon,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German
recompence,1,,,,
recompensed,1,recompense,French,Latin,French;Latin
reconcile,1,reconcile,Old French,Latin,Old French;Latin
reconciliation,1,reconciliation,Old French,Latin,Old French;Latin
recorded,1,record,Old French,,Old French
recovered,1,recover,Old French,Latin,Old French;Latin;Spanish;Italian
recovering,1,recover,Old French,Latin,Old French;Latin;Spanish;Italian
rectified,1,,,,
rectitude,1,rectitude,French,Latin,French;Latin
reddest,1,redd,Old English,Germanic,Old English;Germanic;Dutch;German
redeemed,1,redeem,French,Latin,French;Latin
reduced,1,reduce,Old French,Latin,Old French;Latin
refer,1,refer,Old French,Latin,Old French;Latin
reflection,1,reflection,Latin,,Latin
refuge,1,refuge,Old French,Latin,Old French;Latin
refusing,1,refuse,Old French,,Old French
regali,1,,,,
regiae,1,,,,
regnandi,1,,,,
regni,1,,,,
regulates,1,regulate,Latin,,Latin
regulation,1,,,,
rei,1,,,,
reign,1,reign,Old French,Latin,Old French;Latin
reigns,1,reign,Old French,Latin,Old French;Latin
reinstate,1,,,,
reipublicae,1,,,,
relieved,1,relieve,Old French,Latin,Old French;Latin
relinquit,1,,,,
remainder,1,remainder,Old French,,Old French
remaineth,1,,,,
remedium,1,,,,
remiss,1,remiss,Latin,,Latin
rendering,1,,,,
renew,1,renew,English,Latin,English;Latin
repaired,1,,,,
repellant,1,,,,
reply,1,,,,
representing,1,represent,Old French,Latin,Old French;Latin
reprinted,1,,,,
reproach,1,reproach,Old French,,Old French
republic,1,republic,French,Latin,French;Latin
repugnant,1,repugnant,Old French,Latin,Old French;Latin
repulse,1,repulse,Latin,,Latin
requireth,1,,,,
resemblance,1,resemblance,Old French,,Old French
reservation,1,reservation,Old French,Latin,Old French;Latin;American English;English
resign,1,resign,Old French,Latin,Old French;Latin
resigned,1,,,,
resigning,1,resign,Old French,Latin,Old French;Latin
resisit,1,,,,
resistendi,1,,,,
resistere,1,,,,
resistit,1,,,,
resolution,1,resolution,Old French,Latin,Old French;Latin
resolve,1,,,,
respectively,1,,,,
responsum,1,,,,
restituendae,1,,,,
restored,1,restore,Old French,Latin,Old French;Latin
restorer,1,restore,Old French,Latin,Old French;Latin
restrained,1,,,,
restraining,1,restrain,Old French,Latin,Old French;Latin
retains,1,retain,Old French,Latin,Old French;Latin
retineat,1,,,,
retire,1,retire,Old French,,Old French
retract,1,retract,Old French,Latin,Old French;Latin
retribution,1,retribution,Old French,Latin,Old French;Latin
returned,1,return,Old French,,Old French
revealed,1,,,,
reverso,1,,,,
reverted,1,revert,Old French,Latin,Old French;Latin
reverts,1,revert,Old French,Latin,Old French;Latin
revoking,1,revoke,Old French,Latin,Old French;Latin
revolting,1,,,,
rewards,1,reward,French,,French
reymers,1,,,,
richardson,1,,,,
richly,1,richly,Old English,,Old English
richness,1,,,,
rid,1,rid,Old Norse,Germanic,Old Norse;Germanic;German;Old Frisian;Old English
righteous,1,righteous,Old English,,Old English
rightful,1,rightful,Old English,,Old English
rightfully,1,rightful,Old English,,Old English
rigid,1,rigid,Latin,Old Irish,Latin;Old Irish;German
risen,1,risen,Old English,,Old English
river,1,river,Old French,Latin,Old French;Latin;Spanish;Italian;Old English
robert's,1,,,,
romanum,1,,,,
root,1,root,Old English,Germanic,Old English;Germanic;Old Norse;German;Middle Dutch;Dutch;American English
ropes,1,,,,
rouze,1,,,,
ruins,1,,,,
runs,1,run,Old English,Middle Dutch,Old English;Middle Dutch;Dutch;Old Saxon;German;Germanic;American English
sacrifices,1,sacrifice,Latin,,Latin
saevitia,1,,,,
safely,1,,,,
safer,1,safe,French,,French
sake,1,,,,
salmanasser,1,,,,
saluted,1,,,,
sam,1,,,,
sanctuary,1,sanctuary,Old French,Latin,Old French;Latin
sartam,1,,,,
satisfying,1,,,,
saved,1,,,,
saving,1,,,,
saxons,1,saxon,Latin,French,Latin;French;Spanish;Italian;Germanic;Old English;German;Old Frisian;Old Norse;Welsh
saying,1,saying,French,English,French;English
scarcely,1,scarce,Old French,Latin,Old French;Latin
sceleratus,1,,,,
sceleris,1,,,,
